Type,Emitter
Maker,"Omega"
ProductName,"XF3059(460-520-603-710QBEM)"
Comment,""
Public,1
wavedataset
1100.02832,5.197010517
1098.975098,1.342911243
1098.038208,-3.874052286
1096.983276,2.336585999
1096.044922,4.071919441
1094.988403,1.472238541
1094.048584,1.692198753
1092.990479,1.271191001
1092.049194,4.137331009
1090.989502,0.230819657
1090.046875,0.629952729
1088.985474,1.315222144
1088.041382,-2.025109053
1086.978516,-5.03902483
1086.032959,3.051478863
1084.968384,0.282692194
1084.021484,2.415112495
1082.955322,5.536986351
1082.006958,-2.10893631
1081.057861,1.709790349
1079.98938,1.905899882
1079.03894,0.355726898
1077.968872,0.974707127
1077.016968,0.44771269
1075.945313,5.549899578
1074.992065,1.797903895
1074.038086,2.845693827
1072.964111,0.856457472
1072.008789,-2.257131815
1071.052734,0.734852731
1069.97644,0.612854838
1069.019043,-2.545167685
1067.941162,-0.496641934
1066.9823,-0.691285431
1066.022827,0.657633424
1064.942627,1.702141523
1063.981812,-1.38573885
1063.020264,-0.762437761
1062.058105,-0.427833051
1060.974854,-0.364042968
1060.01123,-0.4958978
1059.046997,1.271547914
1057.961426,0.810739756
1056.99585,-0.676151991
1056.029541,-0.95976454
1054.941772,-1.098742723
1053.974121,-1.434796214
1053.005737,1.120227814
1052.036865,0.563445509
1050.945923,1.871854663
1049.975586,0.34615919
1049.004639,0.941348195
1048.033081,0.461099207
1046.939209,1.206621647
1045.966187,0.196792483
1044.992554,-0.142323241
1044.018311,-1.761170864
1043.043335,0.735927522
1041.945801,0.268332928
1040.969482,-0.024010271
1039.992554,-0.641328216
1039.014893,-0.343434006
1038.036743,0.16237393
1037.057861,0.550380766
1035.955933,0.632450521
1034.975708,-1.071615577
1033.994751,-0.32245779
1033.013306,0.28496027
1032.031128,0.980048716
1031.048462,0.716072857
1029.942017,-0.149742484
1028.957886,1.126278996
1027.973145,-0.159907773
1026.987793,-0.316234231
1026.001709,1.368472576
1025.015137,-0.819812179
1024.027832,-1.028526902
1023.039917,-0.744011462
1022.051331,0.371086299
1020.938477,-0.530272126
1019.948608,-0.495503694
1018.958069,0.435908139
1017.966919,-0.659542441
1016.975159,-0.491495162
1015.982788,0.201789424
1014.989746,0.664445043
1013.996094,0.033683233
1013.001831,0.212016046
1012.006897,-0.315743148
1011.011414,0.121356234
1010.015259,0.536354542
1009.018494,0.619821787
1008.021057,0.391529143
1007.023071,-0.097479686
1006.024414,-0.030153187
1005.025146,0.093608096
1004.025269,-0.030120406
1003.02478,0.448934495
1002.023682,0.379493237
1001.021973,0.310556948
1000.019592,0.40241465
999.0166016,0.25537923
998.0130615,-0.204148918
997.0088501,0.296463341
996.0040283,0.087314248
994.9985962,-0.012016428
993.9925537,-0.049545277
992.9859009,0.078361601
991.9786377,0.131640345
