Type,Exciter
Maker,"OLYMPUS"
ProductName,"BP490-500HQ"
Comment,""
Public,1
wavedataset
300,4.5E-05
301,4E-05
302,3.2E-05
303,4.3E-05
304,6E-06
305,1.5E-05
306,7.4E-05
307,6.3E-05
308,1.9E-05
309,1.4E-05
310,1.2E-05
311,3.6E-05
312,4.4E-05
313,5.8E-05
314,3.8E-05
315,3.6E-05
316,4.9E-05
317,3.1E-05
318,4.8E-05
319,5.8E-05
320,3.2E-05
321,4.9E-05
322,6E-05
323,6.1E-05
324,2.3E-05
325,4.1E-05
326,5.2E-05
327,2.7E-05
328,1.7E-05
329,3.9E-05
330,4.5E-05
331,7.1E-05
332,5.7E-05
333,3.2E-05
334,3.2E-05
335,3.2E-05
336,2.7E-05
337,3.3E-05
338,5.3E-05
339,3.2E-05
340,1.1E-05
341,-8E-06
342,3.4E-05
343,2.2E-05
344,7.7E-05
345,4.8E-05
346,7.2E-05
347,0.000119
348,9.1E-05
349,4.3E-05
350,1.7E-05
351,-4.5E-05
352,-5E-05
353,-8E-06
354,3.3E-05
355,4.7E-05
356,2E-06
357,2E-05
358,1.7E-05
359,1.6E-05
360,2.6E-05
361,3E-05
362,6.4E-05
363,6.8E-05
364,9.2E-05
365,6E-05
366,4.1E-05
367,5.5E-05
368,2.6E-05
369,3.4E-05
370,1.3E-05
371,6.4E-05
372,5.8E-05
373,6.7E-05
374,2.2E-05
375,-1.7E-05
376,1.1E-05
377,5.6E-05
378,5.7E-05
379,7.2E-05
380,0.000126
381,5.3E-05
382,3.4E-05
383,5E-06
384,3E-06
385,4E-05
386,5.3E-05
387,3.6E-05
388,6.3E-05
389,2.7E-05
390,4.1E-05
391,2.6E-05
392,4.2E-05
393,1.1E-05
394,4E-05
395,2.7E-05
396,3.8E-05
397,7.6E-05
398,3.8E-05
399,7.6E-05
400,2.3E-05
401,3.5E-05
402,2.7E-05
403,1.6E-05
404,5.9E-05
405,6.1E-05
406,8.3E-05
407,2.4E-05
408,1.5E-05
409,6E-05
410,3.6E-05
411,7.2E-05
412,5.6E-05
413,8.4E-05
414,1.6E-05
415,5.1E-05
416,9.6E-05
417,8.6E-05
418,4E-05
419,3.7E-05
420,5.2E-05
421,8.2E-05
422,3.2E-05
423,3.2E-05
424,7.2E-05
425,0.000109
426,0.000105
427,5.6E-05
428,0.000138
429,4.2E-05
430,-3E-05
431,5.2E-05
432,7.6E-05
433,5.6E-05
434,6.5E-05
435,8.7E-05
436,7.6E-05
437,7.8E-05
438,9.3E-05
439,8.2E-05
440,7.5E-05
441,2.9E-05
442,5E-06
443,8.7E-05
444,0.000112
445,5.7E-05
446,5.8E-05
447,7.6E-05
448,8.8E-05
449,8.2E-05
450,7.3E-05
451,6.6E-05
452,3.6E-05
453,4.7E-05
454,4.3E-05
455,4.2E-05
456,6.3E-05
457,8.9E-05
458,9.7E-05
459,9.4E-05
460,8.7E-05
461,0.000108
462,0.000122
463,0.000148
464,0.000136
465,0.000194
466,0.00024
467,0.000303
468,0.000431
469,0.000647
470,0.000941
471,0.00131
472,0.002039
473,0.003234
474,0.005285
475,0.008793
476,0.015059
477,0.026708
478,0.048724
479,0.091977
480,0.180024
481,0.366208
482,0.785259
483,1.801937
484,4.307307
485,10.284474
486,22.557237
487,41.356949
488,60.81767
489,74.233482
490,81.353536
491,85.050544
492,86.313662
493,85.619545
494,83.626425
495,81.864226
496,81.585144
497,82.736015
498,83.993328
499,83.565158
500,81.406192
501,77.587842
502,49.992634
503,21.64465
504,2.305816
505,0.228911
506,0.037331
507,0.009002
508,0.003148
509,0.001482
510,0.000864
511,0.000566
512,0.00041
513,0.000323
514,0.000271
515,0.00023
516,0.000182
517,0.000181
518,0.000135
519,7.5E-05
520,9.4E-05
521,0.000104
522,0.00013
523,0.000136
524,9.1E-05
525,6.3E-05
526,6.7E-05
527,9E-05
528,9.8E-05
529,9.1E-05
530,5.4E-05
531,4.6E-05
532,4E-05
533,4.3E-05
534,6.8E-05
535,8.5E-05
536,5.1E-05
537,4.1E-05
538,6.1E-05
539,7.3E-05
540,8.1E-05
541,5.9E-05
542,6.2E-05
543,8.7E-05
544,5.6E-05
545,3E-05
546,1.3E-05
547,2.4E-05
548,5.5E-05
549,7.8E-05
550,6.2E-05
551,4.3E-05
552,6E-05
553,4.7E-05
554,2.1E-05
555,4.2E-05
556,1.1E-05
557,9E-06
558,4.9E-05
559,7E-06
560,1E-05
561,7.7E-05
562,4.7E-05
563,2E-05
564,2.2E-05
565,6.4E-05
566,4.5E-05
567,0
568,2.2E-05
569,2.8E-05
570,2.3E-05
571,6E-05
572,7.1E-05
573,4.4E-05
574,4.8E-05
575,5.8E-05
576,2.3E-05
577,4.7E-05
578,6.2E-05
579,4.1E-05
580,3.7E-05
581,4.6E-05
582,9E-06
583,-3.5E-05
584,5.3E-05
585,6.2E-05
586,4.1E-05
587,6.5E-05
588,5E-05
589,8E-05
590,7.3E-05
591,5.4E-05
592,6.8E-05
593,7.2E-05
594,8E-05
595,9.1E-05
596,8.5E-05
597,7E-05
598,3.7E-05
599,4.4E-05
600,6.6E-05
601,7.4E-05
602,3.8E-05
603,4.4E-05
604,4E-06
605,3.5E-05
606,7.8E-05
607,6.2E-05
608,7.7E-05
609,4.2E-05
610,2.7E-05
611,4.9E-05
612,4.8E-05
613,8E-06
614,-1.4E-05
615,-1.8E-05
616,6.5E-05
617,1.4E-05
618,4.7E-05
619,2.4E-05
620,1.5E-05
621,8E-06
622,1.5E-05
623,4.7E-05
624,7.9E-05
625,4.3E-05
626,6.1E-05
627,5.9E-05
628,9.3E-05
629,7.4E-05
630,6.9E-05
631,6.5E-05
632,6.3E-05
633,5.2E-05
634,5.5E-05
635,4.5E-05
636,5.6E-05
637,4.9E-05
638,8.8E-05
639,8E-05
640,5.5E-05
641,9E-06
642,5E-05
643,4E-05
644,1.8E-05
645,4.4E-05
646,3.8E-05
647,6.8E-05
648,0.000112
649,4.8E-05
650,0.000153
651,4.7E-05
652,7.9E-05
653,4.2E-05
654,0
655,2.2E-05
656,3.8E-05
657,4.7E-05
658,6.6E-05
659,2.3E-05
660,-2E-06
661,6E-05
662,3.1E-05
663,-1.8E-05
664,3.4E-05
665,3.9E-05
666,4E-05
667,-1E-06
668,4.9E-05
669,3.5E-05
670,1.7E-05
671,1.7E-05
672,4.9E-05
673,7.3E-05
674,7E-06
675,2.9E-05
676,-2.4E-05
677,3.4E-05
678,3.3E-05
679,-6E-06
680,5E-06
681,-2.8E-05
682,6E-06
683,6.8E-05
684,6E-06
685,-3E-06
686,3.7E-05
687,5.3E-05
688,9E-06
689,3.4E-05
690,1E-06
691,-1.2E-05
692,-2E-06
693,-1E-06
694,5E-06
695,2.7E-05
696,5.4E-05
697,4.2E-05
698,-1.9E-05
699,-3.1E-05
700,1.3E-05
701,-2.2E-05
702,3.7E-05
703,3.5E-05
704,6.2E-05
705,5.7E-05
706,-3.6E-05
707,-4.4E-05
708,3E-06
709,1.4E-05
710,-1.3E-05
711,-9E-06
712,2.7E-05
713,3E-06
714,8E-05
715,5E-05
716,1.1E-05
717,5E-05
718,1.5E-05
719,3.7E-05
720,1E-05
721,1E-06
722,3E-05
723,3.2E-05
724,1.4E-05
725,3.4E-05
726,4.1E-05
727,3.3E-05
728,6E-06
729,1.4E-05
730,1.2E-05
731,2.8E-05
732,2.1E-05
733,-4E-06
734,-1.3E-05
735,2.8E-05
736,1E-06
737,1.2E-05
738,2.5E-05
739,3.1E-05
740,1.6E-05
741,9E-06
742,3.1E-05
743,1.9E-05
744,6E-06
745,8E-06
746,3.9E-05
747,5.8E-05
748,1E-05
749,-2.4E-05
750,-1.2E-05
751,-2.5E-05
752,-6E-06
753,3.5E-05
754,-9E-06
755,-2E-06
756,1.6E-05
757,3.4E-05
758,4.1E-05
759,4E-06
760,1.1E-05
761,1.5E-05
762,8.1E-05
763,8.4E-05
764,1E-06
765,6.3E-05
766,9.1E-05
767,5.2E-05
768,3.1E-05
769,2.7E-05
770,1E-06
771,6.9E-05
772,0.000126
773,0.000176
774,0.0003
775,0.000524
776,0.000859
777,0.001211
778,0.001624
779,0.002052
780,0.002342
781,0.002464
782,0.002445
783,0.002414
784,0.002299
785,0.002151
786,0.002169
787,0.002201
788,0.002245
789,0.002345
790,0.002492
791,0.002688
792,0.002852
793,0.003089
794,0.00339
795,0.003723
796,0.004074
797,0.004383
798,0.004774
799,0.005193
800,0.005534
801,0.005888
802,0.00627
803,0.006656
804,0.006987
805,0.007314
806,0.007474
807,0.007701
808,0.008005
809,0.008312
810,0.008546
811,0.008569
812,0.00873
813,0.009022
814,0.009433
815,0.009882
816,0.010366
817,0.010795
818,0.01139
819,0.012081
820,0.012601
821,0.013044
822,0.013485
823,0.013784
824,0.01397
825,0.014004
826,0.013878
827,0.013764
828,0.013519
829,0.0133
830,0.013087
831,0.012834
832,0.012571
833,0.012369
834,0.011928
835,0.011627
836,0.01136
837,0.010955
838,0.010917
839,0.010528
840,0.01021
841,0.010217
842,0.01011
843,0.010079
844,0.009956
845,0.010044
846,0.010188
847,0.010281
848,0.01028
849,0.010244
850,0.010561
851,0.01056
852,0.010927
853,0.011446
854,0.012146
855,0.012212
856,0.01193
857,0.012258
858,0.012098
859,0.012436
860,0.012227
861,0.012436
862,0.011621
863,0.012736
864,0.012866
865,0.011492
866,0.010919
867,0.00846
868,0.008884
869,0.009377
870,0.010679
871,0.010629
872,0.008594
873,0.006098
874,0.00703
875,0.008326
876,0.00834
877,0.004455
878,0.010775
879,0.002481
880,0.004281
881,0.013459
882,0.004037
883,0.012901
884,0.005045
885,0.00506
886,-0.002994
887,0.00201
888,0.005542
889,-0.006119
890,-0.009589
891,0.00705
892,-0.000486
893,-0.002169
894,0.001824
895,0.000849
896,-0.016151
897,-0.004166
898,0.007793
899,0.01753
