Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"Texas Red"
Comment,"Texas Red-X goat anti mouse IgG antibody/pH 7.2"
Public,1
Excitation
400,2.198243
401,0.6380945
402,0.5742853
403,0.636359
404,0.5050815
405,0.626283
406,0.4327999
407,0.5526842
408,0.4868054
409,0.3599565
410,0.3568309
411,0.1774755
412,0.1761397
413,0.3506668
414,0.1751146
415,0.1165493
416,0.0579
417,0
418,0.111727
419,0.2212967
420,0.3295431
421,0.276512
422,0.2782655
423,0.2793172
424,0.391277
425,0.391746
426,0.3899571
427,0.4408568
428,0.4397334
429,0.3842423
430,0.4381047
431,0.5978466
432,0.5429733
433,0.4846459
434,0.3196637
435,0.4743677
436,0.5178423
437,0.5613449
438,0.3527337
439,0.3521018
440,0.3027776
441,0.4058912
442,0.2526318
443,0.2523141
444,0.2519971
445,0.3013145
446,0.1492958
447,0.0969
448,0.2780908
449,0.3977697
450,0.4313087
451,0.3417927
452,0.3888366
453,0.2216109
454,0.3595718
455,0.2236584
456,0.2201518
457,0.3866349
458,0.2963187
459,0.2488117
460,0.3225562
461,0.3900891
462,0.4175005
463,0.373189
464,0.4393038
465,0.3521776
466,0.5628418
467,0.6299366
468,0.5609658
469,0.515927
470,0.4091178
471,0.3893955
472,0.2888038
473,0.3302957
474,0.2284993
475,0.1595373
476,0.0844
477,0.0432
478,0
479,0.2870598
480,0.275744
481,0.4961569
482,0.3795441
483,0.3447133
484,0.4359423
485,0.4515534
486,0.5066008
487,0.645674
488,0.6466653
489,0.8058738
490,0.9763601
491,1.181096
492,1.499069
493,1.631352
494,1.841741
495,1.792947
496,2.004372
497,2.144033
498,2.340212
499,2.672886
500,2.756993
501,3.140359
502,3.354433
503,3.55584
504,3.798474
505,3.939083
506,4.171354
507,4.217157
508,4.496887
509,4.805178
510,4.923517
511,5.166852
512,5.117764
513,5.48997
514,5.782534
515,5.803737
516,6.365388
517,6.336519
518,6.558062
519,7.036954
520,7.267989
521,7.792936
522,8.119593
523,8.568043
524,9.172098
525,9.68525
526,10.24258
527,10.80097
528,11.6152
529,12.3445
530,13.22031
531,14.31825
532,14.92902
533,16.11989
534,16.97402
535,18.2716
536,19.24368
537,20.71585
538,21.73337
539,22.70685
540,23.82277
541,24.70661
542,25.68382
543,26.69606
544,27.26644
545,28.10614
546,29.18535
547,29.54565
548,30.11713
549,30.86525
550,31.08149
551,31.29267
552,30.47378
553,30.96382
554,30.79898
555,30.93181
556,30.83998
557,30.65211
558,30.2904
559,30.13174
560,30.83605
561,30.76612
562,30.82537
563,31.12164
564,31.62994
565,32.54964
566,33.2312
567,34.00404
568,35.32953
569,36.47221
570,37.78283
571,39.94968
572,41.61834
573,43.67735
574,45.00706
575,48.45729
576,51.00072
577,53.22683
578,56.22436
579,59.43391
580,62.78556
581,66.01534
582,69.1384
583,73.2393
584,75.75549
585,79.67497
586,82.3709
587,85.67902
588,88.31682
589,91.72604
590,93.69294
591,95.86428
592,97.24622
593,99.15724
594,99.32321
595,100
596,99.72591
597,99.13983
598,96.63908
599,94.70082
600,92.09167
601,89.29212
602,85.86381
603,82.50317
604,77.86393
605,73.71951
606,69.17126
607,63.7839
608,59.61757
609,54.6127
610,50.23744
611,45.71699
612,41.00277
613,36.78926
614,32.74931
615,29.09605
616,26.10307
617,22.58331
618,20.26409
619,18.01134
620,14.89145
621,12.79214
622,11.2638
623,9.211021
624,7.905884
625,6.725013
626,5.081285
627,4.274782
628,3.392457
629,2.661305
630,1.972333
631,1.628648
632,0.8806997
633,0.4725704
634,0.1787558
635,0.0102345
Emission
570,0.8888025
571,0.9953343
572,1.035148
573,1.333748
574,1.464541
575,1.845723
576,2.183515
577,2.385692
578,2.951788
579,3.341213
580,3.95241
581,4.762675
582,5.665941
583,6.733438
584,7.84199
585,9.432037
586,10.92131
587,12.6381
588,14.66516
589,16.98445
590,19.60964
591,22.83981
592,25.79938
593,29.34215
594,33.59409
595,37.45568
596,42.57854
597,46.44168
598,51.85847
599,56.03577
600,61.09642
601,65.44324
602,70.12441
603,73.73561
604,79.56921
605,82.93312
606,87.79783
607,90.63141
608,93.23328
609,94.92535
610,96.57543
611,98.26438
612,99.67185
613,100
614,98.8196
615,98.33904
616,97.60809
617,95.95956
618,94.05754
619,91.78693
620,89.53033
621,85.72006
622,84.05132
623,80.8507
624,79.17107
625,75.63763
626,72.87869
627,69.8056
628,67.56609
629,64.85536
630,62.21462
631,58.98289
632,57.24417
633,53.99844
634,52.11509
635,49.19907
636,47.27216
637,45.86003
638,43.30638
639,41.96112
640,40.32815
641,38.86625
642,36.99222
643,36.12753
644,34.2395
645,32.8507
646,31.59409
647,30.63142
648,29.69051
649,28.68274
650,27.89425
651,27.30793
652,26.30638
653,25.70606
654,25.26439
655,24.79471
656,24.44324
657,24.30482
658,23.71851
659,23.30793
660,23.02488
661,22.35614
662,22.3888
663,22.22084
664,21.74806
665,21.37947
666,21.57232
667,21.73406
668,21.46345
669,21.36859
670,20.82893
671,20.68585
672,20.44323
673,20.15241
674,20.04977
675,19.51166
676,19.58476
677,19.32504
678,18.74961
679,18.36703
680,17.8367
681,17.82737
682,17.0591
683,16.56143
684,16.23017
685,15.67185
686,15.38818
687,14.72986
688,14.54977
689,13.8112
690,13.84635
691,12.83048
692,12.82706
693,12.37325
694,11.8367
695,11.6902
696,11.37076
