Type,Fluorophore
Maker,"Amalgaam/ Medical&Biological Laboratories"
ProductName,"Dronpa-Green"
Comment,"CoralHue  Series"
Public,1
Excitation
300,7.18617
300.5,7.20479
301,7.08245
301.5,6.81117
302,6.45213
302.5,6.02394
303,5.64096
303.5,5.35638
304,5.04787
304.5,4.82713
305,4.62234
305.5,4.45479
306,4.31117
306.5,4.20479
307,4.06117
307.5,3.95745
308,3.8484
308.5,3.7633
309,3.69149
309.5,3.6117
310,3.49468
310.5,3.39628
311,3.31383
311.5,3.26862
312,3.21011
312.5,3.14362
313,3.04255
313.5,2.96809
314,2.95213
314.5,2.89096
315,2.79787
315.5,2.7234
316,2.70479
316.5,2.69681
317,2.6391
317.5,2.57952
318,2.5266
318.5,2.50319
319,2.45984
319.5,2.41835
320,2.39628
320.5,2.34867
321,2.28431
321.5,2.20505
322,2.15239
322.5,2.09441
323,2.05106
323.5,2.0141
324,1.93112
324.5,1.8391
325,1.7359
325.5,1.63032
326,1.55771
326.5,1.48351
327,1.39574
327.5,1.3
328,1.21729
328.5,1.14016
329,1.08005
329.5,1.03484
330,0.974202
330.5,0.929787
331,0.872606
331.5,0.80984
332,0.769681
332.5,0.741755
333,0.707713
333.5,0.665425
334,0.652128
334.5,0.615957
335,0.589628
335.5,0.565425
336,0.553457
336.5,0.540691
337,0.548138
337.5,0.554787
338,0.533245
338.5,0.511436
339,0.501862
339.5,0.508777
340,0.492287
340.5,0.471809
341,0.454255
341.5,0.445479
342,0.453723
342.5,0.444149
343,0.435372
343.5,0.424734
344,0.411968
344.5,0.394681
345,0.389362
345.5,0.396277
346,0.389362
346.5,0.383777
347,0.382447
347.5,0.366223
348,0.353989
348.5,0.343617
349,0.342819
349.5,0.343617
350,0.337766
350.5,0.33617
351,0.334574
351.5,0.319149
352,0.326064
352.5,0.333245
353,0.319681
353.5,0.307447
354,0.307979
354.5,0.316489
355,0.317021
355.5,0.314894
356,0.328457
356.5,0.333245
357,0.34016
357.5,0.346543
358,0.346543
358.5,0.336968
359,0.32367
359.5,0.331649
360,0.340692
360.5,0.34734
361,0.360638
361.5,0.364362
362,0.369415
362.5,0.392553
363,0.389628
363.5,0.389894
364,0.395479
364.5,0.395213
365,0.392021
365.5,0.397606
366,0.408511
366.5,0.419947
367,0.438564
367.5,0.447606
368,0.450532
368.5,0.462234
369,0.464894
369.5,0.46516
370,0.4625
370.5,0.473138
371,0.481383
371.5,0.484309
372,0.477128
372.5,0.494149
373,0.505319
373.5,0.502925
374,0.508511
374.5,0.525532
375,0.541489
375.5,0.553723
376,0.56516
376.5,0.566489
377,0.567553
377.5,0.568617
378,0.580053
378.5,0.600266
379,0.612234
379.5,0.615425
380,0.630053
380.5,0.638298
381,0.638032
381.5,0.639894
382,0.640957
382.5,0.659308
383,0.66383
383.5,0.651064
384,0.652128
384.5,0.675532
385,0.685106
385.5,0.691223
386,0.693617
386.5,0.71516
387,0.742553
387.5,0.750798
388,0.76117
388.5,0.766489
389,0.782181
389.5,0.811436
390,0.805851
390.5,0.80984
391,0.833511
391.5,0.861436
392,0.893085
392.5,0.908245
393,0.896543
393.5,0.919149
394,0.936436
394.5,0.950266
395,0.95984
395.5,0.959043
396,0.985106
396.5,1.02287
397,1.03803
397.5,1.03564
398,1.05426
398.5,1.09415
399,1.11117
399.5,1.125
400,1.1383
400.5,1.1617
401,1.19255
401.5,1.22979
402,1.26968
402.5,1.31862
403,1.35532
403.5,1.37686
404,1.41463
404.5,1.43351
405,1.46569
405.5,1.49973
406,1.525
406.5,1.55452
407,1.60027
407.5,1.63537
408,1.68856
408.5,1.73112
409,1.77527
409.5,1.84574
410,1.89096
410.5,1.91489
411,1.96649
411.5,2.00718
412,2.05133
412.5,2.09441
413,2.13351
413.5,2.18059
414,2.23271
414.5,2.28803
415,2.35239
415.5,2.40239
416,2.44761
416.5,2.52606
417,2.59282
417.5,2.65718
418,2.7234
418.5,2.80851
419,2.86702
419.5,2.94947
420,3.03723
