Type,Dichroic
Maker,"Semrock"
ProductName,"Di01-R594-25x36"
Comment,""
Public,1
wavedataset
345,1.602
345.2,1.348
345.4,1.201
345.6,1.045
345.8,1.088
346,1.086
346.2,1.173
346.4,1.188
346.6,1.138
346.8,1.146
347,1.073
347.2,0.981
347.4,0.844
347.6,0.677
347.8,0.614
348,0.549
348.2,0.513
348.4,0.53
348.6,0.566
348.8,0.66
349,0.744
349.2,0.799
349.4,0.796
349.6,0.803
349.8,0.762
350,0.682
350.2,0.582
350.4,0.43
350.6,0.378
350.8,0.341
351,0.325
351.2,0.37
351.4,0.464
351.6,0.596
351.8,0.705
352,0.792
352.2,0.863
352.4,0.866
352.6,0.811
352.8,0.743
353,0.608
353.2,0.473
353.4,0.345
353.6,0.312
353.8,0.337
354,0.467
354.2,0.566
354.4,0.647
354.6,0.699
354.8,0.731
355,0.701
355.2,0.579
355.4,0.455
355.6,0.295
355.8,0.199
356,0.122
356.2,0.138
356.4,0.176
356.6,0.249
356.8,0.27
357,0.288
357.2,0.297
357.4,0.291
357.6,0.244
357.8,0.199
358,0.121
358.2,0.063573
358.4,0.036122
358.6,0.04486
358.8,0.043219
359,0.031939
359.2,0.039266
359.4,0.029179
359.6,0.039529
359.8,0.030158
360,0.03665
360.2,0.030928
360.4,0.046076
360.6,0.045761
360.8,0.052604
361,0.053396
361.2,0.055521
361.4,0.061575
361.6,0.052548
361.8,0.035388
362,0.038132
362.2,0.038087
362.4,0.04191
362.6,0.055532
362.8,0.051663
363,0.036919
363.2,0.044441
363.4,0.046466
363.6,0.040188
363.8,0.046012
364,0.038058
364.2,0.040938
364.4,0.033704
364.6,0.033596
364.8,0.041664
365,0.028678
365.2,0.020058
365.4,0.023416
365.6,0.024882
365.8,0.019562
366,0.024691
366.2,0.019634
366.4,0.020422
366.6,0.027751
366.8,0.019273
367,0.019677
367.2,0.019367
367.4,0.022872
367.6,0.019836
367.8,0.018458
368,0.021889
368.2,0.020342
368.4,0.023264
368.6,0.021183
368.8,0.021238
369,0.020832
369.2,0.018575
369.4,0.026488
369.6,0.01845
369.8,0.021034
370,0.025993
370.2,0.034758
370.4,0.04359
370.6,0.076179
370.8,0.123
371,0.2
371.2,0.349
371.4,0.602
371.6,1.044
371.8,1.524
372,2.05
372.2,2.483
372.4,2.783
372.6,2.981
372.8,3.177
373,3.107
373.2,2.96
373.4,2.719
373.6,2.389
373.8,2.115
374,1.981
374.2,1.882
374.4,1.814
374.6,1.732
374.8,1.622
375,1.454
375.2,1.278
375.4,1.083
375.6,0.88
375.8,0.732
376,0.677
376.2,0.681
376.4,0.745
376.6,0.843
376.8,0.96
377,1.04
377.2,1.124
377.4,1.204
377.6,1.231
377.8,1.221
378,1.188
378.2,1.062
378.4,0.944
378.6,0.822
378.8,0.73
379,0.734
379.2,0.744
379.4,0.907
379.6,1.133
379.8,1.395
380,1.698
380.2,1.993
380.4,2.233
380.6,2.398
380.8,2.514
381,2.507
381.2,2.429
381.4,2.265
381.6,2.112
381.8,1.947
382,1.826
382.2,1.852
382.4,1.917
382.6,1.973
382.8,1.996
383,2.009
383.2,1.922
383.4,1.826
383.6,1.607
383.8,1.398
384,1.141
384.2,0.893
384.4,0.705
384.6,0.574
384.8,0.476
385,0.443
385.2,0.434
385.4,0.459
385.6,0.507
385.8,0.527
386,0.578
386.2,0.605
386.4,0.612
386.6,0.597
386.8,0.564
387,0.521
387.2,0.464
387.4,0.396
387.6,0.334
387.8,0.266
388,0.219
388.2,0.184
388.4,0.159
388.6,0.146
388.8,0.142
389,0.149
389.2,0.167
389.4,0.175
389.6,0.197
389.8,0.234
390,0.253
390.2,0.279
390.4,0.294
390.6,0.296
390.8,0.307
391,0.304
391.2,0.281
391.4,0.26
391.6,0.239
391.8,0.211
392,0.205
392.2,0.184
392.4,0.189
392.6,0.183
392.8,0.179
393,0.173
393.2,0.178
393.4,0.21
393.6,0.222
393.8,0.279
394,0.31
394.2,0.343
394.4,0.371
394.6,0.406
394.8,0.432
395,0.436
395.2,0.438
395.4,0.408
395.6,0.417
395.8,0.366
396,0.334
396.2,0.312
396.4,0.298
396.6,0.285
396.8,0.286
397,0.306
397.2,0.328
397.4,0.368
397.6,0.429
397.8,0.494
398,0.579
398.2,0.696
398.4,0.789
398.6,0.854
398.8,0.898
399,0.931
399.2,0.943
399.4,0.941
399.6,0.915
399.8,0.86
400,0.809
400.2,0.78
400.4,0.728
400.6,0.74
400.8,0.77
401,0.846
401.2,0.955
401.4,1.113
401.6,1.28
401.8,1.457
402,1.602
402.2,1.743
402.4,1.833
402.6,1.854
402.8,1.815
403,1.76
403.2,1.636
403.4,1.491
403.6,1.314
403.8,1.163
404,1.026
404.2,0.926
404.4,0.859
404.6,0.833
404.8,0.852
405,0.887
405.2,0.999
405.4,1.111
405.6,1.233
405.8,1.389
406,1.513
406.2,1.649
406.4,1.724
406.6,1.786
406.8,1.812
407,1.792
407.2,1.716
407.4,1.634
407.6,1.526
407.8,1.407
408,1.278
408.2,1.159
408.4,1.085
408.6,1.049
408.8,1.054
409,1.061
409.2,1.117
409.4,1.231
409.6,1.378
409.8,1.571
410,1.764
410.2,2.025
410.4,2.252
410.6,2.501
410.8,2.727
411,2.881
411.2,2.994
411.4,3.005
411.6,2.999
411.8,2.927
412,2.748
412.2,2.591
412.4,2.371
412.6,2.184
412.8,1.973
413,1.826
413.2,1.684
413.4,1.615
413.6,1.546
413.8,1.513
414,1.531
414.2,1.571
414.4,1.623
414.6,1.738
414.8,1.874
415,2.048
415.2,2.25
415.4,2.469
415.6,2.656
415.8,2.857
416,3.018
416.2,3.086
416.4,3.133
416.6,3.125
416.8,3.044
417,2.886
417.2,2.708
417.4,2.475
417.6,2.23
417.8,2.015
418,1.78
418.2,1.6
418.4,1.461
418.6,1.343
418.8,1.265
419,1.237
419.2,1.245
419.4,1.278
419.6,1.34
419.8,1.458
420,1.598
420.2,1.733
420.4,1.906
420.6,2.073
420.8,2.231
421,2.359
421.2,2.456
421.4,2.507
421.6,2.514
421.8,2.464
422,2.384
422.2,2.276
422.4,2.141
422.6,2.028
422.8,1.919
423,1.872
423.2,1.875
423.4,1.929
423.6,2.065
423.8,2.227
424,2.426
424.2,2.67
424.4,2.913
424.6,3.146
424.8,3.41
425,3.64
425.2,3.866
425.4,4.052
425.6,4.135
425.8,4.182
426,4.137
426.2,4.044
426.4,3.955
426.6,3.816
426.8,3.634
427,3.428
427.2,3.18
427.4,2.974
427.6,2.748
427.8,2.556
428,2.409
428.2,2.317
428.4,2.254
428.6,2.233
428.8,2.283
429,2.385
429.2,2.523
429.4,2.718
429.6,2.894
429.8,3.113
430,3.272
430.2,3.435
430.4,3.521
430.6,3.555
430.8,3.534
431,3.438
431.2,3.289
431.4,3.091
431.6,2.854
431.8,2.59
432,2.314
432.2,2.067
432.4,1.848
432.6,1.65
432.8,1.516
433,1.431
433.2,1.369
433.4,1.353
433.6,1.369
433.8,1.42
434,1.497
434.2,1.608
434.4,1.719
434.6,1.854
434.8,1.998
435,2.112
435.2,2.224
435.4,2.278
435.6,2.309
435.8,2.3
436,2.238
436.2,2.14
436.4,2.018
436.6,1.87
436.8,1.702
437,1.536
437.2,1.373
437.4,1.223
437.6,1.103
437.8,0.99
438,0.909
438.2,0.845
438.4,0.791
438.6,0.755
438.8,0.741
439,0.729
439.2,0.726
439.4,0.742
439.6,0.776
439.8,0.808
440,0.855
440.2,0.909
440.4,0.989
440.6,1.081
440.8,1.182
441,1.302
441.2,1.417
441.4,1.571
441.6,1.703
441.8,1.849
442,2.001
442.2,2.145
442.4,2.278
442.6,2.414
442.8,2.528
443,2.63
443.2,2.709
443.4,2.794
443.6,2.865
443.8,2.924
444,2.978
444.2,3.044
444.4,3.059
444.6,3.093
444.8,3.122
445,3.121
445.2,3.129
445.4,3.108
445.6,3.078
445.8,3.025
446,2.947
446.2,2.861
446.4,2.745
446.6,2.607
446.8,2.478
447,2.348
447.2,2.204
447.4,2.076
447.6,1.941
447.8,1.831
448,1.729
448.2,1.651
448.4,1.592
448.6,1.567
448.8,1.553
449,1.569
449.2,1.595
449.4,1.648
449.6,1.71
449.8,1.783
450,1.862
450.2,1.949
450.4,2.033
450.6,2.109
450.8,2.206
451,2.305
451.2,2.394
451.4,2.48
451.6,2.562
451.8,2.636
452,2.726
452.2,2.791
452.4,2.854
452.6,2.918
452.8,2.953
453,2.966
453.2,2.953
453.4,2.943
453.6,2.883
453.8,2.822
454,2.773
454.2,2.689
454.4,2.613
454.6,2.533
454.8,2.476
455,2.43
455.2,2.397
455.4,2.389
455.6,2.388
455.8,2.423
456,2.487
456.2,2.576
456.4,2.709
456.6,2.853
456.8,3.03
457,3.224
457.2,3.44
457.4,3.64
457.6,3.839
457.8,4
458,4.148
458.2,4.245
458.4,4.269
458.6,4.279
458.8,4.238
459,4.139
459.2,4.032
459.4,3.881
459.6,3.729
459.8,3.549
460,3.413
460.2,3.288
460.4,3.186
460.6,3.118
460.8,3.068
461,3.069
461.2,3.119
461.4,3.182
461.6,3.276
461.8,3.4
462,3.506
462.2,3.652
462.4,3.767
462.6,3.85
462.8,3.931
463,3.933
463.2,3.943
463.4,3.865
463.6,3.779
463.8,3.642
464,3.475
464.2,3.288
464.4,3.084
464.6,2.871
464.8,2.657
465,2.458
465.2,2.274
465.4,2.128
465.6,1.988
465.8,1.882
466,1.805
466.2,1.75
466.4,1.709
466.6,1.692
466.8,1.683
467,1.699
467.2,1.726
467.4,1.748
467.6,1.794
467.8,1.835
468,1.891
468.2,1.931
468.4,1.973
468.6,1.997
468.8,2.01
469,2.011
469.2,1.985
469.4,1.949
469.6,1.897
469.8,1.854
470,1.784
470.2,1.714
470.4,1.618
470.6,1.554
470.8,1.489
471,1.404
471.2,1.342
471.4,1.289
471.6,1.241
471.8,1.218
472,1.183
472.2,1.165
472.4,1.156
472.6,1.166
472.8,1.189
473,1.208
473.2,1.237
473.4,1.28
473.6,1.338
473.8,1.407
474,1.475
474.2,1.557
474.4,1.64
474.6,1.726
474.8,1.799
475,1.861
475.2,1.948
475.4,1.997
475.6,2.042
475.8,2.066
476,2.087
476.2,2.079
476.4,2.056
476.6,2.046
476.8,2.005
477,1.961
477.2,1.905
477.4,1.862
477.6,1.809
477.8,1.762
478,1.725
478.2,1.691
478.4,1.668
478.6,1.664
478.8,1.662
479,1.68
479.2,1.702
479.4,1.75
479.6,1.791
479.8,1.872
480,1.965
480.2,2.081
480.4,2.206
480.6,2.355
480.8,2.521
481,2.716
481.2,2.912
481.4,3.157
481.6,3.4
481.8,3.653
482,3.926
482.2,4.181
482.4,4.421
482.6,4.639
482.8,4.855
483,5.014
483.2,5.172
483.4,5.283
483.6,5.322
483.8,5.339
484,5.295
484.2,5.256
484.4,5.151
484.6,5.013
484.8,4.877
485,4.718
485.2,4.548
485.4,4.389
485.6,4.233
485.8,4.079
486,3.928
486.2,3.798
486.4,3.699
486.6,3.59
486.8,3.515
487,3.434
487.2,3.394
487.4,3.353
487.6,3.325
487.8,3.34
488,3.349
488.2,3.375
488.4,3.418
488.6,3.474
488.8,3.538
489,3.618
489.2,3.697
489.4,3.75
489.6,3.792
489.8,3.839
490,3.863
490.2,3.879
490.4,3.866
490.6,3.816
490.8,3.748
491,3.658
491.2,3.535
491.4,3.391
491.6,3.217
491.8,3.045
492,2.872
492.2,2.703
492.4,2.523
492.6,2.34
492.8,2.165
493,2.023
493.2,1.889
493.4,1.761
493.6,1.654
493.8,1.575
494,1.495
494.2,1.437
494.4,1.388
494.6,1.352
494.8,1.327
495,1.329
495.2,1.325
495.4,1.344
495.6,1.372
495.8,1.413
496,1.466
496.2,1.53
496.4,1.611
