0.17,3.26599e-08,4.07147e-05,3.52e-05,2e-08,"(25,1)","(0,0)"
0.17,1.92693e-06,2.52995e-05,1.862e-05,2e-08,"(26,1)","(0,0)"
0.17,3.26599e-08,1.54614e-05,1.754e-05,2e-08,"(27,1)","(0,0)"
0.17,1.46969e-06,4.05762e-05,2.592e-05,2e-08,"(28,1)","(0,0)"
0.17,3.26599e-08,4.3105e-05,1.61e-05,2e-08,"(29,1)","(0,0)"
0.17,3.26599e-08,9.98816e-06,3.138e-05,2e-08,"(30,1)","(0,0)"
0.17,3.26599e-08,1.41104e-05,2.524e-05,2e-08,"(31,1)","(0,0)"
0.17,1.30639e-06,1.76669e-05,4.064e-05,2e-08,"(32,1)","(0,0)"
0.17,3.26599e-08,1.70203e-05,1.792e-05,2e-08,"(33,1)","(0,0)"
0.17,3.26599e-08,1.77131e-05,1.716e-05,2e-08,"(34,1)","(0,0)"
0.17,1.99225e-06,2.44335e-05,2.084e-05,2e-08,"(35,1)","(0,0)"
0.17,1.89427e-06,3.13501e-05,2.042e-05,2e-08,"(36,1)","(0,0)"
0.17,3.26599e-08,2.83479e-05,2.106e-05,2e-08,"(37,1)","(0,0)"
0.17,3.26599e-08,2.58191e-05,4.012e-05,2e-08,"(38,1)","(0,0)"
0.17,1.86161e-06,1.67778e-05,2.634e-05,2e-08,"(39,1)","(0,0)"
0.17,3.26599e-08,4.36939e-05,2.236e-05,2e-08,"(40,1)","(0,0)"
0.17,3.26599e-08,3.95023e-05,1.114e-05,2e-08,"(41,1)","(0,0)"
0.17,8.16497e-07,7.21688e-06,3.558e-05,2e-08,"(42,1)","(0,0)"
0.17,3.26599e-08,3.36133e-05,1.378e-05,2e-08,"(43,1)","(0,0)"
0.17,2.61279e-07,9.80341e-06,8.58e-06,2e-08,"(44,1)","(0,0)"
0.17,1.73097e-06,2.03458e-05,3.536e-05,2e-08,"(45,1)","(0,0)"
0.17,3.26599e-08,9.08749e-06,3.89e-05,2e-08,"(46,1)","(0,0)"
0.17,3.26599e-08,3.78395e-05,1.338e-05,2e-08,"(47,1)","(0,0)"
0.17,3.26599e-08,3.73199e-05,2.532e-05,2e-08,"(48,1)","(0,0)"
0.17,3.26599e-08,2.36714e-05,1.64e-05,2e-08,"(49,1)","(0,0)"
0.17,3.26599e-08,3.09113e-05,8.94e-06,2e-08,"(50,1)","(0,0)"
0.17,3.26599e-08,3.9052e-05,4.112e-05,2e-08,"(51,1)","(0,0)"
0.17,1.79629e-06,2.98375e-05,3.384e-05,2e-08,"(52,1)","(0,0)"
0.17,4.57238e-07,1.77708e-05,4.22e-06,2e-08,"(53,1)","(0,0)"
0.17,3.26599e-08,1.21013e-05,2.032e-05,2e-08,"(54,1)","(0,0)"
0.17,2.02491e-06,2.31056e-05,2.498e-05,2e-08,"(55,1)","(0,0)"
0.17,3.26599e-08,2.45027e-05,3.248e-05,2e-08,"(56,1)","(0,0)"
0.17,1.11044e-06,1.07387e-05,3.716e-05,2e-08,"(57,1)","(0,0)"
0.17,3.26599e-08,4.07494e-05,2.99e-05,2e-08,"(58,1)","(0,0)"
0.17,3.26599e-08,2.54381e-05,4.282e-05,2e-08,"(59,1)","(0,0)"
0.17,1.40437e-06,3.13617e-05,1.024e-05,2e-08,"(60,1)","(0,0)"
0.17,3.26599e-08,2.21125e-05,3.714e-05,2e-08,"(61,1)","(0,0)"
0.17,3.26599e-08,1.35908e-05,3.33e-05,2e-08,"(62,1)","(0,0)"
0.17,3.26599e-08,3.58996e-05,4.098e-05,2e-08,"(63,1)","(0,0)"
0.17,1.33905e-06,4.16847e-05,2.4e-05,2e-08,"(64,1)","(0,0)"
0.17,3.26599e-08,1.84406e-05,1.822e-05,2e-08,"(65,1)","(0,0)"
0.17,3.26599e-08,2.39485e-05,6.12e-06,2e-08,"(66,1)","(0,0)"
0.17,3.26599e-08,3.17081e-05,1.856e-05,2e-08,"(67,1)","(0,0)"
0.17,3.26599e-08,4.0299e-05,3.612e-05,2e-08,"(68,1)","(0,0)"
0.17,3.26599e-08,4.06801e-05,9.94e-06,2e-08,"(69,1)","(0,0)"
0.17,3.26599e-08,1.92027e-05,3.89e-05,2e-08,"(70,1)","(0,0)"
0.17,3.26599e-08,1.53575e-05,2.128e-05,2e-08,"(71,1)","(0,0)"
0.17,3.26599e-08,1.14777e-05,8.8e-06,2e-08,"(72,1)","(0,0)"
0.17,3.26599e-08,3.00799e-05,3.434e-05,2e-08,"(73,1)","(0,0)"
0.17,9.79796e-07,3.45371e-05,4.218e-05,2e-08,"(74,1)","(0,0)"
0.17,5.87878e-07,4.78046e-06,1.74e-05,2e-08,"(75,1)","(0,0)"
0.17,3.26599e-08,9.01821e-06,2.47e-05,2e-08,"(76,1)","(0,0)"
0.17,1.37171e-06,4.03914e-05,3.06e-05,2e-08,"(77,1)","(0,0)"
0.17,3.26599e-08,2.83133e-05,3.204e-05,2e-08,"(78,1)","(0,0)"
0.17,6.53197e-08,4.29549e-05,1.144e-05,2e-08,"(79,1)","(0,0)"
0.17,3.26599e-08,8.6718e-06,2.462e-05,2e-08,"(80,1)","(0,0)"
0.17,2.93939e-07,1.17202e-05,4.286e-05,2e-08,"(81,1)","(0,0)"
0.17,1.66565e-06,2.5542e-05,1.204e-05,2e-08,"(82,1)","(0,0)"
0.17,3.26599e-08,4.10958e-05,2.946e-05,2e-08,"(83,1)","(0,0)"
0.17,3.26599e-08,1.70203e-05,8.2e-06,2e-08,"(84,1)","(0,0)"
0.17,3.26599e-08,1.78863e-05,3.166e-05,2e-08,"(85,1)","(0,0)"
0.17,3.26599e-08,2.20779e-05,3.712e-05,2e-08,"(86,1)","(0,0)"
0.17,9.14476e-07,7.82887e-06,3.552e-05,2e-08,"(87,1)","(0,0)"
0.17,3.26599e-08,1.77824e-05,3.692e-05,2e-08,"(88,1)","(0,0)"
0.17,9.14476e-07,2.83017e-05,4.486e-05,2e-08,"(89,1)","(0,0)"
0.17,3.26599e-08,3.78742e-05,9.12e-06,2e-08,"(90,1)","(0,0)"
0.17,1.69831e-06,1.28172e-05,2.524e-05,2e-08,"(91,1)","(0,0)"
0.17,3.26599e-08,4.47677e-05,3.082e-05,2e-08,"(92,1)","(0,0)"
0.17,3.26599e-08,8.81037e-06,1.106e-05,2e-08,"(93,1)","(0,0)"
0.17,3.26599e-08,2.72047e-05,2.604e-05,2e-08,"(94,1)","(0,0)"
0.17,1.95959e-06,2.79899e-05,2.892e-05,2e-08,"(95,1)","(0,0)"
0.17,3.26599e-08,1.93759e-05,9.52e-06,2e-08,"(96,1)","(0,0)"
0.17,3.26599e-08,1.35908e-05,3.978e-05,2e-08,"(97,1)","(0,0)"
0.17,3.26599e-08,2.03112e-05,5.42e-06,2e-08,"(98,1)","(0,0)"
0.17,9.79796e-07,1.07387e-05,1.124e-05,2e-08,"(99,1)","(0,0)"
0.17,3.26599e-08,6.03908e-06,1.878e-05,2e-08,"(100,1)","(0,0)"
0.17,1.89427e-06,2.03343e-05,1.826e-05,2e-08,"(101,1)","(0,0)"
0.17,7.83837e-07,4.25738e-05,3.622e-05,2e-08,"(102,1)","(0,0)"
0.17,1.56767e-06,3.77587e-05,3.1e-05,2e-08,"(103,1)","(0,0)"
0.17,3.26599e-08,2.98028e-05,1.382e-05,2e-08,"(104,1)","(0,0)"
0.17,3.26599e-08,4.40056e-05,3.474e-05,2e-08,"(105,1)","(0,0)"
0.17,3.26599e-08,2.93525e-05,1.256e-05,2e-08,"(106,1)","(0,0)"
0.17,3.26599e-08,3.19852e-06,3.002e-05,2e-08,"(107,1)","(0,0)"
0.17,7.18517e-07,3.87979e-05,4.096e-05,2e-08,"(108,1)","(0,0)"
0.17,1.43703e-06,1.63852e-05,1.158e-05,2e-08,"(109,1)","(0,0)"
0.17,1.86161e-06,3.07381e-05,1.816e-05,2e-08,"(110,1)","(0,0)"
0.17,3.26599e-08,1.43183e-05,3.94e-05,2e-08,"(111,1)","(0,0)"
0.17,3.26599e-08,3.48951e-05,1.404e-05,2e-08,"(112,1)","(0,0)"
0.17,1.99225e-06,2.57498e-05,2.24e-05,2e-08,"(113,1)","(0,0)"
0.17,1.30639e-06,1.03923e-05,1.564e-05,2e-08,"(114,1)","(0,0)"
0.17,1.30639e-06,1.43067e-05,1.162e-05,2e-08,"(115,1)","(0,0)"
0.17,1.43703e-06,1.07041e-05,3.186e-05,2e-08,"(116,1)","(0,0)"
0.17,3.26599e-08,4.16847e-05,1.944e-05,2e-08,"(117,1)","(0,0)"
0.17,3.26599e-08,2.12811e-05,3.098e-05,2e-08,"(118,1)","(0,0)"
0.17,6.85857e-07,4.0784e-05,3.92e-05,2e-08,"(119,1)","(0,0)"
0.17,3.26599e-08,2.56805e-05,2.552e-05,2e-08,"(120,1)","(0,0)"
0.17,3.26599e-08,1.63621e-05,3.598e-05,2e-08,"(121,1)","(0,0)"
0.17,3.26599e-08,2.03805e-05,3.722e-05,2e-08,"(122,1)","(0,0)"
0.17,1.89427e-06,2.00225e-05,1.968e-05,2e-08,"(123,1)","(0,0)"
0.17,3.26599e-08,1.67432e-05,9.4e-06,2e-08,"(124,1)","(0,0)"
0.17,3.26599e-08,1.16509e-05,1.558e-05,2e-08,"(125,1)","(0,0)"
0.17,4.89898e-07,3.71814e-06,2.012e-05,2e-08,"(126,1)","(0,0)"
0.17,2.61279e-07,1.5242e-05,4.508e-05,2e-08,"(127,1)","(0,0)"
0.17,1.01246e-06,5.83124e-06,2.15e-05,2e-08,"(128,1)","(0,0)"
0.17,1.30639e-06,3.99411e-05,3.37e-05,2e-08,"(129,1)","(0,0)"
0.17,1.73097e-06,1.33483e-05,2.432e-05,2e-08,"(130,1)","(0,0)"
0.17,3.26599e-08,2.7759e-05,4.7e-05,2e-08,"(131,1)","(0,0)"
0.17,3.26599e-08,3.79088e-05,2.958e-05,2e-08,"(132,1)","(0,0)"
0.17,3.26599e-08,6.93975e-06,2.65e-05,2e-08,"(133,1)","(0,0)"
0.17,3.26599e-08,3.52761e-05,3.226e-05,2e-08,"(134,1)","(0,0)"
0.17,6.85857e-07,3.03224e-05,4.4e-06,2e-08,"(135,1)","(0,0)"
0.17,1.63299e-06,1.74244e-05,3.602e-05,2e-08,"(136,1)","(0,0)"
0.17,3.26599e-08,1.57386e-05,1.114e-05,2e-08,"(137,1)","(0,0)"
0.17,1.17576e-06,7.5171e-06,3.07e-05,2e-08,"(138,1)","(0,0)"
0.17,3.91918e-07,3.2909e-05,4.564e-05,2e-08,"(139,1)","(0,0)"
0.17,3.26599e-08,2.76204e-05,2.308e-05,2e-08,"(140,1)","(0,0)"
0.17,3.26599e-08,2.69623e-05,2.502e-05,2e-08,"(141,1)","(0,0)"
0.17,3.26599e-08,3.20891e-05,4.14e-06,2e-08,"(142,1)","(0,0)"
0.17,3.26599e-08,4.35207e-05,2.282e-05,2e-08,"(143,1)","(0,0)"
0.17,3.26599e-08,3.15002e-05,2.34e-05,2e-08,"(144,1)","(0,0)"
0.17,3.26599e-08,9.46854e-06,1.668e-05,2e-08,"(145,1)","(0,0)"
0.17,1.89427e-06,2.4803e-05,1.68e-05,2e-08,"(146,1)","(0,0)"
0.17,1.76363e-06,1.4376e-05,2.742e-05,2e-08,"(147,1)","(0,0)"
0.17,3.26599e-08,4.14768e-05,1.492e-05,2e-08,"(148,1)","(0,0)"
0.17,1.76363e-06,3.12808e-05,3.362e-05,2e-08,"(149,1)","(0,0)"
0.17,9.79796e-07,4.29895e-05,3.286e-05,2e-08,"(150,1)","(0,0)"
0.17,1.27373e-06,2.56113e-05,4.26e-05,2e-08,"(151,1)","(0,0)"
0.17,1.86161e-06,2.76551e-05,1.706e-05,2e-08,"(152,1)","(0,0)"
0.17,3.26599e-08,3.91905e-05,2.328e-05,2e-08,"(153,1)","(0,0)"
0.17,3.26599e-08,1.98262e-05,4.22e-06,2e-08,"(154,1)","(0,0)"
0.17,8.49156e-07,1.64891e-05,4.368e-05,2e-08,"(155,1)","(0,0)"
0.17,3.26599e-08,3.79088e-05,2.638e-05,2e-08,"(156,1)","(0,0)"
0.17,3.26599e-08,3.75624e-05,4.062e-05,2e-08,"(157,1)","(0,0)"
0.17,3.26599e-08,1.48725e-05,1.716e-05,2e-08,"(158,1)","(0,0)"
0.17,1.50235e-06,3.90751e-05,1.96e-05,2e-08,"(159,1)","(0,0)"
0.17,1.92693e-06,2.3706e-05,1.878e-05,2e-08,"(160,1)","(0,0)"
0.17,1.17576e-06,6.9282e-06,2.728e-05,2e-08,"(161,1)","(0,0)"
0.17,1.79629e-06,3.41329e-05,2.084e-05,2e-08,"(162,1)","(0,0)"
0.17,1.76363e-06,2.12349e-05,1.446e-05,2e-08,"(163,1)","(0,0)"
0.17,3.26599e-08,1.20666e-05,2.57e-05,2e-08,"(164,1)","(0,0)"
0.17,1.20841e-06,2.86943e-05,7.42e-06,2e-08,"(165,1)","(0,0)"
0.17,1.40437e-06,4.09572e-05,2.258e-05,2e-08,"(166,1)","(0,0)"
0.17,3.26599e-08,2.28053e-05,2.278e-05,2e-08,"(167,1)","(0,0)"
0.17,1.99225e-06,2.07269e-05,2.398e-05,2e-08,"(168,1)","(0,0)"
0.17,6.20537e-07,3.61421e-06,2.43e-05,2e-08,"(169,1)","(0,0)"
0.17,1.07778e-06,5.9698e-06,2.314e-05,2e-08,"(170,1)","(0,0)"
0.17,1.86161e-06,1.84406e-05,1.97e-05,2e-08,"(171,1)","(0,0)"
0.17,7.51177e-07,2.98028e-05,4.7e-06,2e-08,"(172,1)","(0,0)"
0.17,1.73097e-06,2.53688e-05,3.662e-05,2e-08,"(173,1)","(0,0)"
0.17,3.26599e-08,1.95491e-05,4.538e-05,2e-08,"(174,1)","(0,0)"
0.17,3.91918e-07,3.89019e-05,4.222e-05,2e-08,"(175,1)","(0,0)"
0.17,1.63299e-06,1.16394e-05,2.384e-05,2e-08,"(176,1)","(0,0)"
0.17,1.30639e-06,2.52187e-05,4.22e-05,2e-08,"(177,1)","(0,0)"
0.17,8.81816e-07,1.14777e-05,4.012e-05,2e-08,"(178,1)","(0,0)"
0.17,1.66565e-06,2.89714e-05,1.262e-05,2e-08,"(179,1)","(0,0)"
0.17,1.73097e-06,2.52995e-05,3.686e-05,2e-08,"(180,1)","(0,0)"
0.17,1.43703e-06,9.11059e-06,2.342e-05,2e-08,"(181,1)","(0,0)"
0.17,3.26599e-08,1.93412e-05,7.5e-06,2e-08,"(182,1)","(0,0)"
0.17,3.26599e-08,2.08308e-05,2.928e-05,2e-08,"(183,1)","(0,0)"
0.17,1.95959e-07,2.15814e-05,2.82e-06,2e-08,"(184,1)","(0,0)"
0.17,1.82895e-06,1.54845e-05,2.434e-05,2e-08,"(185,1)","(0,0)"
0.17,3.26599e-08,7.42472e-06,3.118e-05,2e-08,"(186,1)","(0,0)"
0.17,3.26599e-08,3.62114e-05,2.1e-05,2e-08,"(187,1)","(0,0)"
0.17,3.26599e-08,3.78742e-05,3.98e-05,2e-08,"(188,1)","(0,0)"
0.17,1.89427e-06,1.69395e-05,2.67e-05,2e-08,"(189,1)","(0,0)"
0.17,3.26599e-08,2.8244e-05,2.052e-05,2e-08,"(190,1)","(0,0)"
0.17,3.26599e-08,1.43183e-05,2.06e-05,2e-08,"(191,1)","(0,0)"
0.17,3.26599e-08,4.5322e-05,1.922e-05,2e-08,"(192,1)","(0,0)"
0.17,1.56767e-06,2.83017e-05,1.142e-05,2e-08,"(193,1)","(0,0)"
0.17,8.81816e-07,9.08749e-06,1.242e-05,2e-08,"(194,1)","(0,0)"
0.17,1.86161e-06,1.82327e-05,2.03e-05,2e-08,"(195,1)","(0,0)"
0.17,3.26599e-08,2.85211e-05,1.68e-05,2e-08,"(196,1)","(0,0)"
0.17,1.86161e-06,3.00107e-05,3.19e-05,2e-08,"(197,1)","(0,0)"
0.17,1.66565e-06,2.67891e-05,3.74e-05,2e-08,"(198,1)","(0,0)"
0.17,1.1431e-06,3.0461e-05,7.32e-06,2e-08,"(199,1)","(0,0)"
0.17,3.26599e-08,2.23204e-05,2.922e-05,2e-08,"(200,1)","(0,0)"
0.17,3.26599e-08,1.00921e-05,2.388e-05,2e-08,"(201,1)","(0,0)"
0.17,1.46969e-06,1.07156e-05,3.136e-05,2e-08,"(202,1)","(0,0)"
0.17,2.28619e-07,2.64426e-06,2.51e-05,2e-08,"(203,1)","(0,0)"
0.17,3.26599e-08,1.5115e-05,4.194e-05,2e-08,"(204,1)","(0,0)"
0.17,3.26599e-08,2.30478e-05,2.628e-05,2e-08,"(205,1)","(0,0)"
0.17,1.82895e-06,1.92258e-05,1.794e-05,2e-08,"(206,1)","(0,0)"
0.17,3.26599e-08,1.29673e-05,8.34e-06,2e-08,"(207,1)","(0,0)"
0.17,3.26599e-08,1.97223e-05,8.84e-06,2e-08,"(208,1)","(0,0)"
0.17,1.53501e-06,2.81054e-05,3.932e-05,2e-08,"(209,1)","(0,0)"
0.17,3.26599e-08,1.27248e-05,1.728e-05,2e-08,"(210,1)","(0,0)"
0.17,3.26599e-08,3.52415e-05,2.452e-05,2e-08,"(211,1)","(0,0)"
0.17,3.26599e-08,2.93525e-05,3.192e-05,2e-08,"(212,1)","(0,0)"
0.17,1.63299e-06,3.48142e-05,3.402e-05,2e-08,"(213,1)","(0,0)"
0.17,7.83837e-07,7.82887e-06,3.684e-05,2e-08,"(214,1)","(0,0)"
0.17,3.26599e-08,3.6731e-05,2.338e-05,2e-08,"(215,1)","(0,0)"
0.17,3.26599e-08,1.4249e-05,2.784e-05,2e-08,"(216,1)","(0,0)"
0.17,3.26599e-08,2.66851e-05,3.53e-05,2e-08,"(217,1)","(0,0)"
0.17,3.26599e-08,1.07849e-05,2.864e-05,2e-08,"(218,1)","(0,0)"
0.17,1.60033e-06,1.70549e-05,3.618e-05,2e-08,"(219,1)","(0,0)"
0.17,6.85857e-07,5.3809e-06,3.3e-05,2e-08,"(220,1)","(0,0)"
0.17,3.26599e-08,1.39372e-05,3.666e-05,2e-08,"(221,1)","(0,0)"
0.17,3.26599e-08,4.20657e-05,3.554e-05,2e-08,"(222,1)","(0,0)"
0.17,3.26599e-08,1.64314e-05,1.498e-05,2e-08,"(223,1)","(0,0)"
0.17,1.89427e-06,3.13848e-05,2.004e-05,2e-08,"(224,1)","(0,0)"
0.17,3.26599e-08,4.02644e-05,3.854e-05,2e-08,"(225,1)","(0,0)"
0.17,9.14476e-07,5.50792e-06,3.006e-05,2e-08,"(226,1)","(0,0)"
0.17,1.11044e-06,3.39828e-05,4.146e-05,2e-08,"(227,1)","(0,0)"
0.17,5.55218e-07,3.6246e-05,6.54e-06,2e-08,"(228,1)","(0,0)"
0.17,7.83837e-07,1.90872e-05,4.49e-05,2e-08,"(229,1)","(0,0)"
0.17,3.26599e-08,4.68462e-05,1.99e-05,2e-08,"(230,1)","(0,0)"
0.17,1.24107e-06,3.47449e-05,1.01e-05,2e-08,"(231,1)","(0,0)"
0.17,1.1431e-06,3.64193e-05,3.98e-05,2e-08,"(232,1)","(0,0)"
0.17,1.86161e-06,3.37173e-05,2.44e-05,2e-08,"(233,1)","(0,0)"
0.17,3.26599e-08,3.66617e-05,3.486e-05,2e-08,"(234,1)","(0,0)"
0.17,3.26599e-08,3.635e-05,1.32e-05,2e-08,"(235,1)","(0,0)"
0.17,3.26599e-08,2.84172e-05,1.146e-05,2e-08,"(236,1)","(0,0)"
0.17,3.26599e-08,3.43754e-05,6.54e-06,2e-08,"(237,1)","(0,0)"
0.17,3.26599e-08,4.65344e-05,2.64e-05,2e-08,"(238,1)","(0,0)"
0.17,1.50235e-06,3.6858e-05,3.436e-05,2e-08,"(239,1)","(0,0)"
0.17,3.26599e-08,1.94105e-05,6.38e-06,2e-08,"(240,1)","(0,0)"
0.17,1.63299e-06,1.24708e-05,1.996e-05,2e-08,"(241,1)","(0,0)"
0.17,3.26599e-08,3.54493e-05,2.168e-05,2e-08,"(242,1)","(0,0)"
0.17,3.26599e-08,3.82206e-05,3.368e-05,2e-08,"(243,1)","(0,0)"
0.17,8.16497e-07,7.04367e-06,1.468e-05,2e-08,"(244,1)","(0,0)"
0.17,6.53197e-08,2.94449e-06,2.058e-05,2e-08,"(245,1)","(0,0)"
0.17,3.26599e-08,4.6188e-05,2.948e-05,2e-08,"(246,1)","(0,0)"
0.17,1.17576e-06,6.82428e-06,2.61e-05,2e-08,"(247,1)","(0,0)"
0.17,3.26599e-08,1.1166e-05,1.786e-05,2e-08,"(248,1)","(0,0)"
0.17,3.26599e-08,2.16968e-05,1.666e-05,2e-08,"(249,1)","(0,0)"
0.17,1.60033e-06,3.87056e-05,2.4e-05,2e-08,"(250,1)","(0,0)"
0.17,3.26599e-08,2.22164e-05,4.552e-05,2e-08,"(251,1)","(0,0)"
0.17,1.56767e-06,1.54845e-05,3.55e-05,2e-08,"(252,1)","(0,0)"
0.17,3.26599e-08,1.44222e-05,4.162e-05,2e-08,"(253,1)","(0,0)"
0.17,1.46969e-06,3.71467e-05,3.438e-05,2e-08,"(254,1)","(0,0)"
0.17,1.40437e-06,9.60711e-06,3.06e-05,2e-08,"(255,1)","(0,0)"
0.17,8.49156e-07,1.4861e-05,4.27e-05,2e-08,"(256,1)","(0,0)"
0.17,3.26599e-08,3.25395e-05,2.084e-05,2e-08,"(257,1)","(0,0)"
0.17,1.07778e-06,1.3764e-05,4.028e-05,2e-08,"(258,1)","(0,0)"
0.17,1.27373e-06,4.13729e-05,3.106e-05,2e-08,"(259,1)","(0,0)"
0.17,3.26599e-08,1.43183e-05,7.88e-06,2e-08,"(260,1)","(0,0)"
0.17,1.43703e-06,2.38677e-05,4.062e-05,2e-08,"(261,1)","(0,0)"
0.17,2.93939e-07,4.64305e-05,1.886e-05,2e-08,"(262,1)","(0,0)"
0.17,1.53501e-06,3.16734e-05,3.822e-05,2e-08,"(263,1)","(0,0)"
0.17,3.26599e-08,3.538e-05,2.916e-05,2e-08,"(264,1)","(0,0)"
0.17,3.26599e-08,1.27941e-05,1.972e-05,2e-08,"(265,1)","(0,0)"
0.17,3.26599e-08,1.60157e-05,7.22e-06,2e-08,"(266,1)","(0,0)"
0.17,1.95959e-06,2.80939e-05,2.15e-05,2e-08,"(267,1)","(0,0)"
0.17,3.26599e-08,1.46993e-05,3.594e-05,2e-08,"(268,1)","(0,0)"
0.17,1.53501e-06,2.95603e-05,1.116e-05,2e-08,"(269,1)","(0,0)"
0.17,3.26599e-08,1.67432e-05,7.32e-06,2e-08,"(270,1)","(0,0)"
0.17,3.26599e-08,3.69042e-05,2.34e-05,2e-08,"(271,1)","(0,0)"
0.17,1.86161e-06,2.73779e-05,1.65e-05,2e-08,"(272,1)","(0,0)"
0.17,1.07778e-06,3.97448e-05,1.292e-05,2e-08,"(273,1)","(0,0)"
0.17,1.53501e-06,2.37406e-05,3.96e-05,2e-08,"(274,1)","(0,0)"
0.17,1.86161e-06,3.28859e-05,2.052e-05,2e-08,"(275,1)","(0,0)"
0.17,3.26599e-08,4.69155e-05,2.07e-05,2e-08,"(276,1)","(0,0)"
0.17,3.26599e-08,2.21818e-05,2.322e-05,2e-08,"(277,1)","(0,0)"
0.17,3.26599e-08,3.6731e-05,3.694e-05,2e-08,"(278,1)","(0,0)"
0.17,3.26599e-08,3.8082e-05,3.952e-05,2e-08,"(279,1)","(0,0)"
0.17,3.26599e-08,2.75512e-05,1.024e-05,2e-08,"(280,1)","(0,0)"
0.17,1.30639e-06,1.351e-05,1.216e-05,2e-08,"(281,1)","(0,0)"
0.17,3.26599e-08,2.21818e-05,1.378e-05,2e-08,"(282,1)","(0,0)"
0.17,3.26599e-08,2.09694e-05,1.22e-05,2e-08,"(283,1)","(0,0)"
0.17,1.53501e-06,3.42715e-05,3.608e-05,2e-08,"(284,1)","(0,0)"
0.17,4.89898e-07,3.58304e-05,4.402e-05,2e-08,"(285,1)","(0,0)"
0.17,1.37171e-06,3.24586e-05,1.018e-05,2e-08,"(286,1)","(0,0)"
0.17,3.26599e-08,2.99067e-05,3.5e-05,2e-08,"(287,1)","(0,0)"
0.17,1.79629e-06,2.70315e-05,1.478e-05,2e-08,"(288,1)","(0,0)"
0.17,1.63299e-06,3.84515e-05,2.604e-05,2e-08,"(289,1)","(0,0)"
0.17,1.53501e-06,2.34289e-05,3.95e-05,2e-08,"(290,1)","(0,0)"
0.17,1.40437e-06,3.84977e-05,1.608e-05,2e-08,"(291,1)","(0,0)"
0.17,3.26599e-08,4.63266e-05,3.116e-05,2e-08,"(292,1)","(0,0)"
0.17,1.63299e-06,1.52074e-05,1.63e-05,2e-08,"(293,1)","(0,0)"
0.17,1.24107e-06,3.39482e-05,9.76e-06,2e-08,"(294,1)","(0,0)"
0.17,3.26599e-08,2.20779e-05,2.372e-05,2e-08,"(295,1)","(0,0)"
0.17,4.89898e-07,3.33708e-06,2.166e-05,2e-08,"(296,1)","(0,0)"
0.17,3.26599e-08,3.13963e-05,1.45e-05,2e-08,"(297,1)","(0,0)"
0.17,3.26599e-08,4.52181e-05,1.516e-05,2e-08,"(298,1)","(0,0)"
0.17,8.49156e-07,2.10271e-05,4.502e-05,2e-08,"(299,1)","(0,0)"
0.17,1.30639e-06,3.08305e-05,8.88e-06,2e-08,"(300,1)","(0,0)"
0.17,3.26599e-08,1.97223e-05,1.356e-05,2e-08,"(301,1)","(0,0)"
0.17,1.40437e-06,2.67891e-05,8.88e-06,2e-08,"(302,1)","(0,0)"
0.17,1.11044e-06,8.106e-06,1.684e-05,2e-08,"(303,1)","(0,0)"
