0.06,3.26599e-08,3.09113e-05,1.654e-05,2e-08,"(0,1)","(0,0)"
0.06,3.26599e-08,4.03683e-05,3.916e-05,2e-08,"(1,1)","(0,0)"
0.06,3.26599e-08,4.49063e-05,2.946e-05,2e-08,"(2,1)","(0,0)"
0.06,3.26599e-08,3.48258e-05,4.276e-05,2e-08,"(3,1)","(0,0)"
0.06,7.51177e-07,4.32435e-05,3.514e-05,2e-08,"(4,1)","(0,0)"
0.06,3.26599e-08,2.39831e-05,4.38e-06,2e-08,"(5,1)","(0,0)"
0.06,1.33905e-06,8.4986e-06,2.84e-05,2e-08,"(6,1)","(0,0)"
0.06,1.95959e-06,2.7505e-05,3.028e-05,2e-08,"(7,1)","(0,0)"
0.06,3.26599e-08,7.42472e-06,1.734e-05,2e-08,"(8,1)","(0,0)"
0.06,4.24578e-07,2.29785e-05,4.696e-05,2e-08,"(9,1)","(0,0)"
0.06,3.26599e-08,3.17081e-05,4.052e-05,2e-08,"(10,1)","(0,0)"
0.06,2.28619e-07,2.71355e-06,2.318e-05,2e-08,"(11,1)","(0,0)"
0.06,3.26599e-08,2.28053e-05,3.606e-05,2e-08,"(12,1)","(0,0)"
0.06,3.26599e-08,4.45945e-05,3.08e-05,2e-08,"(13,1)","(0,0)"
0.06,1.79629e-06,1.70549e-05,3.194e-05,2e-08,"(14,1)","(0,0)"
0.06,3.26599e-08,1.77131e-05,1.06e-05,2e-08,"(15,1)","(0,0)"
0.06,1.1431e-06,2.27361e-05,4.338e-05,2e-08,"(16,1)","(0,0)"
0.06,3.26599e-08,1.98262e-05,3.994e-05,2e-08,"(17,1)","(0,0)"
0.06,5.87878e-07,1.76323e-05,4.534e-05,2e-08,"(18,1)","(0,0)"
0.06,1.73097e-06,3.65232e-05,2.462e-05,2e-08,"(19,1)","(0,0)"
0.06,1.82895e-06,1.52767e-05,2.614e-05,2e-08,"(20,1)","(0,0)"
0.06,1.07778e-06,9.12213e-06,3.544e-05,2e-08,"(21,1)","(0,0)"
0.06,3.26599e-08,4.46985e-05,2.978e-05,2e-08,"(22,1)","(0,0)"
0.06,1.66565e-06,1.97569e-05,3.678e-05,2e-08,"(23,1)","(0,0)"
0.06,3.26599e-08,2.70662e-05,1.296e-05,2e-08,"(24,1)","(0,0)"
0.06,3.26599e-08,4.07147e-05,3.524e-05,2e-08,"(25,1)","(0,0)"
0.06,1.92693e-06,2.54034e-05,1.86e-05,2e-08,"(26,1)","(0,0)"
0.06,3.26599e-08,1.54268e-05,1.756e-05,2e-08,"(27,1)","(0,0)"
0.06,1.46969e-06,4.05069e-05,2.588e-05,2e-08,"(28,1)","(0,0)"
0.06,3.26599e-08,4.3105e-05,1.602e-05,2e-08,"(29,1)","(0,0)"
0.06,3.26599e-08,1.00228e-05,3.136e-05,2e-08,"(30,1)","(0,0)"
0.06,3.26599e-08,1.41797e-05,2.524e-05,2e-08,"(31,1)","(0,0)"
0.06,1.30639e-06,1.77016e-05,4.062e-05,2e-08,"(32,1)","(0,0)"
0.06,3.26599e-08,1.70549e-05,1.79e-05,2e-08,"(33,1)","(0,0)"
0.06,3.26599e-08,1.77477e-05,1.718e-05,2e-08,"(34,1)","(0,0)"
0.06,1.99225e-06,2.43988e-05,2.082e-05,2e-08,"(35,1)","(0,0)"
0.06,1.89427e-06,3.12808e-05,2.038e-05,2e-08,"(36,1)","(0,0)"
0.06,3.26599e-08,2.83133e-05,2.108e-05,2e-08,"(37,1)","(0,0)"
0.06,3.26599e-08,2.57498e-05,4.016e-05,2e-08,"(38,1)","(0,0)"
0.06,1.86161e-06,1.67432e-05,2.632e-05,2e-08,"(39,1)","(0,0)"
0.06,3.26599e-08,4.36592e-05,2.238e-05,2e-08,"(40,1)","(0,0)"
0.06,3.26599e-08,3.95023e-05,1.114e-05,2e-08,"(41,1)","(0,0)"
0.06,8.16497e-07,7.21688e-06,3.554e-05,2e-08,"(42,1)","(0,0)"
0.06,3.26599e-08,3.35787e-05,1.384e-05,2e-08,"(43,1)","(0,0)"
0.06,2.28619e-07,9.78031e-06,8.58e-06,2e-08,"(44,1)","(0,0)"
0.06,1.73097e-06,2.03458e-05,3.54e-05,2e-08,"(45,1)","(0,0)"
0.06,3.26599e-08,9.12213e-06,3.892e-05,2e-08,"(46,1)","(0,0)"
0.06,3.26599e-08,3.79435e-05,1.336e-05,2e-08,"(47,1)","(0,0)"
0.06,3.26599e-08,3.73546e-05,2.53e-05,2e-08,"(48,1)","(0,0)"
0.06,3.26599e-08,2.36367e-05,1.642e-05,2e-08,"(49,1)","(0,0)"
0.06,3.26599e-08,3.09113e-05,8.9e-06,2e-08,"(50,1)","(0,0)"
0.06,3.26599e-08,3.90866e-05,4.118e-05,2e-08,"(51,1)","(0,0)"
0.06,1.79629e-06,2.98028e-05,3.382e-05,2e-08,"(52,1)","(0,0)"
0.06,4.57238e-07,1.77016e-05,4.26e-06,2e-08,"(53,1)","(0,0)"
0.06,3.26599e-08,1.20666e-05,2.034e-05,2e-08,"(54,1)","(0,0)"
0.06,2.02491e-06,2.30709e-05,2.496e-05,2e-08,"(55,1)","(0,0)"
0.06,3.26599e-08,2.4572e-05,3.256e-05,2e-08,"(56,1)","(0,0)"
