Type,Dichroic
Maker,"OLYMPUS"
ProductName,"DM410"
Comment,""
Public,1
wavedataset
565,98.3981
566,98.36715
567,98.3407
568,98.40505
569,98.5789
570,98.9992
571,98.7759
572,98.94965
573,98.89785
574,98.96635
575,98.6431
576,98.68995
577,98.5824
578,98.36985
579,98.67835
580,98.7394
581,98.5583
582,98.62665
583,98.36555
584,98.90545
585,98.895
586,98.5634
587,99.07145
588,98.9007
589,99.07955
590,98.7756
591,99.0168
592,98.6812
593,98.67495
594,98.55245
595,98.55485
596,98.33725
597,98.74705
598,98.60935
599,98.4676
600,98.79665
601,98.878
602,98.87765
603,98.85805
604,99.16815
605,98.82075
606,98.57575
607,98.5624
608,98.32405
609,98.38195
610,98.116
611,98.0869
612,98.15425
613,98.0752
614,97.98425
615,98.03725
616,97.99565
617,97.99595
618,98.1491
619,98.07015
620,98.3787
621,98.599
622,98.66845
623,98.7466
624,98.87565
625,98.86995
626,98.63085
627,98.4687
628,98.596
629,98.75235
630,98.5294
631,98.72585
632,98.7644
633,98.48175
634,98.765
635,98.4987
636,98.7977
637,98.8158
638,98.57675
639,98.96795
640,98.4959
641,98.4065
642,98.4581
643,98.308
644,98.32655
645,98.2937
646,98.15315
647,97.91
648,97.9712
649,98.2716
650,98.14075
651,98.33385
652,98.24645
653,98.12545
654,98.36625
655,98.3426
656,98.85
657,98.3065
658,98.25545
659,98.20995
660,98.26505
661,97.949
662,97.69015
663,97.54945
664,97.1552
665,96.74945
666,96.91285
667,96.6988
668,95.92555
669,96.0563
670,96.14635
671,96.04385
672,96.24095
673,96.2809
674,96.33395
675,96.5982
676,97.0471
677,97.0919
678,97.47205
679,97.8694
680,98.18855
681,98.16015
682,98.13655
683,98.06245
684,98.41655
685,97.87695
686,98.137
687,97.8451
688,97.8185
689,97.38925
690,97.31655
691,97.4412
692,97.3368
693,97.23545
694,97.4435
695,97.0982
696,97.7562
697,97.646
698,98.0318
699,97.91025
700,97.85625
701,97.75705
702,97.488
703,97.75665
704,97.6017
705,97.3664
706,97.3057
707,97.1403
708,96.2146
709,96.62375
710,96.49985
711,95.64865
712,96.2064
713,96.0555
714,96.15725
715,96.0632
716,96.2452
717,96.72765
718,96.6942
719,97.10865
720,97.10775
721,96.8603
722,96.8247
723,96.65595
724,96.28615
725,95.5028
726,95.19695
727,94.4899
728,93.45005
729,92.60115
730,91.8456
731,90.8983
732,89.9336
733,88.7875
734,88.24325
735,87.6024
736,87.23165
737,86.79625
738,86.73375
739,86.73855
740,87.2092
741,87.10045
742,88.0801
743,88.55215
744,89.2745
745,89.6807
746,90.61415
747,91.07095
748,92.0478
749,92.2582
750,92.901
751,93.40535
752,93.0777
753,93.0216
754,92.9475
755,91.5907
756,90.89015
757,90.0484
758,89.24875
759,88.3206
760,87.64385
761,87.0318
762,86.1014
763,85.7803
764,85.58505
765,85.1652
766,85.1003
767,84.71505
768,85.4676
769,85.62415
770,86.1706
771,87.1267
772,88.3316
773,89.18715
774,90.26105
775,90.96105
776,92.3985
777,92.94155
778,94.2356
779,94.8788
780,95.35255
781,95.816
782,95.72715
783,96.6639
784,95.53375
785,95.02745
786,94.76265
787,94.42235
788,94.01965
789,93.0654
790,92.5883
791,91.96045
792,91.8402
793,91.0267
794,91.211
795,91.76575
796,92.26975
797,92.3096
798,92.14815
799,92.26895
800,93.13385
801,93.9153
802,94.57055
803,95.164
804,95.84945
805,95.49865
806,95.637
807,95.30595
808,94.54775
809,93.67335
810,93.68025
811,91.6059
812,91.23435
813,89.23895
814,87.55185
815,86.63585
816,84.5363
817,83.14135
818,82.2359
819,82.2831
820,80.5745
821,80.54155
