Type,Dichroic
Maker,"Omega"
ProductName,"XF2059(415DRLP)"
Comment,""
Public,1
wavedataset
1109.951904,63.01122284
1109.015747,64.41999817
1107.96167,82.03747559
1107.024048,61.86543655
1105.968384,81.97471619
1105.029419,76.86804199
1103.972168,72.57523346
1103.031616,81.01491547
1101.972778,72.21018982
1101.030884,67.061409
1099.970337,83.14411926
1099.026978,68.57522583
1097.964966,74.03710175
1097.020142,95.77075958
1095.956421,81.39202118
1095.010254,84.12265015
1093.944946,76.17423248
1092.997314,81.71821594
1092.049072,75.84341431
1090.981445,83.23696136
1090.031738,79.81830597
1088.962524,82.87284088
1088.011353,80.4071579
1086.940552,79.51909637
1085.988037,69.23449707
1085.03479,73.33390045
1083.96167,69.39716339
1083.00708,79.57902527
1082.051758,67.27230072
1080.976318,84.71057129
1080.019653,74.37930298
1078.942505,81.26477051
1077.984497,81.05418396
1077.025757,77.82897949
1075.946411,74.01716614
1074.986206,70.52335358
1074.025391,73.82019043
1072.943726,74.91714478
1071.981567,82.93569946
1071.018677,89.20219421
1070.055176,78.7718277
1068.970459,73.09343719
1068.005615,76.16506958
1067.040039,82.63980865
1065.953125,81.78153229
1064.986206,84.7773819
1064.018555,81.84257507
1063.050415,79.45555878
1061.960327,80.5424118
1060.990723,82.29776001
1060.020508,81.20806122
1059.049561,80.62349701
1057.956543,79.50567627
1056.984253,83.7684021
1056.011353,80.08969116
1055.037842,79.46905518
1053.941772,81.5688858
1052.966797,79.30658722
1051.991333,86.05716705
1051.015015,83.88167572
1050.038208,84.07249451
1049.060669,85.65956116
1047.960205,81.47412109
1046.981445,81.55944061
1046.001953,84.82572174
1045.021729,82.39157104
1044.041016,87.08551788
1043.05957,83.25723267
1041.954712,79.79600525
1040.971924,84.51078033
1039.988525,80.1651001
1039.004517,83.31232452
1038.019775,85.71006775
1037.034546,85.3055191
1036.048584,85.30081177
1034.938599,84.34953308
1033.951355,84.94366455
1032.96344,84.40393829
1031.974854,85.92595673
1030.985718,84.97484589
1029.995911,85.21658325
1029.005432,84.26026917
1028.014404,83.91749573
1027.022705,84.2953949
1026.030396,83.67819977
1025.037415,85.93844604
1024.043823,84.04898071
