Type,Dichroic
Maker,"Semrock"
ProductName,"Di01-R405-25x36"
Comment,""
Public,1
wavedataset
269,0.0058482
269.2,0.0054621
269.4,0.0051015
269.6,0.0047647
269.8,0.0044502
270,0.0041564
270.2,0.003882
270.4,0.0036257
270.6,0.0033863
270.8,0.0031627
271,0.0025674
271.2,0.0020766
271.4,0.0016796
271.6,0.0013585
271.8,0.0010988
272,0.00088876
272.2,0.00071886
272.4,0.00058144
272.6,0.00047029
272.8,0.00038038
273,0.00043018
273.2,0.00053926
273.4,0.000676
273.6,0.00084741
273.8,0.0010623
274,0.0013316
274.2,0.0016693
274.4,0.0020926
274.6,0.0026232
274.8,0.0032883
275,0.0037537
275.2,0.0039869
275.4,0.0042345
275.6,0.0044976
275.8,0.004777
276,0.0050737
276.2,0.0053889
276.4,0.0057237
276.6,0.0060792
276.8,0.0064569
277,0.0067142
277.2,0.0067238
277.4,0.0067334
277.6,0.006743
277.8,0.0067526
278,0.0067623
278.2,0.0067719
278.4,0.0067816
278.6,0.0067913
278.8,0.0068009
279,0.0067963
279.2,0.0066294
279.4,0.0064665
279.6,0.0063077
279.8,0.0061527
280,0.0060016
280.2,0.0058542
280.4,0.0057103
280.6,0.0055701
280.8,0.0054332
281,0.006097
281.2,0.0068926
281.4,0.0077919
281.6,0.0088086
281.8,0.0099579
282,0.011257
282.2,0.012726
282.4,0.014386
282.6,0.016264
282.8,0.018386
283,0.020686
283.2,0.023236
283.4,0.026101
283.6,0.02932
283.8,0.032935
284,0.036996
284.2,0.041558
284.4,0.046682
284.6,0.052438
284.8,0.058904
285,0.066433
285.2,0.07517
285.4,0.085056
285.6,0.096241
285.8,0.109
286,0.123
286.2,0.139
286.4,0.158
286.6,0.179
286.8,0.202
287,0.225
287.2,0.243
287.4,0.263
287.6,0.284
287.8,0.307
288,0.332
288.2,0.358
288.4,0.387
288.6,0.418
288.8,0.452
289,0.487
289.2,0.505
289.4,0.525
289.6,0.544
289.8,0.565
290,0.586
290.2,0.608
290.4,0.631
290.6,0.655
290.8,0.68
291,0.683
291.2,0.686
291.4,0.688
291.6,0.691
291.8,0.693
292,0.696
292.2,0.698
292.4,0.7
292.6,0.703
292.8,0.705
293,0.714
293.2,0.725
293.4,0.736
293.6,0.748
293.8,0.759
294,0.771
294.2,0.783
294.4,0.795
294.6,0.807
294.8,0.819
295,0.84
295.2,0.867
295.4,0.896
295.6,0.925
295.8,0.956
296,0.987
296.2,1.019
296.4,1.053
296.6,1.087
296.8,1.123
297,1.165
