Type,Dichroic
Maker,"Semrock"
ProductName,"FITC-Di01-Clin-25x36"
Comment,""
Public,1
wavedataset
300,0.061987
300.2,0.062071
300.4,0.062154
300.6,0.062238
300.8,0.062322
301,0.062406
301.2,0.06249
301.4,0.062574
301.6,0.062658
301.8,0.062742
302,0.062827
302.2,0.062911
302.4,0.062996
302.6,0.063081
302.8,0.063166
303,0.063251
303.2,0.063336
303.4,0.063421
303.6,0.063506
303.8,0.062725
304,0.061686
304.2,0.060664
304.4,0.059659
304.6,0.05867
304.8,0.057698
305,0.056742
305.2,0.048809
305.4,0.05093
305.6,0.050663
305.8,0.050019
306,0.048216
306.2,0.050315
306.4,0.053178
306.6,0.053221
306.8,0.044804
307,0.050522
307.2,0.048651
307.4,0.048984
307.6,0.045513
307.8,0.051307
308,0.052172
308.2,0.052439
308.4,0.048323
308.6,0.048443
308.8,0.049971
309,0.050937
309.2,0.047241
309.4,0.050843
309.6,0.052881
309.8,0.054532
310,0.061727
310.2,0.055701
310.4,0.069639
310.6,0.06083
310.8,0.065925
311,0.062165
311.2,0.063337
311.4,0.065211
311.6,0.064065
311.8,0.064413
312,0.057411
312.2,0.060745
312.4,0.061117
312.6,0.06255
312.8,0.061784
313,0.060233
313.2,0.060003
313.4,0.053249
313.6,0.060583
313.8,0.062281
314,0.06799
314.2,0.063722
314.4,0.066833
314.6,0.07076
314.8,0.065461
315,0.061951
315.2,0.066704
315.4,0.066247
315.6,0.066057
315.8,0.071472
316,0.06527
316.2,0.075038
316.4,0.068497
316.6,0.069949
316.8,0.073371
317,0.078311
317.2,0.075824
317.4,0.075855
317.6,0.074795
317.8,0.078546
318,0.077788
318.2,0.077181
318.4,0.081216
318.6,0.083292
318.8,0.082726
319,0.085886
319.2,0.090663
319.4,0.091068
319.6,0.089058
319.8,0.089495
320,0.094254
320.2,0.094655
320.4,0.097385
320.6,0.099847
320.8,0.109
321,0.11
321.2,0.107
321.4,0.115
321.6,0.128
321.8,0.134
322,0.142
322.2,0.149
322.4,0.167
322.6,0.172
322.8,0.181
323,0.198
323.2,0.206
323.4,0.21
323.6,0.225
323.8,0.22
324,0.233
324.2,0.24
