Type,Dichroic
Maker,"Semrock"
ProductName,"FF660-Di02-25x36"
Comment,""
Public,1
wavedataset
340,5.866
340.2,6.783
340.4,8.023
340.6,9.249
340.8,10.371
341,11.194
341.2,11.588
341.4,11.526
341.6,11.195
341.8,10.636
342,10.234
342.2,10.154
342.4,10.795
342.6,12.071
342.8,13.768
343,15.588
343.2,16.955
343.4,17.522
343.6,17.271
343.8,16.22
344,14.358
344.2,12.376
344.4,10.527
344.6,9.286
344.8,8.699
345,8.677
345.2,9.074
345.4,9.621
345.6,9.903
345.8,9.872
346,9.48
346.2,8.706
346.4,7.535
346.6,6.177
346.8,4.945
347,3.864
347.2,3.116
347.4,2.607
347.6,2.37
347.8,2.225
348,2.207
348.2,2.271
348.4,2.382
348.6,2.517
348.8,2.638
349,2.7
349.2,2.68
349.4,2.596
349.6,2.455
349.8,2.247
350,2.037
350.2,1.813
350.4,1.633
350.6,1.483
350.8,1.413
351,1.394
351.2,1.41
351.4,1.461
351.6,1.577
351.8,1.661
352,1.749
352.2,1.787
352.4,1.82
352.6,1.789
352.8,1.698
353,1.604
353.2,1.503
353.4,1.405
353.6,1.335
353.8,1.315
354,1.314
354.2,1.395
354.4,1.499
354.6,1.645
354.8,1.78
355,1.865
355.2,1.876
355.4,1.841
355.6,1.721
355.8,1.558
356,1.355
356.2,1.123
356.4,0.889
356.6,0.739
356.8,0.61
357,0.535
357.2,0.469
357.4,0.428
357.6,0.424
357.8,0.44
358,0.467
358.2,0.479
358.4,0.515
358.6,0.546
358.8,0.58
359,0.597
359.2,0.596
359.4,0.597
359.6,0.574
359.8,0.552
360,0.513
360.2,0.481
360.4,0.443
360.6,0.41
360.8,0.405
361,0.4
361.2,0.413
361.4,0.424
361.6,0.468
361.8,0.525
362,0.584
362.2,0.638
362.4,0.697
362.6,0.766
362.8,0.81
363,0.862
363.2,0.897
363.4,0.947
363.6,1.006
363.8,1.046
364,1.082
364.2,1.11
364.4,1.134
364.6,1.181
364.8,1.179
365,1.2
365.2,1.236
365.4,1.282
365.6,1.351
365.8,1.444
366,1.578
366.2,1.747
366.4,1.897
366.6,2.039
366.8,2.139
367,2.215
367.2,2.261
367.4,2.238
367.6,2.233
367.8,2.206
368,2.168
368.2,2.178
368.4,2.16
368.6,2.155
368.8,2.178
369,2.181
369.2,2.149
369.4,2.113
369.6,2.043
369.8,1.932
370,1.794
370.2,1.696
370.4,1.576
370.6,1.478
370.8,1.386
371,1.323
371.2,1.291
371.4,1.302
371.6,1.359
371.8,1.434
372,1.544
372.2,1.696
372.4,1.821
372.6,1.967
372.8,2.058
373,2.114
373.2,2.097
373.4,2.061
373.6,1.994
373.8,1.865
374,1.773
374.2,1.619
374.4,1.516
374.6,1.474
374.8,1.463
375,1.474
375.2,1.488
375.4,1.524
375.6,1.538
375.8,1.539
376,1.491
376.2,1.409
376.4,1.295
376.6,1.144
376.8,1.01
377,0.855
377.2,0.688
377.4,0.587
377.6,0.462
377.8,0.399
378,0.342
378.2,0.298
378.4,0.262
378.6,0.246
378.8,0.237
379,0.227
379.2,0.21
379.4,0.207
379.6,0.201
379.8,0.206
380,0.209
380.2,0.198
380.4,0.195
380.6,0.194
380.8,0.197
381,0.194
381.2,0.184
381.4,0.178
381.6,0.147
381.8,0.144
382,0.135
382.2,0.13
382.4,0.11
382.6,0.112
382.8,0.095089
383,0.105
383.2,0.105
383.4,0.101
383.6,0.092708
383.8,0.104
384,0.113
384.2,0.123
384.4,0.123
384.6,0.137
384.8,0.152
385,0.186
385.2,0.21
385.4,0.243
385.6,0.268
385.8,0.297
386,0.332
386.2,0.355
386.4,0.365
386.6,0.35
386.8,0.338
387,0.321
387.2,0.328
387.4,0.333
387.6,0.358
387.8,0.434
388,0.551
388.2,0.657
388.4,0.741
388.6,0.781
388.8,0.775
389,0.757
389.2,0.692
389.4,0.585
389.6,0.443
389.8,0.296
390,0.166
390.2,0.087793
390.4,0.051214
390.6,0.030875
390.8,0.016888
391,0.0093082
391.2,0.010978
391.4,0.0062697
391.6,0.0089033
391.8,0.0075467
392,0.048006
392.2,0.044445
392.4,0.047811
392.6,0.050854
392.8,0.046649
393,0.059637
393.2,0.056052
393.4,0.04025
393.6,0.040578
393.8,0.05007
394,0.041263
394.2,0.038757
394.4,0.032766
394.6,0.027864
394.8,0.027584
395,0.046563
395.2,0.041925
395.4,0.03816
395.6,0.040487
395.8,0.033184
396,0.082038
396.2,0.155
396.4,0.282
396.6,0.401
396.8,0.473
397,0.518
397.2,0.528
397.4,0.542
397.6,0.508
397.8,0.473
398,0.375
398.2,0.251
398.4,0.124
398.6,0.074211
398.8,0.037965
399,0.036845
399.2,0.029551
399.4,0.02406
399.6,0.037175
399.8,0.028094
400,0.031169
400.2,0.031029
400.4,0.042777
400.6,0.026631
400.8,0.03587
401,0.034565
401.2,0.026131
401.4,0.03327
401.6,0.035222
401.8,0.029796
402,0.031477
402.2,0.031736
402.4,0.036319
402.6,0.031761
402.8,0.036715
403,0.048795
403.2,0.036761
403.4,0.046244
403.6,0.062427
403.8,0.113
404,0.235
404.2,0.455
404.4,0.78
404.6,1.036
404.8,1.261
405,1.432
405.2,1.546
405.4,1.603
405.6,1.618
405.8,1.551
406,1.397
406.2,1.171
406.4,0.935
406.6,0.785
406.8,0.73
407,0.722
407.2,0.754
407.4,0.773
407.6,0.781
407.8,0.752
408,0.728
408.2,0.66
408.4,0.579
408.6,0.475
408.8,0.384
409,0.294
409.2,0.222
409.4,0.183
409.6,0.155
409.8,0.132
410,0.124
410.2,0.129
410.4,0.122
410.6,0.129
410.8,0.139
411,0.163
411.2,0.175
411.4,0.195
411.6,0.207
411.8,0.222
412,0.233
412.2,0.232
412.4,0.226
412.6,0.215
412.8,0.208
413,0.186
413.2,0.164
413.4,0.136
413.6,0.125
413.8,0.095729
414,0.08996
414.2,0.076913
414.4,0.065919
414.6,0.069942
414.8,0.059586
415,0.058553
415.2,0.060296
415.4,0.054213
415.6,0.060992
415.8,0.061033
416,0.061776
416.2,0.067391
416.4,0.068696
416.6,0.085313
416.8,0.09931
417,0.12
417.2,0.131
417.4,0.158
417.6,0.18
417.8,0.196
418,0.219
418.2,0.231
418.4,0.235
418.6,0.238
418.8,0.234
419,0.227
419.2,0.207
419.4,0.193
419.6,0.17
419.8,0.153
420,0.133
420.2,0.128
420.4,0.111
420.6,0.103
420.8,0.101
421,0.09738
421.2,0.101
421.4,0.11
421.6,0.122
421.8,0.123
422,0.133
422.2,0.162
422.4,0.185
422.6,0.224
422.8,0.276
423,0.347
423.2,0.414
423.4,0.494
423.6,0.592
423.8,0.665
424,0.724
424.2,0.779
424.4,0.797
424.6,0.813
424.8,0.795
425,0.765
425.2,0.707
425.4,0.651
425.6,0.586
425.8,0.536
426,0.484
426.2,0.455
426.4,0.435
426.6,0.434
426.8,0.442
427,0.479
427.2,0.541
427.4,0.612
427.6,0.708
427.8,0.827
428,0.985
428.2,1.15
428.4,1.334
428.6,1.508
428.8,1.649
429,1.771
429.2,1.842
429.4,1.861
429.6,1.848
429.8,1.767
430,1.665
430.2,1.526
430.4,1.377
430.6,1.223
430.8,1.08
431,0.962
431.2,0.877
431.4,0.798
431.6,0.761
431.8,0.733
432,0.722
432.2,0.719
432.4,0.736
432.6,0.78
432.8,0.829
433,0.887
433.2,0.98
433.4,1.087
433.6,1.202
433.8,1.335
434,1.483
434.2,1.641
434.4,1.791
434.6,1.916
434.8,2.016
435,2.088
435.2,2.126
435.4,2.132
435.6,2.08
435.8,1.998
436,1.895
436.2,1.763
436.4,1.626
436.6,1.481
436.8,1.336
437,1.205
437.2,1.097
437.4,0.998
437.6,0.909
437.8,0.844
438,0.789
438.2,0.742
438.4,0.713
438.6,0.687
438.8,0.667
439,0.662
439.2,0.668
439.4,0.669
439.6,0.684
439.8,0.712
440,0.744
440.2,0.779
440.4,0.823
440.6,0.876
440.8,0.941
441,1
441.2,1.068
441.4,1.131
441.6,1.191
441.8,1.235
442,1.265
442.2,1.281
442.4,1.282
442.6,1.262
442.8,1.229
443,1.171
443.2,1.099
443.4,1.034
443.6,0.957
443.8,0.89
444,0.815
444.2,0.745
444.4,0.694
444.6,0.643
444.8,0.599
445,0.573
