Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"Oregon Green 488"
Comment,"Oregon Green 488 goat anti mouse IgG antibody/pH 8.0"
Public,1
Excitation
250,70.99725
251,66.57983
252,63.10681
253,60.60447
254,58.79626
255,57.5204
256,56.63777
257,56.16119
258,56.15714
259,56.53327
260,57.17013
261,57.81767
262,58.43936
263,59.369
264,60.32664
265,61.42512
266,62.67319
267,63.87211
268,64.85732
269,65.94276
270,66.90446
271,67.65031
272,68.26366
273,68.87296
274,69.4222
275,69.91138
276,70.13578
277,70.08684
278,69.87718
279,69.36642
280,68.61009
281,67.75525
282,66.72516
283,65.82757
284,65.06035
285,63.89754
286,61.77325
287,58.38187
288,54.41752
289,50.56217
290,47.62984
291,45.60813
292,43.77235
293,41.63545
294,38.29514
295,34.34982
296,30.65069
297,27.48113
298,24.80355
299,22.44396
300,20.39874
301,18.58241
302,16.94731
303,15.55412
304,14.47467
305,13.59439
306,12.99578
307,12.48309
308,12.2713
309,12.1326
310,12.10461
311,12.25442
312,12.42731
313,12.52562
314,12.75878
315,12.97014
316,13.16248
317,13.29092
318,13.48326
319,13.66705
320,13.95748
321,14.10943
322,14.35926
323,14.87644
324,15.20128
325,15.56459
326,16.1523
327,16.62246
328,17.13772
329,17.71688
330,17.81497
331,17.87481
332,17.88357
333,17.60981
334,17.29779
335,16.74428
336,16.1523
337,15.55626
338,14.87431
339,14.0154
340,13.40184
341,12.63034
342,11.70091
343,10.92065
344,10.23698
345,9.456939
346,8.879918
347,8.26443
348,7.610259
349,7.097352
350,6.650908
351,6.223273
352,5.849278
353,5.516102
354,5.174164
355,4.960238
356,4.74033
357,4.530893
358,4.438783
359,4.265891
360,4.113942
361,4.030808
362,4.04128
363,3.917542
364,3.968618
365,3.76773
366,3.776278
367,3.776278
368,3.769867
369,3.712379
370,3.73781
371,3.84488
372,3.714516
373,3.742298
374,3.774142
375,3.705967
376,3.761318
377,3.802138
378,3.772218
379,3.776278
380,3.82992
381,3.782689
382,3.851077
383,3.872448
384,3.842529
385,3.819021
386,3.821158
387,3.83398
388,3.806198
389,3.795726
390,3.780766
391,3.74871
392,3.729476
393,3.705967
394,3.695068
395,3.658737
396,3.6566
397,3.652326
398,3.594837
399,3.592486
400,3.588426
401,3.573466
402,3.579877
403,3.554018
404,3.583938
405,3.596975
406,3.575603
407,3.543547
408,3.59035
409,3.635229
410,3.631169
411,3.678185
412,3.742298
413,3.759395
414,3.789101
415,3.861977
416,3.919679
417,3.964558
418,4.084022
419,4.165233
420,4.327653
421,4.441134
422,4.605478
423,4.763838
424,4.93267
425,5.178438
426,5.368427
427,5.592824
428,5.870863
429,6.172195
430,6.330342
431,6.787684
432,7.059097
433,7.437152
434,7.745111
435,8.170183
436,8.428987
437,8.907486
438,9.317812
439,9.78584
440,10.26049
441,10.67723
442,11.14291
443,11.72847
444,12.29267
445,12.89555
446,13.53434
447,14.21629
448,15.00275
449,15.81271
450,16.70795
451,17.7188
452,18.69974
453,19.79843
454,20.96743
455,22.20054
456,23.4826
457,24.83988
458,26.26939
459,27.62881
460,29.01558
461,30.58422
462,31.97142
463,33.37551
464,34.77318
465,36.15781
466,37.49586
467,38.78219
468,40.05185
469,41.35741
470,42.55441
471,43.72533
472,45.02684
473,46.29649
474,47.50182
475,48.86958
476,50.25848
477,51.79293
478,53.3744
479,55.22963
480,57.14426
481,59.24505
482,61.54458
483,63.97234
484,66.68242
485,69.46707
486,72.45668
487,75.60892
488,78.83169
489,81.94119
490,85.17913
491,88.27773
492,91.0797
493,93.64423
494,95.85401
495,97.71543
496,98.97825
497,99.78843
498,100
499,99.6944
500,98.76048
501,97.14268
502,95.00108
503,92.24656
504,88.98318
505,85.29667
506,81.1526
507,76.84203
508,72.28165
509,67.61633
510,62.76274
511,58.08481
512,53.3682
513,48.91873
514,44.50986
515,40.35083
516,36.2371
517,32.46082
518,28.99421
519,25.83342
520,22.85642
521,20.22371
522,17.82993
523,15.67594
524,13.8081
525,12.0749
526,10.549
527,9.223992
528,8.082775
529,7.061021
530,6.176256
531,5.41117
532,4.733918
533,4.148349
534,3.622406
535,3.184512
536,2.769698
537,2.451482
538,2.160621
539,1.891558
540,1.671436
541,1.45345
542,1.329284
543,1.167077
544,1.077105
545,0.9362689
546,0.8507844
547,0.7608118
548,0.6819525
549,0.632585
550,0.5344916
551,0.4938866
552,0.410539
553,0.3549742
554,0.3336031
555,0.3250546
556,0.2970585
557,0.3056067
558,0.2500419
559,0.258804
560,0.237433
561,0.2137109
562,0.1647711
563,0.2310216
564,0.121815
565,0.1795172
566,0.09
567,0.1367749
568,0.1198918
569,0.1134804
570,0.1111294
571,0.0686
572,0.0449
573,0.0769
574,0.00855
575,-2.86E-07
Emission
485,1.491351
486,1.50085
487,1.690831
488,2.032797
489,2.555244
490,3.196481
491,3.926008
492,4.847515
493,5.903409
494,7.285672
495,8.763924
496,10.59694
497,12.59374
498,14.94651
499,17.40026
500,20.05799
501,23.09369
502,26.73133
503,30.15199
504,34.28657
505,38.0202
506,42.76372
507,47.31727
508,51.81182
509,56.81432
510,61.28387
511,65.51345
512,69.23308
513,73.9956
514,76.9843
515,80.46896
516,84.75352
517,87.76222
518,90.9609
519,92.72173
520,94.44155
521,97.07429
522,97.85422
523,98.15619
524,99.48805
525,99.22507
526,100
527,99.06809
528,98.54914
529,98.21618
530,96.50435
531,95.50545
532,93.71262
533,92.69473
534,91.27787
535,88.66213
536,87.30927
537,85.26347
538,84.0076
539,81.44386
540,80.03799
541,78.16818
542,76.0864
543,73.89461
544,72.13179
545,70.14899
546,68.56815
547,66.17638
548,64.84951
549,63.15568
550,61.64083
551,60.05
552,58.84111
553,56.9413
554,56.09139
555,54.28257
556,53.0227
557,51.9638
558,50.10099
559,48.85611
560,47.61224
561,46.46435
562,45.56744
563,44.42456
564,42.87471
565,42.0088
566,40.67093
567,39.78702
568,38.62814
569,37.60124
570,36.33137
571,35.38846
572,34.12159
573,33.08469
574,32.20778
575,31.20188
576,30.28697
577,29.35106
578,28.22018
579,27.37626
580,26.45935
581,25.59244
582,24.69453
583,23.77062
584,22.84671
585,22.20878
586,21.22488
587,20.63994
588,19.975
589,19.28107
590,18.51715
591,17.80722
592,17.17728
593,16.35936
594,15.81042
595,15.32147
596,14.65953
597,14.33557
598,13.57964
599,13.18868
600,12.64874
601,12.25677
602,11.73083
603,11.33887
604,10.9879
605,10.56594
606,10.21298
607,9.763824
608,9.464653
609,9.015899
610,8.68953
611,8.547945
612,8.219178
613,7.876713
614,7.49315
615,7.313269
616,7.133887
617,6.782522
618,6.560144
619,6.254375
620,6.075392
621,5.795421
622,5.611239
623,5.470253
624,5.29607
625,5.111489
626,4.933007
627,4.866714
628,4.549945
629,4.378562
630,4.335766
631,4.159684
632,4.025198
633,3.862414
634,3.679932
635,3.689631
636,3.533046
637,3.29807
638,3.243275
639,3.172083
