Type,Fluorophore
Maker,"Amalgaam/ Medical&Biological Laboratories"
ProductName,"mKeima-Red"
Comment,"CoralHue  Series"
Public,1
Excitation
350,13.5697
352,14.0386
354,14.6383
356,15.3744
358,16.2923
360,17.5207
362,18.7965
364,20.3646
366,21.9048
368,23.787
370,25.4708
372,27.2375
374,29.2135
376,31.1517
378,33.3185
380,35.2742
382,37.916
384,40.6331
386,43.4036
388,46.1405
390,49.1528
392,51.8383
394,54.7181
396,57.3618
398,60.5623
400,63.5346
402,67.1514
404,69.5829
406,72.5757
408,75.2203
410,78.1353
412,80.4916
414,83.0519
416,84.702
418,87.2538
420,89.0487
422,90.6308
424,92.9604
426,94.2693
428,95.5364
430,96.6924
432,97.8926
434,98.7433
436,99.6817
438,99.5904
440,100
442,99.8252
444,99.1122
446,97.7719
448,96.1938
450,94.4031
452,92.4435
454,90.7528
456,88.5418
458,86.4269
460,83.8119
462,80.5617
464,77.0421
466,72.9583
468,69.7778
470,65.8209
472,61.4172
474,57.5377
476,52.7367
478,46.7755
480,41.7168
482,37.7126
484,33.7599
486,30.0949
488,26.2611
490,22.9285
492,19.907
494,17.4603
496,15.4446
498,13.233
500,11.7383
502,10.4568
504,9.43097
506,8.63653
508,8.10054
510,7.6351
512,7.20717
514,6.85202
516,6.63591
518,6.37196
520,6.34894
522,6.34556
524,6.41903
526,6.48608
528,6.74273
530,6.80832
532,7.12046
534,7.35003
536,7.43731
538,7.70867
540,8.02968
542,8.17119
544,8.43717
546,8.58969
548,8.92294
550,9.10817
552,9.23272
554,9.50431
556,9.90787
558,9.96425
560,10.0346
Emission
530,2.01196
532,2.01116
534,2.05141
536,2.13288
538,2.28446
540,2.38597
542,2.51544
544,2.62752
546,2.84604
548,3.06056
550,3.40507
552,3.73323
554,4.28923
556,4.88086
558,5.71501
560,6.64425
562,7.85617
564,9.3218
566,10.9851
568,13.1292
570,15.5414
572,18.2703
574,21.6993
576,25.2968
578,29.3245
580,33.9754
582,38.5773
584,42.9587
586,47.7611
588,52.386
590,57.8222
592,62.7983
594,67.392
596,72.0151
598,76.2594
600,79.8334
602,83.8421
604,86.9686
606,90.0027
608,92.2834
610,94.7425
612,96.5461
614,97.7028
616,98.5657
618,99.511
620,100
622,99.7413
624,99.9786
626,99.3373
628,98.7756
630,97.5799
632,96.7863
634,95.2137
636,93.8908
638,92.9445
640,90.6341
642,89.4539
644,87.5936
646,84.9335
648,82.6986
650,81.0088
652,78.5005
654,75.4286
656,73.0843
658,70.4705
660,68.0567
662,65.6679
664,62.9269
666,60.3201
668,58.4143
670,56.0803
672,53.9278
674,51.407
676,49.4093
678,47.5212
680,45.1496
682,42.9083
684,41.2143
686,39.389
688,37.2953
690,35.6485
692,34.3035
694,32.5008
696,30.764
698,29.0374
700,27.9041
702,26.2417
704,24.935
706,23.9636
708,22.5376
710,21.5772
712,20.4046
714,19.1223
716,18.1085
718,17.0507
720,16.1606
722,15.3165
724,14.5642
726,13.6546
728,13.0166
730,12.2213
732,11.733
734,10.9427
736,10.3742
738,9.91795
740,9.20038
742,8.80835
744,8.43414
746,7.83812
748,7.5368
750,6.97466
