0.03,1.01246e-06,1.25516e-05,3.662e-05,2e-08,"(0,3)","(0,0)",1.0,68932.0
0.03,3.26599e-08,4.06455e-05,2.612e-05,2e-08,"(1,3)","(0,0)",1.0,485.0
0.03,3.26599e-08,1.90641e-05,3.174e-05,2e-08,"(2,3)","(0,0)",1.0,526.0
0.03,6.20537e-07,2.31864e-05,4.168e-05,2e-08,"(3,3)","(0,0)",1.0,448.0
0.03,3.26599e-08,1.21359e-05,2.366e-05,2e-08,"(4,3)","(0,0)",1.0,1656.0
0.03,1.20841e-06,8.46395e-06,1.914e-05,2e-08,"(5,3)","(0,0)",1.0,290.0
0.03,3.26599e-08,1.657e-05,9.62e-06,2e-08,"(6,3)","(0,0)",1.0,294.0
0.03,1.63299e-06,1.81519e-05,3.4e-05,2e-08,"(7,3)","(0,0)",1.0,264.0
0.03,3.26599e-08,4.02298e-05,2.172e-05,2e-08,"(8,3)","(0,0)",1.0,308.0
0.03,1.11044e-06,3.6477e-05,3.674e-05,2e-08,"(9,3)","(0,0)",1.0,2572.0
0.03,3.26599e-08,2.51956e-05,1.396e-05,2e-08,"(10,3)","(0,0)",1.0,7490.0
0.03,1.53501e-06,3.66617e-05,3.186e-05,2e-08,"(11,3)","(0,0)",1.0,1165.0
0.03,3.26599e-08,3.53107e-05,2.54e-05,2e-08,"(12,3)","(0,0)",1.0,4419.0
0.03,3.26599e-08,2.13851e-05,1.664e-05,2e-08,"(13,3)","(0,0)",1.0,391.0
0.03,1.76363e-06,3.14887e-05,1.794e-05,2e-08,"(14,3)","(0,0)",1.0,9348.0
0.03,3.26599e-08,9.4339e-06,2.598e-05,2e-08,"(15,3)","(0,0)",1.0,290.0
0.03,7.51177e-07,8.53324e-06,3.502e-05,2e-08,"(16,3)","(0,0)",1.0,372.0
0.03,1.69831e-06,2.80592e-05,1.596e-05,2e-08,"(17,3)","(0,0)",1.0,882.0
0.03,3.26599e-08,4.3486e-05,2.712e-05,2e-08,"(18,3)","(0,0)",1.0,619.0
0.03,3.26599e-08,1.7921e-05,2.54e-05,2e-08,"(19,3)","(0,0)",1.0,323.0
0.03,1.95959e-06,2.85788e-05,2.23e-05,2e-08,"(20,3)","(0,0)",1.0,419.0
0.03,1.01246e-06,3.47911e-05,1.182e-05,2e-08,"(21,3)","(0,0)",1.0,1547.0
0.03,5.87878e-07,4.46869e-05,3.184e-05,2e-08,"(22,3)","(0,0)",1.0,1405.0
0.03,3.26599e-08,1.84059e-05,2.04e-05,2e-08,"(23,3)","(0,0)",1.0,4160.0
0.03,1.37171e-06,4.09803e-05,2.822e-05,2e-08,"(24,3)","(0,0)",1.0,317.0
0.03,3.26599e-08,3.33016e-05,3.192e-05,2e-08,"(25,3)","(0,0)",1.0,11631.0
0.03,3.26599e-08,2.90061e-05,3.892e-05,2e-08,"(26,3)","(0,0)",1.0,248.0
0.03,3.26599e-08,4.55298e-05,3.05e-05,2e-08,"(27,3)","(0,0)",1.0,791.0
0.03,9.47136e-07,3.48604e-05,3.854e-05,2e-08,"(28,3)","(0,0)",1.0,918.0
0.03,3.26599e-08,2.24936e-05,2.244e-05,2e-08,"(29,3)","(0,0)",1.0,2564.0
0.03,1.20841e-06,6.97439e-06,2.572e-05,2e-08,"(30,3)","(0,0)",1.0,700.0
0.03,1.07778e-06,2.6027e-05,1.024e-05,2e-08,"(31,3)","(0,0)",1.0,165424.0
0.03,1.92693e-06,1.89255e-05,2.778e-05,2e-08,"(32,3)","(0,0)",1.0,812.0
0.03,3.26599e-08,4.27932e-05,2.928e-05,2e-08,"(33,3)","(0,0)",1.0,550.0
0.03,3.26599e-08,1.35562e-05,1.04e-05,2e-08,"(34,3)","(0,0)",1.0,419.0
0.03,1.53501e-06,2.71008e-05,3.622e-05,2e-08,"(35,3)","(0,0)",1.0,348.0
0.03,3.26599e-08,4.59455e-05,2.966e-05,2e-08,"(36,3)","(0,0)",1.0,1212.0
0.03,1.43703e-06,1.95029e-05,1.334e-05,2e-08,"(37,3)","(0,0)",1.0,349.0
0.03,3.26599e-08,2.18007e-05,3.512e-05,2e-08,"(38,3)","(0,0)",1.0,1181.0
0.03,1.04512e-06,2.00918e-05,3.96e-05,2e-08,"(39,3)","(0,0)",1.0,1296.0
0.03,1.82895e-06,3.42946e-05,2.28e-05,2e-08,"(40,3)","(0,0)",1.0,288.0
0.03,3.26599e-07,3.39482e-06,2.908e-05,2e-08,"(41,3)","(0,0)",1.0,313.0
0.03,7.83837e-07,7.48246e-06,3.38e-05,2e-08,"(42,3)","(0,0)",1.0,2559.0
0.03,7.18517e-07,3.69966e-05,1.156e-05,2e-08,"(43,3)","(0,0)",1.0,1148.0
0.03,1.53501e-06,3.02532e-05,3.564e-05,2e-08,"(44,3)","(0,0)",1.0,631.0
0.03,7.51177e-07,1.95837e-05,9.24e-06,2e-08,"(45,3)","(0,0)",1.0,6613.0
0.03,3.26599e-08,2.32903e-05,4.086e-05,2e-08,"(46,3)","(0,0)",1.0,2058.0
0.03,1.63299e-06,3.03109e-05,3.43e-05,2e-08,"(47,3)","(0,0)",1.0,734.0
0.03,6.20537e-07,6.87047e-06,1.606e-05,2e-08,"(48,3)","(0,0)",1.0,1713.0
0.03,3.26599e-08,2.02419e-05,1.806e-05,2e-08,"(49,3)","(0,0)",1.0,501.0
0.03,3.26599e-08,4.24468e-05,2.372e-05,2e-08,"(50,3)","(0,0)",1.0,587.0
0.03,3.26599e-08,3.42715e-05,2.5e-05,2e-08,"(51,3)","(0,0)",1.0,289.0
0.03,3.26599e-08,2.33596e-05,3.726e-05,2e-08,"(52,3)","(0,0)",1.0,265.0
0.03,3.26599e-08,2.65119e-05,1.468e-05,2e-08,"(53,3)","(0,0)",1.0,1194.0
0.03,1.56767e-06,1.81519e-05,1.552e-05,2e-08,"(54,3)","(0,0)",1.0,2207.0
0.03,1.76363e-06,3.31515e-05,3.086e-05,2e-08,"(55,3)","(0,0)",1.0,869.0
0.03,1.86161e-06,1.84406e-05,2.114e-05,2e-08,"(56,3)","(0,0)",1.0,428.0
0.03,3.59258e-07,3.28512e-05,8.9e-06,2e-08,"(57,3)","(0,0)",1.0,286.0
0.03,1.33905e-06,2.59577e-05,3.824e-05,2e-08,"(58,3)","(0,0)",1.0,223.0
0.03,1.69831e-06,3.67195e-05,2.22e-05,2e-08,"(59,3)","(0,0)",1.0,417.0
0.03,3.26599e-08,3.29205e-05,3.266e-05,2e-08,"(60,3)","(0,0)",1.0,5565.0
0.03,1.56767e-06,3.73084e-05,3.018e-05,2e-08,"(61,3)","(0,0)",1.0,316.0
0.03,5.87878e-07,3.4641e-06,2.356e-05,2e-08,"(62,3)","(0,0)",1.0,534.0
0.03,3.26599e-08,1.85445e-05,3.316e-05,2e-08,"(63,3)","(0,0)",1.0,510.0
0.03,3.26599e-08,3.9433e-05,2.826e-05,2e-08,"(64,3)","(0,0)",1.0,1429.0
0.03,3.91918e-07,2.71586e-05,4.208e-05,2e-08,"(65,3)","(0,0)",1.0,661.0
0.03,1.11044e-06,4.29895e-05,2.954e-05,2e-08,"(66,3)","(0,0)",1.0,247.0
0.03,9.79796e-08,1.17895e-05,1.082e-05,2e-08,"(67,3)","(0,0)",1.0,245.0
0.03,3.26599e-08,3.34401e-05,2.664e-05,2e-08,"(68,3)","(0,0)",1.0,3620.0
0.03,1.95959e-06,2.01264e-05,2.734e-05,2e-08,"(69,3)","(0,0)",1.0,424.0
0.03,3.26599e-08,1.2517e-05,2.756e-05,2e-08,"(70,3)","(0,0)",1.0,606.0
0.03,9.79796e-08,3.10499e-05,4.186e-05,2e-08,"(71,3)","(0,0)",1.0,245.0
0.03,3.59258e-07,3.74585e-05,3.928e-05,2e-08,"(72,3)","(0,0)",1.0,1951.0
0.03,1.95959e-06,2.96181e-05,2.634e-05,2e-08,"(73,3)","(0,0)",1.0,300.0
0.03,3.26599e-08,2.83825e-05,1.532e-05,2e-08,"(74,3)","(0,0)",1.0,286.0
0.03,3.26599e-08,3.41676e-05,1.302e-05,2e-08,"(75,3)","(0,0)",1.0,1337.0
0.03,1.73097e-06,3.54493e-05,2.872e-05,2e-08,"(76,3)","(0,0)",1.0,299.0
0.03,3.26599e-08,2.75512e-05,2.648e-05,2e-08,"(77,3)","(0,0)",1.0,1509.0
0.03,3.26599e-08,9.60711e-06,3.74e-05,2e-08,"(78,3)","(0,0)",1.0,299.0
0.03,3.26599e-08,3.17774e-05,1.788e-05,2e-08,"(79,3)","(0,0)",1.0,1539.0
0.03,3.26599e-08,3.54147e-05,3.67e-05,2e-08,"(80,3)","(0,0)",1.0,3236.0
0.03,3.26599e-08,6.24693e-06,3.062e-05,2e-08,"(81,3)","(0,0)",1.0,235.0
0.03,1.17576e-06,3.37403e-05,1.252e-05,2e-08,"(82,3)","(0,0)",1.0,234.0
0.03,3.26599e-08,3.48258e-05,3.4e-05,2e-08,"(83,3)","(0,0)",1.0,224.0
0.03,1.37171e-06,1.69395e-05,3.634e-05,2e-08,"(84,3)","(0,0)",1.0,675.0
0.03,3.26599e-08,4.79201e-06,2.834e-05,2e-08,"(85,3)","(0,0)",1.0,487.0
0.03,3.26599e-08,3.26434e-05,3.002e-05,2e-08,"(86,3)","(0,0)",1.0,223.0
0.03,7.83837e-07,5.88897e-06,3.128e-05,2e-08,"(87,3)","(0,0)",1.0,3495.0
0.03,1.43703e-06,1.60734e-05,1.476e-05,2e-08,"(88,3)","(0,0)",1.0,1227.0
0.03,3.26599e-08,2.38792e-05,3.944e-05,2e-08,"(89,3)","(0,0)",1.0,379.0
0.03,3.26599e-08,1.24823e-05,2.89e-05,2e-08,"(90,3)","(0,0)",1.0,2508.0
0.03,3.26599e-08,1.15124e-05,2.63e-05,2e-08,"(91,3)","(0,0)",1.0,1140.0
0.03,3.26599e-08,4.49063e-05,3.022e-05,2e-08,"(92,3)","(0,0)",1.0,312.0
0.03,3.26599e-08,2.48838e-05,1.51e-05,2e-08,"(93,3)","(0,0)",1.0,638.0
0.03,3.26599e-08,1.67778e-05,3.146e-05,2e-08,"(94,3)","(0,0)",1.0,239.0
0.03,3.26599e-08,3.50683e-05,2.682e-05,2e-08,"(95,3)","(0,0)",1.0,446.0
0.03,1.04512e-06,3.66502e-05,3.692e-05,2e-08,"(96,3)","(0,0)",1.0,274.0
0.03,1.24107e-06,4.13267e-05,1.942e-05,2e-08,"(97,3)","(0,0)",1.0,3096.0
0.03,1.37171e-06,1.06694e-05,3.136e-05,2e-08,"(98,3)","(0,0)",1.0,248.0
0.03,8.49156e-07,3.22508e-05,1.018e-05,2e-08,"(99,3)","(0,0)",1.0,231.0
0.03,3.26599e-08,9.53783e-06,3.176e-05,2e-08,"(100,3)","(0,0)",1.0,354.0
0.03,3.26599e-08,1.98955e-05,1.066e-05,2e-08,"(101,3)","(0,0)",1.0,5028.0
0.03,3.26599e-08,1.90295e-05,1.52e-05,2e-08,"(102,3)","(0,0)",1.0,592.0
0.03,3.26599e-08,3.82552e-05,2.21e-05,2e-08,"(103,3)","(0,0)",1.0,494.0
0.03,3.26599e-08,2.34635e-05,3.448e-05,2e-08,"(104,3)","(0,0)",1.0,2843.0
0.03,1.33905e-06,3.96755e-05,1.876e-05,2e-08,"(105,3)","(0,0)",1.0,250.0
0.03,1.04512e-06,6.65108e-06,2.972e-05,2e-08,"(106,3)","(0,0)",1.0,392.0
0.03,3.26599e-08,3.28859e-05,3.316e-05,2e-08,"(107,3)","(0,0)",1.0,286.0
0.03,1.63299e-06,1.30943e-05,2.04e-05,2e-08,"(108,3)","(0,0)",1.0,539.0
0.03,3.26599e-08,1.13392e-05,3.268e-05,2e-08,"(109,3)","(0,0)",1.0,1649.0
0.03,6.85857e-07,3.10153e-05,4.076e-05,2e-08,"(110,3)","(0,0)",1.0,3904.0
0.03,3.26599e-08,3.61768e-05,2.038e-05,2e-08,"(111,3)","(0,0)",1.0,640.0
0.03,3.26599e-08,3.80474e-05,2.85e-05,2e-08,"(112,3)","(0,0)",1.0,31415.0
0.03,3.26599e-08,1.0196e-05,3.634e-05,2e-08,"(113,3)","(0,0)",1.0,1607.0
0.03,1.76363e-06,1.45492e-05,2.644e-05,2e-08,"(114,3)","(0,0)",1.0,332.0
0.03,9.47136e-07,7.00903e-06,3.15e-05,2e-08,"(115,3)","(0,0)",1.0,424.0
0.03,1.66565e-06,3.48951e-05,1.884e-05,2e-08,"(116,3)","(0,0)",1.0,256.0
0.03,1.40437e-06,1.28287e-05,1.682e-05,2e-08,"(117,3)","(0,0)",1.0,474.0
0.03,1.63299e-06,2.58422e-05,3.54e-05,2e-08,"(118,3)","(0,0)",1.0,2427.0
0.03,1.53501e-06,1.28287e-05,1.898e-05,2e-08,"(119,3)","(0,0)",1.0,422.0
0.03,3.26599e-08,2.82093e-05,2.078e-05,2e-08,"(120,3)","(0,0)",1.0,499.0
0.03,1.37171e-06,1.95722e-05,1.274e-05,2e-08,"(121,3)","(0,0)",1.0,658.0
0.03,1.92693e-06,2.73433e-05,2.012e-05,2e-08,"(122,3)","(0,0)",1.0,901.0
0.03,3.26599e-08,3.48258e-05,1.532e-05,2e-08,"(123,3)","(0,0)",1.0,1404.0
0.03,3.26599e-08,3.56572e-05,3.252e-05,2e-08,"(124,3)","(0,0)",1.0,259.0
0.03,3.26599e-08,1.66739e-05,3.412e-05,2e-08,"(125,3)","(0,0)",1.0,419.0
0.03,3.26599e-08,3.60382e-05,1.802e-05,2e-08,"(126,3)","(0,0)",1.0,1079.0
0.03,1.01246e-06,1.89255e-05,3.938e-05,2e-08,"(127,3)","(0,0)",1.0,16992.0
0.03,3.26599e-08,4.08187e-05,2.218e-05,2e-08,"(128,3)","(0,0)",1.0,4919.0
0.03,3.26599e-08,1.8787e-05,1.842e-05,2e-08,"(129,3)","(0,0)",1.0,1654.0
0.03,3.26599e-08,7.45937e-06,2.164e-05,2e-08,"(130,3)","(0,0)",1.0,1887.0
0.03,1.69831e-06,2.39369e-05,1.574e-05,2e-08,"(131,3)","(0,0)",1.0,253.0
0.03,1.89427e-06,1.72859e-05,2.462e-05,2e-08,"(132,3)","(0,0)",1.0,348.0
