0.08,1.01246e-06,1.25516e-05,3.658e-05,2e-08,"(0,3)","(0,0)",1.0,68927.0
0.08,3.26599e-08,4.06455e-05,2.608e-05,2e-08,"(1,3)","(0,0)",1.0,480.0
0.08,3.26599e-08,1.90641e-05,3.174e-05,2e-08,"(2,3)","(0,0)",1.0,521.0
0.08,6.20537e-07,2.31864e-05,4.168e-05,2e-08,"(3,3)","(0,0)",1.0,443.0
0.08,3.26599e-08,1.21359e-05,2.362e-05,2e-08,"(4,3)","(0,0)",1.0,1651.0
0.08,1.20841e-06,8.53324e-06,1.918e-05,2e-08,"(5,3)","(0,0)",1.0,285.0
0.08,3.26599e-08,1.66046e-05,9.68e-06,2e-08,"(6,3)","(0,0)",1.0,289.0
0.08,1.63299e-06,1.81519e-05,3.4e-05,2e-08,"(7,3)","(0,0)",1.0,259.0
0.08,3.26599e-08,4.0299e-05,2.176e-05,2e-08,"(8,3)","(0,0)",1.0,303.0
0.08,1.11044e-06,3.64423e-05,3.672e-05,2e-08,"(9,3)","(0,0)",1.0,2567.0
0.08,3.26599e-08,2.52302e-05,1.39e-05,2e-08,"(10,3)","(0,0)",1.0,7485.0
0.08,1.53501e-06,3.66964e-05,3.192e-05,2e-08,"(11,3)","(0,0)",1.0,1160.0
0.08,3.26599e-08,3.53107e-05,2.536e-05,2e-08,"(12,3)","(0,0)",1.0,4414.0
0.08,3.26599e-08,2.13851e-05,1.66e-05,2e-08,"(13,3)","(0,0)",1.0,386.0
0.08,1.76363e-06,3.14887e-05,1.794e-05,2e-08,"(14,3)","(0,0)",1.0,9343.0
0.08,3.26599e-08,9.46854e-06,2.604e-05,2e-08,"(15,3)","(0,0)",1.0,285.0
0.08,7.51177e-07,8.53324e-06,3.506e-05,2e-08,"(16,3)","(0,0)",1.0,367.0
0.08,1.69831e-06,2.80592e-05,1.596e-05,2e-08,"(17,3)","(0,0)",1.0,877.0
0.08,3.26599e-08,4.3486e-05,2.712e-05,2e-08,"(18,3)","(0,0)",1.0,614.0
0.08,3.26599e-08,1.7921e-05,2.532e-05,2e-08,"(19,3)","(0,0)",1.0,318.0
0.08,1.95959e-06,2.86135e-05,2.228e-05,2e-08,"(20,3)","(0,0)",1.0,414.0
0.08,1.01246e-06,3.48258e-05,1.184e-05,2e-08,"(21,3)","(0,0)",1.0,1542.0
0.08,5.87878e-07,4.47562e-05,3.18e-05,2e-08,"(22,3)","(0,0)",1.0,1400.0
0.08,3.26599e-08,1.83713e-05,2.038e-05,2e-08,"(23,3)","(0,0)",1.0,4155.0
0.08,1.37171e-06,4.09803e-05,2.818e-05,2e-08,"(24,3)","(0,0)",1.0,312.0
0.08,3.26599e-08,3.32323e-05,3.192e-05,2e-08,"(25,3)","(0,0)",1.0,11626.0
0.08,3.26599e-08,2.90754e-05,3.896e-05,2e-08,"(26,3)","(0,0)",1.0,243.0
0.08,3.26599e-08,4.55298e-05,3.05e-05,2e-08,"(27,3)","(0,0)",1.0,786.0
0.08,9.14476e-07,3.48142e-05,3.858e-05,2e-08,"(28,3)","(0,0)",1.0,913.0
0.08,3.26599e-08,2.24936e-05,2.244e-05,2e-08,"(29,3)","(0,0)",1.0,2559.0
0.08,1.20841e-06,7.04367e-06,2.568e-05,2e-08,"(30,3)","(0,0)",1.0,695.0
0.08,1.07778e-06,2.60616e-05,1.022e-05,2e-08,"(31,3)","(0,0)",1.0,165419.0
0.08,1.92693e-06,1.89255e-05,2.782e-05,2e-08,"(32,3)","(0,0)",1.0,807.0
0.08,3.26599e-08,4.27932e-05,2.924e-05,2e-08,"(33,3)","(0,0)",1.0,545.0
0.08,3.26599e-08,1.36255e-05,1.036e-05,2e-08,"(34,3)","(0,0)",1.0,414.0
0.08,1.53501e-06,2.71355e-05,3.62e-05,2e-08,"(35,3)","(0,0)",1.0,343.0
0.08,3.26599e-08,4.59802e-05,2.972e-05,2e-08,"(36,3)","(0,0)",1.0,1207.0
0.08,1.43703e-06,1.94336e-05,1.33e-05,2e-08,"(37,3)","(0,0)",1.0,344.0
0.08,3.26599e-08,2.17315e-05,3.508e-05,2e-08,"(38,3)","(0,0)",1.0,1176.0
0.08,1.04512e-06,2.00918e-05,3.96e-05,2e-08,"(39,3)","(0,0)",1.0,1291.0
0.08,1.82895e-06,3.42946e-05,2.272e-05,2e-08,"(40,3)","(0,0)",1.0,283.0
0.08,3.26599e-07,3.39482e-06,2.908e-05,2e-08,"(41,3)","(0,0)",1.0,308.0
0.08,7.83837e-07,7.5171e-06,3.378e-05,2e-08,"(42,3)","(0,0)",1.0,2554.0
0.08,7.51177e-07,3.69735e-05,1.16e-05,2e-08,"(43,3)","(0,0)",1.0,1143.0
0.08,1.53501e-06,3.02532e-05,3.564e-05,2e-08,"(44,3)","(0,0)",1.0,626.0
0.08,7.18517e-07,1.95375e-05,9.2e-06,2e-08,"(45,3)","(0,0)",1.0,6608.0
0.08,3.26599e-08,2.32557e-05,4.084e-05,2e-08,"(46,3)","(0,0)",1.0,2053.0
0.08,1.63299e-06,3.02762e-05,3.436e-05,2e-08,"(47,3)","(0,0)",1.0,729.0
0.08,6.20537e-07,6.90511e-06,1.608e-05,2e-08,"(48,3)","(0,0)",1.0,1708.0
0.08,3.26599e-08,2.01726e-05,1.81e-05,2e-08,"(49,3)","(0,0)",1.0,496.0
0.08,3.26599e-08,4.24468e-05,2.376e-05,2e-08,"(50,3)","(0,0)",1.0,582.0
0.08,3.26599e-08,3.43408e-05,2.496e-05,2e-08,"(51,3)","(0,0)",1.0,284.0
0.08,3.26599e-08,2.3325e-05,3.728e-05,2e-08,"(52,3)","(0,0)",1.0,260.0
0.08,3.26599e-08,2.64773e-05,1.47e-05,2e-08,"(53,3)","(0,0)",1.0,1189.0
0.08,1.56767e-06,1.80826e-05,1.548e-05,2e-08,"(54,3)","(0,0)",1.0,2202.0
0.08,1.76363e-06,3.31168e-05,3.088e-05,2e-08,"(55,3)","(0,0)",1.0,864.0
0.08,1.86161e-06,1.84406e-05,2.11e-05,2e-08,"(56,3)","(0,0)",1.0,423.0
0.08,3.59258e-07,3.28512e-05,8.86e-06,2e-08,"(57,3)","(0,0)",1.0,281.0
0.08,1.33905e-06,2.59923e-05,3.822e-05,2e-08,"(58,3)","(0,0)",1.0,218.0
0.08,1.69831e-06,3.67195e-05,2.22e-05,2e-08,"(59,3)","(0,0)",1.0,412.0
0.08,3.26599e-08,3.29898e-05,3.262e-05,2e-08,"(60,3)","(0,0)",1.0,5560.0
0.08,1.60033e-06,3.72853e-05,3.018e-05,2e-08,"(61,3)","(0,0)",1.0,311.0
0.08,5.55218e-07,3.44101e-06,2.352e-05,2e-08,"(62,3)","(0,0)",1.0,529.0
0.08,3.26599e-08,1.85791e-05,3.322e-05,2e-08,"(63,3)","(0,0)",1.0,505.0
0.08,3.26599e-08,3.95023e-05,2.826e-05,2e-08,"(64,3)","(0,0)",1.0,1424.0
0.08,3.91918e-07,2.71932e-05,4.21e-05,2e-08,"(65,3)","(0,0)",1.0,656.0
0.08,1.07778e-06,4.30357e-05,2.958e-05,2e-08,"(66,3)","(0,0)",1.0,242.0
0.08,3.26599e-08,1.17895e-05,1.082e-05,2e-08,"(67,3)","(0,0)",1.0,240.0
0.08,3.26599e-08,3.34748e-05,2.666e-05,2e-08,"(68,3)","(0,0)",1.0,3615.0
0.08,1.95959e-06,2.01611e-05,2.74e-05,2e-08,"(69,3)","(0,0)",1.0,419.0
0.08,3.26599e-08,1.24477e-05,2.756e-05,2e-08,"(70,3)","(0,0)",1.0,601.0
0.08,9.79796e-08,3.10499e-05,4.186e-05,2e-08,"(71,3)","(0,0)",1.0,240.0
0.08,3.59258e-07,3.73892e-05,3.932e-05,2e-08,"(72,3)","(0,0)",1.0,1946.0
0.08,1.95959e-06,2.96874e-05,2.638e-05,2e-08,"(73,3)","(0,0)",1.0,295.0
0.08,3.26599e-08,2.84172e-05,1.534e-05,2e-08,"(74,3)","(0,0)",1.0,281.0
0.08,3.26599e-08,3.41676e-05,1.298e-05,2e-08,"(75,3)","(0,0)",1.0,1332.0
0.08,1.73097e-06,3.54493e-05,2.872e-05,2e-08,"(76,3)","(0,0)",1.0,294.0
0.08,3.26599e-08,2.75858e-05,2.646e-05,2e-08,"(77,3)","(0,0)",1.0,1504.0
0.08,3.26599e-08,9.60711e-06,3.732e-05,2e-08,"(78,3)","(0,0)",1.0,294.0
0.08,3.26599e-08,3.17774e-05,1.784e-05,2e-08,"(79,3)","(0,0)",1.0,1534.0
0.08,3.26599e-08,3.54147e-05,3.666e-05,2e-08,"(80,3)","(0,0)",1.0,3231.0
0.08,3.26599e-08,6.24693e-06,3.066e-05,2e-08,"(81,3)","(0,0)",1.0,230.0
0.08,1.20841e-06,3.37173e-05,1.256e-05,2e-08,"(82,3)","(0,0)",1.0,229.0
0.08,3.26599e-08,3.48258e-05,3.404e-05,2e-08,"(83,3)","(0,0)",1.0,219.0
0.08,1.37171e-06,1.69395e-05,3.626e-05,2e-08,"(84,3)","(0,0)",1.0,670.0
0.08,3.26599e-08,4.82665e-06,2.836e-05,2e-08,"(85,3)","(0,0)",1.0,482.0
0.08,3.26599e-08,3.2678e-05,3e-05,2e-08,"(86,3)","(0,0)",1.0,218.0
0.08,7.83837e-07,5.92361e-06,3.126e-05,2e-08,"(87,3)","(0,0)",1.0,3490.0
0.08,1.43703e-06,1.60734e-05,1.476e-05,2e-08,"(88,3)","(0,0)",1.0,1222.0
0.08,3.26599e-08,2.38792e-05,3.944e-05,2e-08,"(89,3)","(0,0)",1.0,374.0
0.08,3.26599e-08,1.24477e-05,2.896e-05,2e-08,"(90,3)","(0,0)",1.0,2503.0
0.08,3.26599e-08,1.15124e-05,2.63e-05,2e-08,"(91,3)","(0,0)",1.0,1135.0
0.08,3.26599e-08,4.49409e-05,3.028e-05,2e-08,"(92,3)","(0,0)",1.0,307.0
0.08,3.26599e-08,2.49184e-05,1.512e-05,2e-08,"(93,3)","(0,0)",1.0,633.0
0.08,3.26599e-08,1.67432e-05,3.152e-05,2e-08,"(94,3)","(0,0)",1.0,234.0
0.08,3.26599e-08,3.50683e-05,2.682e-05,2e-08,"(95,3)","(0,0)",1.0,441.0
0.08,1.04512e-06,3.66156e-05,3.694e-05,2e-08,"(96,3)","(0,0)",1.0,269.0
0.08,1.24107e-06,4.13614e-05,1.948e-05,2e-08,"(97,3)","(0,0)",1.0,3091.0
0.08,1.37171e-06,1.06348e-05,3.138e-05,2e-08,"(98,3)","(0,0)",1.0,243.0
0.08,8.49156e-07,3.22161e-05,1.016e-05,2e-08,"(99,3)","(0,0)",1.0,226.0
0.08,3.26599e-08,9.50319e-06,3.17e-05,2e-08,"(100,3)","(0,0)",1.0,349.0
0.08,3.26599e-08,1.98608e-05,1.06e-05,2e-08,"(101,3)","(0,0)",1.0,5023.0
0.08,3.26599e-08,1.90295e-05,1.516e-05,2e-08,"(102,3)","(0,0)",1.0,587.0
0.08,3.26599e-08,3.82552e-05,2.21e-05,2e-08,"(103,3)","(0,0)",1.0,489.0
0.08,3.26599e-08,2.34635e-05,3.448e-05,2e-08,"(104,3)","(0,0)",1.0,2838.0
0.08,1.33905e-06,3.97102e-05,1.878e-05,2e-08,"(105,3)","(0,0)",1.0,245.0
0.08,1.04512e-06,6.58179e-06,2.968e-05,2e-08,"(106,3)","(0,0)",1.0,387.0
0.08,3.26599e-08,3.28512e-05,3.322e-05,2e-08,"(107,3)","(0,0)",1.0,281.0
0.08,1.63299e-06,1.31289e-05,2.042e-05,2e-08,"(108,3)","(0,0)",1.0,534.0
0.08,3.26599e-08,1.12699e-05,3.272e-05,2e-08,"(109,3)","(0,0)",1.0,1644.0
0.08,6.85857e-07,3.10153e-05,4.084e-05,2e-08,"(110,3)","(0,0)",1.0,3899.0
0.08,3.26599e-08,3.61768e-05,2.034e-05,2e-08,"(111,3)","(0,0)",1.0,635.0
0.08,3.26599e-08,3.80474e-05,2.85e-05,2e-08,"(112,3)","(0,0)",1.0,31410.0
0.08,3.26599e-08,1.01267e-05,3.638e-05,2e-08,"(113,3)","(0,0)",1.0,1602.0
0.08,1.79629e-06,1.45261e-05,2.64e-05,2e-08,"(114,3)","(0,0)",1.0,327.0
0.08,9.47136e-07,6.97439e-06,3.156e-05,2e-08,"(115,3)","(0,0)",1.0,419.0
0.08,1.66565e-06,3.49297e-05,1.89e-05,2e-08,"(116,3)","(0,0)",1.0,251.0
0.08,1.40437e-06,1.27594e-05,1.682e-05,2e-08,"(117,3)","(0,0)",1.0,469.0
0.08,1.63299e-06,2.58768e-05,3.542e-05,2e-08,"(118,3)","(0,0)",1.0,2422.0
0.08,1.56767e-06,1.28518e-05,1.902e-05,2e-08,"(119,3)","(0,0)",1.0,417.0
0.08,3.26599e-08,2.82093e-05,2.086e-05,2e-08,"(120,3)","(0,0)",1.0,494.0
0.08,1.37171e-06,1.95375e-05,1.272e-05,2e-08,"(121,3)","(0,0)",1.0,652.0
0.08,1.92693e-06,2.73087e-05,2.018e-05,2e-08,"(122,3)","(0,0)",1.0,896.0
0.08,3.26599e-08,3.48604e-05,1.534e-05,2e-08,"(123,3)","(0,0)",1.0,1399.0
0.08,3.26599e-08,3.56918e-05,3.258e-05,2e-08,"(124,3)","(0,0)",1.0,254.0
0.08,3.26599e-08,1.66046e-05,3.416e-05,2e-08,"(125,3)","(0,0)",1.0,414.0
0.08,3.26599e-08,3.60036e-05,1.808e-05,2e-08,"(126,3)","(0,0)",1.0,1074.0
0.08,1.01246e-06,1.89255e-05,3.938e-05,2e-08,"(127,3)","(0,0)",1.0,16987.0
0.08,3.26599e-08,4.08187e-05,2.226e-05,2e-08,"(128,3)","(0,0)",1.0,4914.0
0.08,3.26599e-08,1.87177e-05,1.838e-05,2e-08,"(129,3)","(0,0)",1.0,1649.0
0.08,3.26599e-08,7.39008e-06,2.16e-05,2e-08,"(130,3)","(0,0)",1.0,1882.0
0.08,1.69831e-06,2.40062e-05,1.574e-05,2e-08,"(131,3)","(0,0)",1.0,247.0
0.08,1.89427e-06,1.72512e-05,2.468e-05,2e-08,"(132,3)","(0,0)",1.0,343.0
0.08,5.55218e-07,4.26546e-05,3.472e-05,2e-08,"(133,3)","(0,0)",1.0,1387.0
0.08,3.26599e-08,3.08767e-05,3.804e-05,2e-08,"(134,3)","(0,0)",1.0,568.0
0.08,3.26599e-08,2.67891e-05,1.6e-05,2e-08,"(135,3)","(0,0)",1.0,1065.0
0.08,3.26599e-08,2.3221e-05,1.046e-05,2e-08,"(136,3)","(0,0)",1.0,1221018.0
0.08,3.26599e-08,2.26668e-05,1.214e-05,2e-08,"(137,3)","(0,0)",1.0,1650.0
0.08,3.26599e-08,4.16154e-05,3.652e-05,2e-08,"(138,3)","(0,0)",1.0,251.0
0.08,3.26599e-08,3.94677e-05,1.988e-05,2e-08,"(139,3)","(0,0)",1.0,491.0
