Type,Exciter
Maker,"Omega"
ProductName,"XF1031(450DF55)"
Comment,""
Public,1
wavedataset
400,-0.00051
400.5,-0.0023
401,-0.0017
401.5,-0.0012
402,-0.0012
402.5,-0.0017
403,-0.0014
403.5,-0.0011
404,-0.0016
404.5,-0.0014
405,-0.0014
405.5,-0.0013
406,-0.0016
406.5,-0.0013
407,-0.0015
407.5,-0.0012
408,-0.0009
408.5,-0.0013
409,-0.00025
409.5,-0.00091
410,-0.0012
410.5,-0.0012
411,-0.00064
411.5,-0.00023
412,2.1E-05
412.5,-0.00035
413,-0.00038
413.5,0.00024
414,0.001
414.5,0.0017
415,0.0026
415.5,0.0039
416,0.0047
416.5,0.0066
417,0.0084
417.5,0.013
418,0.016
418.5,0.022
419,0.028
419.5,0.038
420,0.05
420.5,0.063
421,0.094
421.5,0.12
422,0.17
422.5,0.24
423,0.35
423.5,0.52
424,0.79
424.5,1.22
425,1.98
425.5,3.28
426,5.76
426.5,10.3
427,17.9
427.5,27.6
428,35
428.5,36.2
429,32.9
429.5,28.2
430,24.8
430.5,22.4
431,21.3
431.5,20.8
432,21
432.5,21.7
433,22.9
433.5,24.5
434,26.6
434.5,28.9
435,31.6
435.5,34.5
436,37.5
436.5,40.4
437,43
437.5,45.2
438,47.3
438.5,48.9
439,49.9
439.5,50.7
440,51.4
440.5,51.6
441,52
441.5,52.2
442,52.4
442.5,52.4
443,52.6
443.5,52.5
444,52.6
444.5,52.8
445,52.8
445.5,52.8
446,52.8
446.5,52.9
447,52.9
447.5,52.8
448,52.9
448.5,52.9
449,52.9
449.5,53
450,53.1
450.5,53.3
451,53.4
451.5,53.5
452,53.7
452.5,53.8
453,53.9
453.5,53.8
454,54
454.5,54
455,53.9
455.5,53.7
456,53.7
456.5,53.4
457,53.4
457.5,53.1
458,52.8
458.5,52.7
459,52.5
459.5,52.3
460,52
460.5,51.9
461,51.6
461.5,51.4
462,51.1
462.5,50.8
463,50.4
463.5,49.9
464,49.2
464.5,48.5
465,47.8
465.5,47
466,46
466.5,45.1
467,43.9
467.5,42.9
468,41.9
468.5,40.9
469,39.9
469.5,38.9
470,38.1
470.5,37.4
471,36.6
471.5,36.2
472,35.8
472.5,35.4
473,35.3
473.5,35.2
474,35.3
474.5,35.3
475,35.5
475.5,35.6
476,35.2
476.5,34.5
477,32.9
477.5,30.3
478,26.7
478.5,22.5
479,17.9
479.5,13.8
480,10.2
480.5,7.45
481,5.37
481.5,3.85
482,2.77
482.5,2
483,1.46
483.5,1.07
484,0.79
484.5,0.59
485,0.44
485.5,0.33
486,0.25
486.5,0.2
487,0.15
487.5,0.12
488,0.092
488.5,0.073
489,0.057
489.5,0.047
490,0.038
490.5,0.03
491,0.023
491.5,0.019
492,0.015
492.5,0.012
493,0.01
493.5,0.0092
494,0.0073
494.5,0.0063
495,0.005
495.5,0.0036
496,0.0029
496.5,0.0024
497,0.0019
497.5,0.0015
498,0.0012
498.5,0.001
499,0.00077
499.5,0.00046
500,0.00015
500.5,-0.00023
501,-0.00015
501.5,-0.00054
502,-0.00031
502.5,-0.00021
503,-0.00023
503.5,-0.00029
504,-0.00033
504.5,-0.00062
505,-0.00086
505.5,-0.00066
506,-0.00088
506.5,-0.00068
507,-0.00061
507.5,-0.0011
508,-0.00094
508.5,-0.00096
509,-0.00067
509.5,-0.00057
510,-0.0012
510.5,-0.00077
511,-0.0011
511.5,-0.0011
512,-0.00096
512.5,-0.0011
513,-0.0012
513.5,-0.00094
514,-0.00078
514.5,-0.00071
515,-0.00075
515.5,-0.00092
516,-0.00076
516.5,-0.001
517,-0.0012
517.5,-0.0011
518,-0.00091
518.5,-0.001
519,-0.0011
519.5,-0.00097
520,-0.00093
520.5,-0.00085
521,-0.0012
521.5,-0.00083
522,-0.00079
522.5,-0.00082
523,-0.0011
523.5,-0.00084
524,-0.00099
524.5,-0.0012
525,-0.0011
525.5,-0.00073
526,-0.00088
526.5,-0.00091
527,-0.0012
527.5,-0.00072
528,-0.00094
528.5,-0.0011
529,-0.001
529.5,-0.00076
530,-0.00081
530.5,-0.001
531,-0.00071
531.5,-0.00092
532,-0.00072
532.5,-0.00094
533,-0.001
533.5,-0.0011
534,-0.0011
534.5,-0.0011
535,-0.00094
535.5,-0.00095
536,-0.00093
536.5,-0.001
537,-0.00082
537.5,-0.00058
538,-0.00083
538.5,-0.00083
539,-0.00085
539.5,-0.00096
540,-0.0005
540.5,-0.00094
541,-0.00072
541.5,-0.00085
542,-0.00071
542.5,-0.00072
543,-0.00087
543.5,-0.00085
544,-0.00082
544.5,-0.0011
545,-0.00069
545.5,-0.00097
546,-0.00075
546.5,-0.00074
547,-0.00072
547.5,-0.00081
548,-0.00068
548.5,-0.00097
549,-0.00062
549.5,-0.00052
550,-0.00022
