Type,Dichroic
Maker,"Semrock"
ProductName,"FF436/514/604-Di01-25x36"
Comment,""
Public,1
wavedataset
300,0.831
300.2,0.926
300.4,0.952
300.6,1.024
300.8,1.05
301,1.163
301.2,1.393
301.4,1.577
301.6,1.633
301.8,1.614
302,1.419
302.2,1.048
302.4,0.72
302.6,0.452
302.8,0.3
303,0.22
303.2,0.174
303.4,0.158
303.6,0.144
303.8,0.132
304,0.146
304.2,0.148
304.4,0.153
304.6,0.197
304.8,0.268
305,0.413
305.2,0.64
305.4,0.933
305.6,1.243
305.8,1.522
306,1.78
306.2,1.944
306.4,2.25
306.6,2.76
306.8,3.651
307,4.671
307.2,5.84
307.4,6.519
307.6,6.851
307.8,6.827
308,6.673
308.2,6.914
308.4,7.579
308.6,8.931
308.8,10.954
309,13.361
309.2,16.568
309.4,20.044
309.6,23.505
309.8,25.851
310,26.43
310.2,25.173
310.4,21.93
310.6,17.558
310.8,12.688
311,8.983
311.2,6.346
311.4,5.056
311.6,4.593
311.8,4.645
312,5.182
312.2,6.034
312.4,7.018
312.6,7.889
312.8,8.319
313,8.383
313.2,7.96
313.4,7.193
313.6,6.276
313.8,5.396
314,4.646
314.2,3.96
314.4,3.223
314.6,2.577
314.8,1.97
315,1.42
315.2,1.01
315.4,0.71
315.6,0.535
315.8,0.426
316,0.369
316.2,0.322
316.4,0.299
316.6,0.311
316.8,0.324
317,0.402
317.2,0.607
317.4,1.095
317.6,1.719
317.8,2.16
318,2.292
318.2,2.296
318.4,2.042
318.6,1.514
318.8,0.854
319,0.418
319.2,0.228
319.4,0.141
319.6,0.127
319.8,0.112
320,0.101
320.2,0.096058
320.4,0.1
320.6,0.102
320.8,0.107
321,0.119
321.2,0.132
321.4,0.174
321.6,0.245
321.8,0.388
322,0.732
322.2,1.305
322.4,2.68
322.6,5.36
322.8,9.456
323,14.54
323.2,20.376
323.4,25.733
323.6,29.078
323.8,30.026
324,28.452
324.2,24.486
324.4,18.919
324.6,13.393
324.8,8.962
325,6.348
325.2,5.062
325.4,4.698
325.6,4.926
325.8,5.643
326,6.662
326.2,7.848
326.4,9.045
326.6,10.163
326.8,11.175
327,12.061
327.2,13.087
327.4,14.199
327.6,15.219
327.8,16.229
328,16.66
328.2,16.689
328.4,16.07
328.6,14.888
328.8,13.234
329,11.757
329.2,10.811
329.4,10.576
329.6,11.837
329.8,14.934
330,20.044
330.2,25.567
330.4,29.589
330.6,31.851
330.8,32.117
331,30.168
331.2,25.846
331.4,20.385
331.6,15.951
331.8,13.585
332,12.609
332.2,12.813
332.4,14.019
332.6,15.315
332.8,16.372
333,16.823
333.2,16.517
333.4,15.563
333.6,14.184
333.8,12.507
334,10.885
334.2,9.664
334.4,8.857
334.6,8.634
334.8,8.972
335,9.792
335.2,11.17
335.4,13.044
335.6,15.597
335.8,18.836
336,22.767
336.2,26.602
336.4,29.966
336.6,32.664
336.8,34.512
337,34.935
337.2,33.508
337.4,30.324
337.6,26.139
337.8,21.638
338,17.139
338.2,12.854
338.4,9.117
338.6,6.223
338.8,4.165
339,2.909
339.2,2.153
339.4,1.684
339.6,1.373
339.8,1.174
340,1.042
340.2,0.951
340.4,0.883
340.6,0.853
340.8,0.841
341,0.854
341.2,0.902
341.4,1.014
341.6,1.181
341.8,1.506
342,2.292
342.2,3.639
342.4,5.274
342.6,7.277
342.8,9.458
343,11.555
343.2,13.339
343.4,14.649
343.6,15.135
343.8,14.72
344,13.462
344.2,11.829
344.4,10.069
344.6,8.539
344.8,7.569
345,7.25
345.2,7.519
345.4,8.146
345.6,8.703
345.8,8.96
346,8.772
346.2,8.125
346.4,7.032
346.6,5.56
346.8,3.967
347,2.68
347.2,1.845
347.4,1.36
347.6,1.054
347.8,0.894
348,0.787
348.2,0.726
