Type,Dichroic
Maker,"Chroma"
ProductName,"61004bs"
Comment,""
Public,1
wavedataset
300,0.007164
300.5,0.003023
301,0.009534
301.5,0.006402
302,0.0008674
302.5,0.004787
303,0.005
303.5,0.005575
304,0.01145
304.5,0.006966
305,0.007855
305.5,0.008002
306,0.007238
306.5,0.0127
307,0.01315
307.5,0.01253
308,0.01214
308.5,0.004918
309,0.003915
309.5,0.008476
310,0.009342
310.5,0.01064
311,0.01195
311.5,0.004126
312,0.01001
312.5,0.0157
313,0.0163
313.5,0.009756
314,0.005286
314.5,0.007873
315,0.006638
315.5,0.01807
316,0.005186
316.5,0.01459
317,0.01538
317.5,0.006039
318,0.01582
318.5,0.01113
319,0.01395
319.5,0.004767
320,0.003042
320.5,0.0175
321,0.00265
321.5,0.002793
322,0.005458
322.5,0.008993
323,1E-06
323.5,1E-06
324,0.01344
324.5,0.003942
325,0.01346
325.5,0.005636
326,0.01104
326.5,0.008215
327,1E-06
327.5,0.01061
328,1E-06
328.5,0.004995
329,0.005494
329.5,0.01116
330,0.0008048
330.5,0.0208
331,1E-06
331.5,0.002598
332,0.01234
332.5,0.03205
333,0.02254
333.5,0.0101
334,0.007269
334.5,0.00109
335,1E-06
335.5,1E-06
336,0.005
336.5,0.004364
337,1E-06
337.5,0.005491
338,0.009504
338.5,0.01157
339,0.01596
339.5,0.003686
340,0.01426
340.5,0.01249
341,0.01909
341.5,0.01412
342,0.004411
342.5,0.0004669
343,0.01286
343.5,0.01395
344,0.0003698
344.5,0.01511
345,0.01045
345.5,1E-06
346,0.01223
346.5,0.001051
347,0.01134
347.5,0.02131
348,0.03263
348.5,0.008775
349,0.01944
349.5,0.01183
350,0.01456
350.5,0.02375
351,0.00859
351.5,0.01416
352,0.0283
352.5,0.02481
353,0.03153
353.5,0.03093
354,0.06386
354.5,0.03623
355,0.07237
355.5,0.04358
356,0.09416
356.5,0.1232
357,0.128
357.5,0.1945
358,0.2399
358.5,0.3249
359,0.4659
359.5,0.6518
360,0.8763
360.5,1.061
361,1.23
361.5,1.751
362,1.887
362.5,2.367
363,2.686
363.5,3.32
364,3.842
364.5,4.313
365,4.862
365.5,5.162
366,5.671
366.5,6.237
367,6.575
367.5,6.839
368,7.185
368.5,7.367
369,7.286
369.5,7.239
370,6.779
370.5,6.462
371,5.765
371.5,5.147
372,4.659
372.5,3.969
373,3.55
373.5,3.136
374,2.862
374.5,2.717
375,2.694
375.5,2.86
376,3.225
376.5,3.842
377,4.603
377.5,6.269
378,6.943
378.5,9.621
379,13.41
379.5,15.88
380,19.35
380.5,20.43
381,23.1
381.5,24.72
382,26.25
382.5,28.42
383,28.93
383.5,30.69
384,31.63
384.5,31.99
