Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"BOBO 1"
Comment,"BOBO -1/DNA"
Public,1
Excitation
300,64.23051
301,61.71098
302,59.6842
303,58.41153
304,57.35561
305,56.93031
306,56.89804
307,57.13826
308,57.27905
309,57.56943
310,57.84221
311,57.83928
312,57.47557
313,57.15322
314,56.44605
315,55.46669
316,54.17613
317,52.69784
318,51.52137
319,50.2399
320,48.66189
321,47.32733
322,45.98661
323,44.64648
324,43.20045
325,41.80136
326,40.25562
327,38.40483
328,36.61563
329,34.65046
330,32.23035
331,29.71111
332,27.17368
333,24.95919
334,22.73883
335,20.97926
336,19.41562
337,18.04293
338,16.91369
339,16.24523
340,15.30664
341,14.67895
342,14.02781
343,13.6465
344,13.06839
345,12.79004
346,12.57856
347,12.08902
348,11.76022
349,11.45254
350,11.1472
351,11.00935
352,10.64271
353,10.49048
354,10.48168
355,10.21448
356,10.05345
357,10.05345
358,9.927326
359,9.686519
360,9.581221
361,9.414033
362,9.264152
363,9.085526
364,9.050329
365,8.874049
366,8.747926
367,8.615936
368,8.539968
369,8.592471
370,8.381581
371,8.343158
372,8.281856
373,8.246366
374,8.161305
375,8.155438
376,8.287428
377,8.05278
378,7.982385
379,7.818426
380,7.862422
381,7.888526
382,7.738938
383,7.609881
384,8.108802
385,8.413845
386,8.405046
387,8.537036
388,8.627667
389,8.77755
390,8.90954
391,9.082299
392,9.237754
393,9.440432
394,9.624924
395,9.806776
396,10.01239
397,10.27314
398,10.46702
399,10.77206
400,10.98618
401,11.37012
402,11.75436
403,12.19755
404,12.59938
405,13.04815
406,13.47638
407,14.1243
408,14.6024
409,15.27144
410,15.8431
411,16.53532
412,17.23955
413,18.06053
414,18.84396
415,19.72653
416,20.56276
417,21.54242
418,22.49861
419,23.55746
420,24.65708
421,25.76579
422,26.9273
423,28.25629
424,29.59056
425,31.1627
426,32.83486
427,34.64723
428,36.49802
429,38.42243
430,40.57239
431,42.64874
432,44.7371
433,47.01906
434,49.31597
435,51.58883
436,53.92945
437,56.22636
438,58.45552
439,60.58759
440,62.68506
441,64.6649
442,66.68581
443,68.45125
444,70.21991
445,71.91553
446,73.61057
447,75.34404
448,77.10419
449,78.89925
450,80.86443
451,82.84428
452,84.84759
453,86.96529
454,89.0475
455,91.20334
456,93.38879
457,95.30968
458,97.01997
459,98.41613
460,99.58936
461,100
462,99.94134
463,99.23446
464,97.87644
465,95.82327
466,93.09518
467,89.81891
468,86.0267
469,81.59185
470,76.95754
471,71.99473
472,66.8703
473,61.42969
474,56.317
475,51.31313
476,46.57059
477,41.99172
478,37.89124
479,34.01075
480,30.59661
481,27.52565
482,24.68934
483,22.2578
484,20.09933
485,18.18401
486,16.60571
487,15.18931
488,13.91899
489,12.91
490,12.05383
491,11.1211
492,10.34383
493,9.663347
494,9.108991
495,8.527943
496,8.126401
497,7.692008
498,7.334169
499,6.979264
500,6.703846
501,6.366246
502,6.160928
503,5.838286
504,5.62417
505,5.357258
506,5.166606
507,4.929024
508,4.729574
509,4.504018
510,4.318939
511,4.107756
512,3.908305
513,3.717946
514,3.59153
515,3.368907
516,3.28678
517,3.063864
518,2.957979
519,2.773487
520,2.65323
521,2.439113
522,2.318856
523,2.137004
524,2.010587
525,1.819935
526,1.743968
527,1.597019
528,1.514892
529,1.344772
530,1.283177
531,1.157347
532,1.078153
533,1.033863
534,0.810947
535,0.8080144
536,0.7760436
537,0.6557865
538,0.6117898
539,0.5032651
540,0.5381684
541,0.3918073
542,0.2771223
543,0.2832825
544,0.2272599
545,0.1424936
546,0.0809
547,0.1158016
548,0.0574
549,0.0835
550,-0.00123
Emission
440,0.321166
441,0.33081
442,0.33584
443,0.397911
444,0.48343
445,0.5588044
446,0.6705652
447,0.7823262
448,0.8940871
449,0.8940871
450,1.117609
451,1.22937
452,1.452891
453,1.899935
454,2.261209
455,3.052632
456,3.730994
457,4.635478
458,5.653021
459,7.319038
460,8.905783
461,11.22807
462,13.33333
463,15.96491
464,19.1293
465,22.59649
466,26.95127
467,31.18129
468,36.89149
469,42.26641
470,48.51852
471,54.81482
472,60.49382
473,65.80247
474,71.35802
475,76.04939
476,80.49383
477,84.69135
478,89.57505
479,93.06823
480,95.68811
481,98.05848
482,99.80508
483,99.87654
484,100
485,99.75309
486,99.1358
487,99.1358
488,98.27161
489,96.2963
490,96.68616
491,95.18908
492,93.692
493,92.07018
494,90.44834
495,88.45224
496,86.95517
497,85.58285
498,85.46589
499,84.07928
500,82.31449
501,81.17999
502,80.48862
503,79.59715
504,78.19623
505,76.79533
506,76.42105
507,74.74854
508,73.59064
509,72.77453
510,71.86485
511,70.04549
512,68.35608
513,68.12086
514,66.41455
515,64.83951
516,63.62573
517,62.03509
518,61.03703
519,59.29694
520,57.02144
521,55.81807
