Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"Propidium Iodide(PI)"
Comment,"Propidium iodide/DNA"
Public,1
Excitation
300,93.551039
301,95.92670761
302,98.02856961
303,99.35054182
304,99.97426058
305,100
306,99.2412679
307,97.90070702
308,96.01685286
309,93.1831927
310,90.16896385
311,86.97163002
312,83.50199501
313,80.05929394
314,76.75658065
315,73.78144366
316,70.88851573
317,68.40383503
318,65.92723778
319,63.78225855
320,61.71651028
321,59.80596762
322,58.05161237
323,56.51688493
324,55.03725262
325,53.62528243
326,52.49734588
327,51.41008841
328,50.43724293
329,49.38758826
330,48.31772496
331,47.63578569
332,46.94872471
333,46.16183143
334,45.54470707
335,44.93013538
336,44.16898152
337,43.38611361
338,42.58169526
339,41.61006066
340,40.55919511
341,39.41239171
342,38.09997565
343,36.64084652
344,35.10341914
345,33.31807186
346,31.51115779
347,29.51141894
348,27.43905991
349,25.43272667
350,23.50320262
351,21.60197066
352,19.9041996
353,18.28471042
354,16.85899509
355,15.66395113
356,14.6545861
357,13.6911675
358,13.01219489
359,12.3950689
360,11.81567169
361,11.37775459
362,10.99777656
363,10.59745244
364,10.3510085
365,9.977768862
366,9.671900077
367,9.384896506
368,9.0856303
369,8.775853966
370,8.526579186
371,8.238227282
372,7.920097499
373,7.705990659
374,7.451324181
375,7.18183749
376,6.97015405
377,6.704709087
378,6.435222396
379,6.18325095
380,5.94219544
381,5.612073017
382,5.544566347
383,5.153809827
384,4.934178747
385,4.821128189
386,4.636395054
387,4.431584187
388,4.278111443
389,4.063868788
390,3.92764293
391,3.740484759
392,3.60439308
393,3.47220895
394,3.340294814
395,3.177120287
396,3.085629973
397,2.948191597
398,2.849828709
399,2.744593248
400,2.654449631
401,2.526443044
402,2.514182046
403,2.418648368
404,2.353970907
405,2.27042987
406,2.251566292
407,2.161154317
408,2.155898435
409,2.074918249
410,2.080442489
411,2.057535548
412,2.03314773
413,1.994206421
414,2.00633324
415,1.959038481
416,1.990163057
417,1.94165578
418,1.963080209
419,1.930741479
420,1.949606692
421,1.98598715
422,1.946911662
423,1.984638817
424,1.92400472
425,2.004850728
426,2.002291512
427,2.034628606
428,2.060096399
429,2.050798789
430,2.056053035
431,2.147679165
