Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"Lucifer Yellow CH"
Comment,"Lucifer Yellow CH/H 2 O"
Public,1
Excitation
300,53.46763
301,48.4145
302,42.50329
303,35.44334
304,31.00395
305,27.13893
306,22.81919
307,20.29436
308,18.24817
309,16.10626
310,14.96949
311,14.13187
312,13.34211
313,12.9233
314,12.55235
315,12.08568
316,11.76259
317,11.42755
318,11.0566
319,10.87711
320,10.79335
321,10.78138
322,10.84121
323,11.00874
324,11.47541
325,12.00191
326,12.79167
327,14.09597
328,15.07718
329,15.85497
330,16.32165
331,16.29771
332,16.07036
333,15.57975
334,15.3165
335,15.12504
336,15.04128
337,14.92162
338,14.77803
339,14.59854
340,14.62247
341,14.93359
342,16.10626
343,17.53021
344,19.24135
345,21.53883
346,22.6397
347,22.93885
348,22.05337
349,20.67728
350,18.9781
351,16.59686
352,15.05325
353,13.78485
354,12.55235
355,12.01388
356,11.73866
357,11.66687
358,11.85832
359,12.16944
360,12.69594
361,13.21048
362,13.77288
363,14.61051
364,15.30454
365,16.01053
366,17.07551
367,17.92509
368,18.78665
369,20.09094
370,21.12002
371,22.17303
372,23.69271
373,24.80555
374,25.89446
375,27.41414
376,28.55091
377,29.71162
378,31.31507
379,32.55953
380,33.78006
381,35.49121
382,36.8314
383,38.15963
384,40.01436
385,41.47421
386,42.91013
387,44.90846
388,46.45208
389,47.95979
390,50.05385
391,51.70516
392,53.32057
393,55.49839
394,57.22149
395,58.86084
396,61.03865
397,62.678
398,64.28144
399,66.47122
400,68.1345
401,69.77384
402,71.95166
403,73.61493
404,75.25428
405,77.40816
406,79.13127
407,80.78258
408,82.82877
409,84.36041
410,85.7365
411,87.42371
412,88.73997
413,89.92461
414,91.3725
415,92.46141
416,93.44262
417,94.65119
418,95.54865
419,96.29053
420,97.19996
421,97.84612
422,98.39655
423,98.99486
424,99.37777
425,99.66495
426,99.8923
427,99.97607
428,100
429,99.85641
430,99.61709
431,99.3299
432,98.81536
433,98.30083
434,97.73843
435,96.8649
436,96.05122
437,95.22556
438,93.98109
439,92.84432
440,91.70755
441,90.0323
442,88.56049
443,87.06474
444,84.99462
445,83.34331
446,81.69199
447,79.51418
448,77.76714
449,75.97224
450,73.6269
451,71.74824
452,69.84564
453,67.34474
454,65.33445
455,63.30022
456,60.66771
457,58.58562
458,56.46763
459,53.75135
460,51.59746
461,49.43161
462,46.69139
463,44.52555
464,42.37166
465,39.69128
466,37.59723
467,35.58693
468,33.15783
469,31.31507
470,29.53213
471,27.33038
472,25.67907
473,23.99186
474,22.0055
475,20.53368
476,19.03793
477,17.255
478,15.96267
479,14.6464
480,13.12672
481,12.09764
482,11.11643
483,10.00359
484,9.225799
485,8.459973
486,7.610387
487,7.00012
488,6.389853
489,5.719756
490,5.229149
491,4.750509
492,4.212038
493,3.853057
494,3.494077
495,3.075266
496,2.788082
497,2.512863
498,2.201747
499,1.986359
500,1.77097
501,1.53165
502,1.376092
503,1.2325
504,1.064976
505,0.9572814
506,0.8495872
507,0.729927
508,0.6461649
509,0.5743688
510,0.4906067
511,0.4307766
512,0.3829125
513,0.3111164
514,0.2752184
515,0.2273543
516,0.1914563
517,0.1555582
518,0.1316262
519,0.1076941
520,0.0957
521,0.0838
522,0.0598
523,0.0479
524,0.0359
525,0.012
526,0.012
527,0.012
528,0
529,-0.012
530,-0.0239
531,-0.0359
532,-0.0239
533,-0.0359
534,-0.0479
535,-0.0479
536,-0.0598
537,-0.0598
538,-0.0598
539,-0.0717961
540,-0.0598
541,-0.0717961
542,-0.0598
543,-0.0717961
544,-0.0717961
545,-0.0717961
546,-0.0598
547,-0.0717961
548,-0.0717961
549,-0.0598
550,-0.0598
Emission
450,0.2842244
451,0.3432946
452,0.3949398
453,0.4365819
454,0.4711736
455,0.504737
456,0.5439923
457,0.5943375
458,0.6588939
459,0.7359356
460,0.8218272
