Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"DiO"
Comment,"DiO/lipid"
Public,1
Excitation
250,6.194479223
251,6.148770842
252,6.114986387
253,5.993759812
254,5.914266977
255,5.848685387
256,5.711560246
257,5.645978656
258,5.47705638
259,5.421411395
260,5.322045351
261,5.184920209
262,5.093503448
263,5.0318965
264,4.950416344
265,4.906695284
266,4.858999583
267,4.791430672
268,4.755658896
269,4.680140702
270,4.580774658
271,4.481408613
272,4.372105964
273,4.248892069
274,4.131640136
275,4.012400882
276,3.932908047
277,3.863351815
278,3.76776168
279,3.728213995
280,3.710328107
281,3.732188636
282,3.698404181
283,3.726226674
284,3.732188636
285,3.803732189
286,3.837516644
287,3.909060196
288,3.950793935
289,3.958743218
290,4.079969793
291,4.113754248
292,4.179335837
293,4.199209046
294,4.189272442
295,4.195234404
296,4.147538703
297,4.127665494
298,4.083944435
299,4.075995151
300,3.970468412
301,3.857389853
302,3.733977225
303,3.485760846
304,3.298952682
305,2.98296866
306,2.710705698
307,2.376835788
308,2.120471393
309,1.794550766
310,1.53619905
311,1.311631789
312,1.182455931
313,0.961863312
314,0.788966394
315,0.683638387
316,0.610107514
317,0.49086826
318,0.399451499
319,0.343806514
320,0.286174209
321,0.270275641
322,0.228541903
323,0.135137821
324,0.188795485
325,0.141099783
326,0.091416761
327,0.129175858
328,0.141099783
329,0.182833522
330,0.17309565
331,0.123412627
332,0.182833522
333,0.20071941
334,0.232715277
335,0.123412627
336,0.228541903
337,0.218605298
338,0.190981538
339,0.186808164
340,0.17885888
341,0.220592619
342,0.246427791
343,0.24444047
344,0.182833522
345,0.238478507
346,0.230529224
347,0.214630656
348,0.250402432
349,0.264313679
350,0.288161529
351,0.196744768
352,0.296110813
353,0.298098134
354,0.256364395
355,0.327907947
356,0.258550448
357,0.342017926
358,0.31200938
359,0.321945985
360,0.365667044
361,0.361692402
362,0.347781156
363,0.365667044
364,0.381565611
365,0.407400783
366,0.427472724
367,0.363679723
368,0.42329935
369,0.403426141
370,0.371629007
371,0.41952344
372,0.407400783
373,0.411375425
374,0.415350067
375,0.441185238
376,0.457083805
377,0.570361096
378,0.49086826
379,0.472982372
380,0.588246984
381,0.610107514
382,0.586259663
383,0.596196268
384,0.651841253
385,0.657803215
386,0.733321409
387,0.743258014
388,0.749219977
389,0.806852282
390,0.848586021
391,0.866471909
392,0.918142252
393,0.967825275
394,1.037381506
395,1.081102566
396,1.154633439
397,1.222202349
398,1.305669827
399,1.35734017
400,1.474592102
401,1.583894751
402,1.659412945
403,1.796538087
404,1.883980206
405,2.060851766
406,2.192014945
407,2.319203482
408,2.533834138
409,2.684870526
410,2.879627974
411,3.086309346
412,3.322800533
413,3.533456547
414,3.827381307
415,4.058109263
416,4.350245434
417,4.672191419
418,4.988175441
419,5.272362328
420,5.669826507
421,6.021582305
422,6.570082871
423,6.991394901
424,7.50213637
425,8.002941235
426,8.553429122
427,9.129752181
428,9.759732904
429,10.38971363
430,11.10912379
431,11.77090165
432,12.56185536
433,13.2693416
434,14.12587691
435,14.92080526
436,15.71772094
437,16.55040839
438,17.46238995
439,18.35867167
440,19.28694926
441,20.22496473
442,21.23651106
443,22.26196864
444,23.4563485
445,24.6169439
446,25.89479123
447,27.25809336
448,28.78236849
449,30.3622886
450,32.02567619
451,33.83016356
452,35.73997893
453,37.75710964
454,39.73648125
455,41.85695264
456,43.90985512
457,45.98859278
458,47.92225601
459,49.8141855
460,51.60476162
461,53.18269441
462,54.60959081
463,55.84570441
464,56.88904787
465,57.72769729
466,58.44512013
467,58.945925
468,59.45070451
469,59.86605457
470,60.382758
471,60.90741072
472,61.59899839
473,62.41578728
474,63.43329557
475,64.81647092
476,66.51960492
477,68.54667223
478,70.89171088
479,73.5467716
480,76.47806991
481,79.6915678
482,83.03424154
483,86.4544208
484,89.68381725
485,92.75621535
486,95.45698444
487,97.65694867
488,99.24283074
489,100
490,99.88871003
491,98.86325245
492,96.77457819
493,93.73795187
494,89.76728472
495,85.01162583
496,79.47097518
497,73.28444524
498,66.93694231
499,60.26351875
500,53.72125837
501,47.23464298
502,41.2627437
503,35.58695523
504,30.46364196
505,25.89280391
506,21.84661857
507,18.31713667
508,15.27454838
509,12.78244798
510,10.62223017
511,8.85947654
512,7.353087303
513,6.164669409
514,5.178958246
515,4.397941136
516,3.756036487
517,3.233371092
518,2.80410978
519,2.486138437
520,2.243685288
521,2.074763012
522,1.87006896
523,1.746855065
524,1.641527057
525,1.518313162
526,1.500427274
527,1.373238737
528,1.319581073
529,1.281821976
530,1.228164312
531,1.182455931
532,1.236113595
533,1.190405215
534,1.174506648
535,1.146684155
536,1.172519327
537,1.118861663
538,1.108925058
539,1.09103917
540,1.077127924
541,1.114887021
542,1.097001133
543,1.067191319
544,1.09103917
545,1.077127924
546,1.095013812
547,1.081102566
548,1.122836304
549,1.087064528
550,1.102963095
Emission
475,3
476,3.3
477,3.6
478,3.9
479,4.227634
480,4.334085
481,4.851135
482,5.596293
483,6.610907
484,7.863134
485,9.405489
486,11.28668
487,13.40097
488,15.98194
489,19.05524
490,22.77534
491,27.03101
492,31.90448
493,37.41
494,43.53095
495,49.96317
496,56.63301
497,63.31234
498,69.79446
499,75.69918
500,81.00748
501,86.12807
502,90.85423
503,94.7511
504,97.44565
505,99.2824
506,100
507,99.68635
508,98.55293
509,96.68528
510,94.12617
