Type,Fluorophore
Maker,"Amalgaam/ Medical&Biological Laboratories"
ProductName,"mAzami-Green1"
Comment,"CoralHue  Series"
Public,1
Excitation
350,0.3303452
350.5,0.3412169
351,0.3541865
351.5,0.3393096
352,0.347511
352.5,0.3555216
353,0.3654396
353.5,0.359527
354,0.3667747
354.5,0.3826054
355,0.38642
355.5,0.3904253
356,0.3953843
356.5,0.4102613
357,0.4136944
357.5,0.4100706
358,0.4260919
358.5,0.4388709
359,0.4384894
359.5,0.4442113
360,0.4608049
360.5,0.4703414
361,0.4781614
361.5,0.4867442
362,0.5063895
362.5,0.5237459
363,0.5298493
363.5,0.5418653
364,0.5443448
364.5,0.5662788
365,0.5643715
365.5,0.5679954
366,0.6042342
366.5,0.6147244
367,0.6143429
367.5,0.6257868
368,0.6450505
368.5,0.6498188
369,0.6707992
369.5,0.6851039
370,0.6988365
370.5,0.7030326
371,0.7276368
371.5,0.7478543
372,0.76502
372.5,0.760061
373,0.7825672
373.5,0.7726492
374,0.8125119
374.5,0.823765
375,0.8361625
375.5,0.845699
376,0.8706847
376.5,0.8823193
377,0.8859432
377.5,0.9116918
378,0.9422087
378.5,0.9481213
379,0.9498379
379.5,0.9898913
380,1.019073
380.5,1.0345222
381,1.0341408
381.5,1.0503529
382,1.0675186
382.5,1.0987984
383,1.1235934
383.5,1.1327484
384,1.1499142
384.5,1.1857715
385,1.2050353
385.5,1.2401297
386,1.2633988
386.5,1.2605379
387,1.3059317
387.5,1.3370208
388,1.3642953
388.5,1.3906161
389,1.4415411
389.5,1.4722487
390,1.4775892
390.5,1.5115392
391,1.5601755
391.5,1.5849704
392,1.6439062
392.5,1.675186
393,1.7005531
393.5,1.7449933
394,1.7757009
394.5,1.8348274
395,1.8731642
395.5,1.9130269
396,1.9549876
396.5,1.995041
397,2.0427236
397.5,2.0961282
398,2.1533473
398.5,2.1838642
399,2.2410833
399.5,2.3116536
400,2.3707801
400.5,2.4222773
401,2.4871257
401.5,2.5481595
402,2.620637
402.5,2.6645051
403,2.7732214
403.5,2.8552356
404,2.8933817
404.5,2.9849323
405,3.0555026
405.5,3.1432386
406,3.2347892
406.5,3.3282472
407,3.3778371
407.5,3.4903681
408,3.54568
408.5,3.6677475
409,3.7364105
409.5,3.8374976
410,3.9595651
410.5,4.0396719
411,4.1331299
411.5,4.2380317
412,4.3810795
412.5,4.5184055
413,4.6385657
413.5,4.7396529
414,4.8712569
414.5,5.0009537
415,5.1630746
415.5,5.2927713
416,5.4491703
416.5,5.6093839
417,5.760061
417.5,5.8935724
418,6.053786
418.5,6.2368873
419,6.4295251
419.5,6.6030898
420,6.7613961
420.5,6.9883654
421,7.1447644
421.5,7.373641
422,7.5567423
422.5,7.84856
423,8.0526416
423.5,8.2624452
424,8.5485409
424.5,8.7793248
425,9.0310891
425.5,9.3209994
426,9.530803
426.5,9.8302499
427,10.1220675
427.5,10.4653824
428,10.6542056
428.5,10.9917986
429,11.2607286
429.5,11.6536334
430,11.9378219
430.5,12.2468053
431,12.489033
431.5,12.9486935
432,13.2595842
432.5,13.6753767
433,14.0072478
433.5,14.4077818
434,14.777799
434.5,15.2107572
435,15.5369064
435.5,15.9317185
436,16.2769407
436.5,16.7594888
437,17.1314133
437.5,17.6749952
438,18.004959
438.5,18.4608049
439,18.9280946
439.5,19.4163647
440,19.8931909
440.5,20.4653824
441,20.9422087
441.5,21.438108
442,22.0865916
442.5,22.6778562
443,23.3263399
443.5,24.0892619
444,24.6423803
444.5,25.3671562
445,25.9965669
445.5,26.816708
446,27.4842647
446.5,28.342552
447,29.0482548
447.5,29.887469
448,30.7648293
448.5,31.5468243
449,32.2334541
449.5,33.0345222
450,33.8546634
450.5,34.6366584
451,35.4186534
451.5,36.3341598
452,37.2496662
452.5,38.1460996
453,39.0997521
453.5,40.1296967
454,41.1214953
454.5,42.1895861
455,43.0478734
455.5,44.1350372
456,44.9742514
456.5,45.9469769
457,46.6717528
457.5,47.5491131
458,48.292962
458.5,49.0177379
459,49.818806
459.5,50.5054358
460,51.2111387
460.5,51.8214763
461,52.3364486
461.5,52.9658592
462,53.3473202
462.5,53.9385848
463,54.415411
463.5,54.796872
464,55.0066756
464.5,55.4262827
465,55.6170132
465.5,55.9794011
466,56.0747664
466.5,56.322716
467,56.4562274
467.5,56.6278848
468,56.6660309
468.5,56.8949075
469,57.0474919
469.5,57.2954415
470,57.5624642
470.5,57.6769025
471,58.0774366
471.5,58.3635323
472,58.7449933
472.5,59.1073813
473,59.5079153
473.5,59.8512302
474,60.4424948
474.5,61.1863437
475,61.7394621
475.5,62.4070189
476,63.2843792
476.5,64.2952508
477,65.2489033
477.5,66.3932863
478,67.3850849
478.5,68.5485409
479,69.7882891
479.5,70.9708182
480,72.2868587
480.5,73.6219722
481,74.6709899
481.5,76.0061034
482,77.3412169
482.5,78.9052069
483,80.2975396
483.5,81.6326531
484,83.3873736
484.5,84.8750715
485,86.4390616
485.5,88.136563
486,89.7005531
486.5,91.3980545
487,92.714095
487.5,94.1255007
488,95.5369064
488.5,96.5859241
489,97.6730879
489.5,98.474156
490,99.1607858
490.5,99.6566851
491,99.9618539
491.5,100
492,99.7139043
492.5,99.2561511
493,98.6648865
493.5,97.7303071
494,96.5096319
494.5,95.0982262
495,93.5533092
495.5,91.7032233
496,89.4144574
496.5,86.8777418
497,84.6461949
497.5,81.8233836
498,79.1340835
498.5,75.9107381
499,72.9734885
499.5,69.73107
500,66.5649437
500.5,62.9601373
501,59.6986458
501.5,56.2654969
502,53.0612245
502.5,49.6662216
503,46.5954606
503.5,43.5819187
504,40.5874499
504.5,37.6502003
505,35.0944116
505.5,32.4051116
506,30.0019073
506.5,27.4842647
507,25.4625215
507.5,23.3454129
508,21.457181
508.5,19.6070952
509,17.9439252
509.5,16.4562274
510,15.1058554
510.5,13.6810986
511,12.4947549
511.5,11.3847034
512,10.3719245
512.5,9.3877551
513,8.6000381
513.5,7.8123212
514,7.1428571
514.5,6.391379
515,5.9031089
515.5,5.3118444
516,4.8388327
516.5,4.346748
517,3.9557505
517.5,3.5800114
518,3.2443258
518.5,2.9677665
519,2.6893
519.5,2.4146481
520,2.2429907
Emission
470,0.3737374
470.5,0.3998557
471,0.4253968
471.5,0.4670996
472,0.5001443
472.5,0.5505051
473,0.6059163
473.5,0.6580087
474,0.7297258
474.5,0.8189033
475,0.8880231
475.5,0.9836941
476,1.0935065
476.5,1.2238095
477,1.361039
477.5,1.5021645
478,1.6883117
478.5,1.9119769
479,2.1471861
479.5,2.4343434
480,2.7301587
480.5,3.038961
481,3.3708514
481.5,3.7821068
482,4.2380952
482.5,4.7503608
483,5.2121212
483.5,5.8643579
484,6.4877345
484.5,7.2886003
485,8.1111111
485.5,9.040404
486,10.0750361
486.5,11.2178932
487,12.3492063
487.5,13.7474747
488,15.2669553
488.5,17.1428571
489,18.8455988
489.5,20.7792208
490,22.8427128
490.5,25.1803752
491,27.4025974
491.5,29.95671
492,32.5541126
492.5,35.4689755
493,38.4848485
493.5,41.7027417
494,44.7041847
494.5,48.2251082
495,51.2409812
495.5,54.6464646
496,58.0952381
496.5,61.7604618
497,65.2092352
497.5,68.7301587
498,72.1212121
498.5,75.4834055
499,78.6147186
499.5,81.5873016
500,84.3290043
500.5,87.2294372
501,89.5815296
501.5,91.8181818
502,93.9105339
502.5,95.7720058
503,97.2871573
503.5,98.2395382
504,98.9321789
504.5,99.7546898
505,99.9134199
505.5,100
506,99.7402597
506.5,99.1197691
507,98.2828283
507.5,97.2727273
508,96.3924964
508.5,94.8196248
509,93.3333333
509.5,91.6450216
510,89.8989899
510.5,87.7489177
511,85.9307359
511.5,83.9249639
512,81.8470418
512.5,79.4516595
513,77.6911977
513.5,75.4834055
514,73.5786436
514.5,71.4285714
515,69.5959596
515.5,67.6334776
516,65.8874459
516.5,63.8816739
517,62.1789322
517.5,60.4184704
518,58.8600289
518.5,57.2005772
519,55.7431457
519.5,54.040404
520,52.6695527
520.5,51.1399711
521,49.8701299
521.5,48.5137085
522,47.4458874
522.5,46.1616162
523,45.1803752
523.5,44.1847042
524,43.1457431
524.5,42.0923521
525,41.2987013
525.5,40.3174603
526,39.5959596
526.5,38.7590188
527,38.1096681
527.5,37.2294372
528,36.5656566
528.5,35.8730159
529,35.2669553
529.5,34.6897547
530,34.0981241
530.5,33.6075036
531,33.001443
531.5,32.4963925
532,32.1212121
532.5,31.6305916
533,31.2409812
533.5,30.8080808
534,30.3896104
534.5,30.01443
535,29.5815296
535.5,29.1919192
536,28.8167388
536.5,28.3982684
537,27.9365079
537.5,27.5901876
538,27.1139971
538.5,26.7532468
539,26.3059163
539.5,25.8730159
540,25.4689755
540.5,25.036075
541,24.6464646
541.5,24.0981241
542,23.5930736
542.5,23.1168831
543,22.7849928
543.5,22.3376623
544,21.8759019
544.5,21.3275613
545,20.8513709
545.5,20.4040404
546,19.8556999
546.5,19.3362193
547,18.9466089
547.5,18.3838384
548,17.8932179
548.5,17.4170274
549,16.9264069
549.5,16.4502165
550,15.9451659
550.5,15.4545455
551,15.0649351
551.5,14.6031746
552,14.1544012
552.5,13.6695527
553,13.2698413
553.5,12.8614719
554,12.4559885
554.5,12.010101
555,11.7128427
555.5,11.3261183
556,10.992785
556.5,10.6291486
557,10.3102453
557.5,9.988456
558,9.6897547
558.5,9.3924964
559,9.0735931
559.5,8.7734488
