Type,Fluorophore
Maker,"Amalgaam/ Medical&Biological Laboratories"
ProductName,"Midoriichi-Cyan1"
Comment,"CoralHue  Series"
Public,1
Excitation
350,1.7044424
350.5,1.6485343
351,1.83288
351.5,1.8479903
352,1.8117256
352.5,1.8479903
353,1.8963433
353.5,1.8963433
354,1.9688728
354.5,1.9477183
355,1.9688728
355.5,2.0852221
356,2.1728619
356.5,2.1078876
357,2.1728619
357.5,2.2363252
358,2.3345422
358.5,2.3572076
359,2.4856452
359.5,2.6186159
360,2.6035056
360.5,2.7183439
361,2.8482925
361.5,2.8044727
362,2.7802962
362.5,3.0296162
363,3.068903
363.5,3.0658809
364,3.2064068
364.5,3.1852523
365,3.2608039
365.5,3.3831973
366,3.4995467
366.5,3.5207011
367,3.6068299
367.5,3.6763373
368,3.7987307
368.5,3.8969477
369,3.960411
369.5,4.1115141
370,4.2414627
370.5,4.2686612
371,4.2913267
371.5,4.3699003
372,4.3789665
372.5,4.5497129
373,4.5799335
373.5,4.6690843
374,4.8277425
374.5,4.8564521
375,5.1344817
375.5,5.1707464
376,5.2674524
376.5,5.3807797
377,5.3339377
377.5,5.4427319
378,5.5575703
378.5,5.5711695
379,5.8280447
379.5,5.9579934
380,6.0713206
380.5,6.1937141
381,6.2163796
381.5,6.3765488
382,6.5291629
382.5,6.6394681
383,6.7255969
383.5,6.7966153
384,7.1517075
384.5,7.3224539
385,7.4221819
385.5,7.5083107
386,7.7515866
386.5,7.8014506
387,7.9434875
387.5,8.0915684
388,8.2804473
388.5,8.5871865
389,8.5932306
389.5,8.8365065
390,8.860683
390.5,9.2187972
391,9.5346026
391.5,9.4394077
392,9.7325476
392.5,9.9289816
393,10.048353
393.5,10.3928679
394,10.642188
394.5,10.8235116
395,11.0970082
395.5,11.4400121
396,11.4445452
396.5,11.6681777
397,12.1154427
397.5,12.3073436
398,12.673013
398.5,12.7863403
399,13.0145059
399.5,13.4919915
400,13.760955
400.5,14.159867
401,14.2414627
401.5,14.7597461
402,15.0815956
402.5,15.2614083
403,15.8658205
403.5,16.2133575
404,16.3795709
404.5,17.0142037
405,17.3315201
405.5,17.6186159
406,18.0417044
406.5,18.4496827
407,18.9029918
407.5,19.1749773
408,19.8096102
408.5,20.3686914
409,20.6406769
409.5,21.139317
410,21.5019643
410.5,22.2121487
411,22.378362
411.5,23.1792082
412,23.662738
412.5,24.4182532
413,24.9622242
413.5,25.3702025
414,25.6572983
414.5,26.3674826
415,26.8963433
415.5,27.3949834
416,27.7878513
416.5,28.7398005
417,29.2686612
417.5,30.0392868
418,30.4774856
418.5,31.1121185
419,31.4445452
419.5,32.0338471
420,32.7591417
420.5,33.6808704
421,33.8017528
421.5,34.4514959
422,35.0710184
422.5,35.841644
423,36.5669387
423.5,37.0051375
424,37.8513146
424.5,38.909036
425,39.1810215
425.5,39.8912058
426,40.8884859
426.5,41.7648837
427,42.4297371
427.5,43.2608039
428,44.0465397
428.5,44.802055
429,45.889997
429.5,46.6606225
430,47.2197038
430.5,48.368087
431,49.7431248
431.5,51.0123905
432,51.5714717
432.5,52.5687519
433,53.414929
433.5,55.0770626
434,56.1045633
434.5,57.0414022
435,58.220006
435.5,59.6705953
436,60.4412209
436.5,62.1486854
437,63.1308552
437.5,64.5663342
438,65.790269
438.5,67.0444243
439,67.8603808
439.5,69.0389846
440,70.2931399
440.5,71.8343911
441,72.9827743
441.5,73.7382895
442,74.8866727
442.5,76.3674826
443,77.5309761
443.5,78.4527047
444,79.7673013
444.5,81.0970082
445,81.9431853
445.5,82.4569356
446,82.8649139
446.5,83.6808704
447,84.7083711
447.5,85.4034451
448,86.0531883
448.5,86.2647325
449,86.4460562
449.5,87.0202478
450,87.277123
450.5,87.7153218
451,88.0477486
451.5,88.2592928
452,88.3952856
452.5,88.2290722
453,88.7881535
453.5,88.8939257
454,89.0903596
454.5,89.8609852
455,90.148081
455.5,90.0120882
456,90.344515
456.5,90.7827138
457,91.2813539
457.5,91.8102146
458,92.0519794
458.5,92.2181928
459,92.3239649
459.5,93.0492596
460,93.7292233
460.5,93.8803264
461,94.3940768
461.5,95.2402539
462,95.6633424
462.5,95.8597764
463,96.3886371
463.5,97.0232699
464,96.8570565
464.5,97.7334542
465,97.7485645
465.5,97.8392264
466,98.413418
466.5,98.7156241
467,99.0178302
467.5,99.4106981
468,99.1840435
468.5,99.5013599
469,99.5315805
469.5,99.7733454
470,100
470.5,99.6977939
471,99.4106981
471.5,99.1538229
472,99.3200363
472.5,98.7156241
473,98.4587489
473.5,97.3708069
474,96.9023874
474.5,95.54246
475,94.6358416
475.5,93.215473
476,91.8253249
476.5,89.6343306
477,88.0779692
477.5,86.0229677
478,83.7866425
478.5,81.4596555
479,79.1175582
479.5,77.0474464
480,74.6600181
480.5,72.0761559
481,70.2326987
481.5,67.573285
482,65.3822907
482.5,62.4811121
483,60.2901179
483.5,57.7969175
484,55.2281656
484.5,52.3572076
485,50
485.5,47.3859172
486,45.1647023
486.5,42.7923844
487,40.495618
487.5,37.972197
488,35.494107
488.5,33.16712
489,31.3689937
489.5,29.0268963
490,27.3798731
490.5,25.4608643
491,23.7685101
491.5,22.2423693
492,20.4744636
492.5,19.2505289
493,18.0568147
493.5,16.9084316
494,15.5182835
494.5,14.3834995
495,13.514657
495.5,12.5596857
496,11.5684497
496.5,10.6527652
497,9.8821396
497.5,9.0329405
498,8.2895134
498.5,7.7455425
499,6.980961
499.5,6.4989423
500,5.8537322
500.5,5.3203385
501,4.9637353
501.5,4.5829556
502,4.1674222
502.5,3.8183741
503,3.6022968
503.5,3.265337
504,2.9374433
504.5,2.6851012
505,2.4403143
505.5,2.225748
506,2.0142037
506.5,1.8389241
507,1.7301299
507.5,1.5563614
508,1.3906014
508.5,1.2937443
509,1.1577516
509.5,1.0628589
510,1.0092173
510.5,0.9385011
511,0.8319734
511.5,0.8124811
512,0.7382895
512.5,0.6816259
513,0.6347839
513.5,0.5991236
514,0.5636144
514.5,0.5344515
515,0.4990934
515.5,0.4623753
516,0.4227863
516.5,0.4276216
517,0.4190088
517.5,0.3964944
518,0.3770021
518.5,0.3623451
519,0.3495014
519.5,0.3712602
520,0.3549411
520.5,0.337262
521,0.3271381
521.5,0.3028105
522,0.2878513
522.5,0.3310668
523,0.2857359
523.5,0.319583
524,0.3179208
524.5,0.2793895
525,0.2713811
525.5,0.2694167
526,0.3012995
526.5,0.304926
527,0.3230583
527.5,0.2804473
528,0.2883046
528.5,0.2760653
529,0.2913267
529.5,0.313841
530,0.3070414
Emission
455,0.3687166
455.5,0.4002674
456,0.4294118
456.5,0.4762032
457,0.4917112
457.5,0.5406417
458,0.5914439
458.5,0.6596257
459,0.7245989
459.5,0.8163102
460,0.8975936
460.5,0.9898396
461,1.0826203
461.5,1.1949198
462,1.3069519
462.5,1.4740642
463,1.636631
463.5,1.7975936
464,2.0171123
464.5,2.2457219
465,2.5101604
465.5,2.8128342
466,3.1149733
466.5,3.5213904
467,3.9224599
467.5,4.3582888
468,4.8770053
468.5,5.4491979
469,6.0775401
469.5,6.7352941
470,7.4491979
470.5,8.2807487
471,9.1390374
471.5,10.0294118
472,11.0802139
472.5,12.2673797
