Type,EMCCD-Color
Maker,"LBCS"
ProductName,"ImgEM-CCD Camera (Color)"
Comment,""
Public,1
image_size,512
pixel_length,16e-6
sat_charge,370000
readout,5.0
dark_current,0.00
excess,2.00
QE
249, 5.34798484834e-06, 4.70105024253e-12, 3.32392548929e-08
250, 5.97813540991e-06, 5.55517754599e-12, 3.60112559102e-08
251, 6.67882482928e-06, 6.56084412942e-12, 3.90066269605e-08
252, 7.45749693261e-06, 7.74426528535e-12, 4.22426998288e-08
253, 8.32232820744e-06, 9.13607063197e-12, 4.57380956622e-08
254, 9.28229400421e-06, 1.07720261903e-11, 4.9512816426e-08
255, 1.03472400891e-05, 1.26938709288e-11, 5.35883425004e-08
256, 1.15279599166e-05, 1.49502853118e-11, 5.79877368029e-08
257, 1.28362780102e-05, 1.75980119734e-11, 6.2735755845e-08
258, 1.42851398567e-05, 2.07031515942e-11, 6.7858968156e-08
259, 1.58887087426e-05, 2.43426604221e-11, 7.33858805295e-08
260, 1.76624699791e-05, 2.86060797225e-11, 7.93470725774e-08
261, 1.96233429825e-05, 3.35975318114e-11, 8.57753400997e-08
262, 2.17898016979e-05, 3.9438022304e-11, 9.27058478104e-08
263, 2.41820038746e-05, 4.62680938706e-11, 1.00176291989e-07
264, 2.68219297211e-05, 5.42508832255e-11, 1.08227073657e-07
265, 2.97335304876e-05, 6.35756403781e-11, 1.16901482919e-07
266, 3.29428875447e-05, 7.44617774682e-11, 1.26245895124e-07
267, 3.64783825449e-05, 8.71635239094e-11, 1.36309979577e-07
268, 4.03708792728e-05, 1.01975275216e-10, 1.47146921519e-07
269, 4.46539178071e-05, 1.19237734954e-10, 1.58813658173e-07
270, 4.93639216347e-05, 1.39344962916e-10, 1.71371129689e-07
271, 5.45404183722e-05, 1.62752458026e-10, 1.84884545847e-07
272, 6.02262747646e-05, 1.89986421967e-10, 1.99423669433e-07
273, 6.64679466429e-05, 2.21654369153e-10, 2.15063117273e-07
274, 7.33157445335e-05, 2.58457270924e-10, 2.31882679919e-07
275, 8.08241156205e-05, 3.01203446857e-10, 2.49967661066e-07
276, 8.90519427676e-05, 3.50824444284e-10, 2.69409237826e-07
277, 9.80628613106e-05, 4.08393178864e-10, 2.90304843036e-07
278, 0.000107925594331, 4.7514464475e-10, 3.12758570847e-07
279, 0.000118714307117, 5.52499543019e-10, 3.36881606889e-07
280, 0.000130508981521, 6.42091222074e-10, 3.62792684399e-07
281, 0.00014339581089, 7.45796374326e-10, 3.90618567736e-07
282, 0.000157467616262, 8.65769990105e-10, 4.20494564797e-07
283, 0.000172824284474, 1.00448513331e-09, 4.52565069933e-07
284, 0.00018957322882, 1.16477817438e-09, 4.86984138997e-07
285, 0.000207829872862, 1.34990019573e-09, 5.23916098303e-07
286, 0.000227718157957, 1.56357537371e-09, 5.63536189289e-07
287, 0.000249371075035, 1.81006724037e-09, 6.06031250825e-07
288, 0.000272931221103, 2.09425383927e-09, 6.51600441153e-07
289, 0.000298551380892, 2.42171291299e-09, 7.00456001563e-07
290, 0.000326395134029, 2.79881839771e-09, 7.52824064003e-07
291, 0.000356637487998, 3.23284965354e-09, 8.08945504925e-07
292, 0.000389465537137, 3.7321150298e-09, 8.69076847758e-07
293, 0.000425079147775, 4.30609155379e-09, 9.33491216531e-07
294, 0.000463691669562, 4.96558274214e-09, 1.00247934328e-06
295, 0.000505530672911, 5.72289676743e-09, 1.07635063194e-06
296, 0.000550838712387, 6.5920474715e-09, 1.1554342817e-06
297, 0.000599874115732, 7.58898100379e-09, 1.24008047261e-06
298, 0.000652911798088, 8.7318311805e-09, 1.33066161679e-06
299, 0.000710244100862, 1.00412070114e-08, 1.42757367836e-06
300, 0.000772181654491, 1.1540516229e-08, 1.53123756548e-06
301, 0.000839054264229, 1.32563290836e-08, 1.64210059815e-06
302, 0.000911211817897, 1.5218787139e-08, 1.76063805531e-06
303, 0.00098902521435, 1.74620623262e-08, 1.88735480518e-06
304, 0.00107288731125, 2.00248720831e-08, 2.02278702287e-06
305, 0.00116321389047, 2.29510570429e-08, 2.16750399927e-06
306, 0.00126044463938, 2.6290228423e-08, 2.32211004567e-06
307, 0.00136504414576, 3.00984930306e-08, 2.48724649867e-06
308, 0.00147750290432, 3.44392646358e-08, 2.66359382984e-06
309, 0.00159833833203, 3.93841713801e-08, 2.85187386517e-06
310, 0.00172809578964, 4.50140698877e-08, 3.05285211939e-06
311, 0.00186734960627, 5.14201778513e-08, 3.26734025014e-06
312, 0.00201670410388, 5.87053380564e-08, 3.49619863781e-06
313, 0.00217679461789, 6.69854281255e-08, 3.7403390963e-06
314, 0.0023482885103, 7.63909316893e-08, 4.00072772081e-06
315, 0.00253188617099, 8.70686882528e-08, 4.27838787867e-06
316, 0.00272832200307, 9.91838407218e-08, 4.57440334933e-06
317, 0.00293836538724, 1.12922001402e-07, 4.88992162023e-06
318, 0.00316282162064, 1.28491659288e-07, 5.22615734509e-06
319, 0.00340253282448, 1.46126853648e-07, 5.58439597166e-06
320, 0.00365837881537, 1.66090141262e-07, 5.96599754609e-06
321, 0.00393127793415, 1.88675887238e-07, 6.37240070134e-06
322, 0.00422218782648, 2.14213912112e-07, 6.80512683735e-06
323, 0.00453210616862, 2.43073530924e-07, 7.26578450073e-06
324, 0.00486207133197, 2.75668023209e-07, 7.75607397239e-06
325, 0.0052131629794, 3.12459576332e-07, 8.27779207125e-06
326, 0.0055865025865, 3.53964748368e-07, 8.83283718293e-06
327, 0.00598325388023, 4.00760500778e-07, 9.42321452223e-06
328, 0.00640462318774, 4.53490855499e-07, 1.00510416387e-05
329, 0.00685185968756, 5.12874235748e-07, 1.07185541746e-05
330, 0.00732625555549, 5.79711554859e-07, 1.14281118853e-05
331, 0.00782914599711, 6.54895122878e-07, 1.21822049317e-05
332, 0.00836190915904, 7.39418446381e-07, 1.29834604554e-05
333, 0.00892596591079, 8.3438700316e-07, 1.38346494468e-05
334, 0.00952277948909, 9.41030080004e-07, 1.47386939172e-05
335, 0.0101538549966, 1.06071376881e-06, 1.5698674386e-05
336, 0.0108207387465, 1.19495522371e-06, 1.67178376941e-05
337, 0.0115250174463, 1.34543828993e-06, 1.77996051555e-05
338, 0.0122683172106, 1.51403062343e-06, 1.89475810589e-05
339, 0.0130523023972, 1.70280242934e-06, 2.01655615315e-05
340, 0.0138786742585, 1.91404695685e-06, 2.14575437769e-05
341, 0.0147491693999, 2.15030289794e-06, 2.28277357013e-05
342, 0.0156655580396, 2.41437884821e-06, 2.4280565939e-05
343, 0.0166296420618, 2.70937999908e-06, 2.58206942925e-05
344, 0.0176432528587, 3.03873724233e-06, 2.74530225986e-05
345, 0.0187082489536, 3.40623888048e-06, 2.91827060359e-05
346, 0.019826513402, 3.81606514923e-06, 3.10151648871e-05
347, 0.0209999509638, 4.27282577191e-06, 3.29560967696e-05
348, 0.0222304850446, 4.78160077996e-06, 3.50114893504e-05
349, 0.023520054401, 5.34798484834e-06, 3.7187633558e-05
350, 0.0248706096088, 5.97813540991e-06, 3.94911373077e-05
351, 0.026284109291, 6.67882482928e-06, 4.19289397544e-05
352, 0.0277625161053, 7.45749693261e-06, 4.45083260882e-05
353, 0.0293077924913, 8.32232820744e-06, 4.72369428889e-05
354, 0.0309218961773, 9.28229400421e-06, 5.01228140538e-05
355, 0.0326067754499, 1.03472400891e-05, 5.31743573143e-05
356, 0.0343643641877, 1.15279599166e-05, 5.64004013592e-05
357, 0.0361965766655, 1.28362780102e-05, 5.98102035768e-05
358, 0.0381053021311, 1.42851398567e-05, 6.34134684357e-05
359, 0.0400923991647, 1.58887087426e-05, 6.72203665166e-05
360, 0.0421596898247, 1.76624699791e-05, 7.1241554214e-05
361, 0.0443089535927, 1.96233429825e-05, 7.54881941215e-05
362, 0.0465419211235, 2.17898016979e-05, 7.99719761177e-05
363, 0.048860267816, 2.41820038746e-05, 8.4705139169e-05
364, 0.051265607214, 2.68219297211e-05, 8.97004938637e-05
365, 0.0537594842532, 2.97335304876e-05, 9.49714456938e-05
366, 0.0563433683684, 3.29428875447e-05, 0.000100532019101
367, 0.0590186464793, 3.64783825449e-05, 0.000106396882299
368, 0.0617866158703, 4.03708792728e-05, 0.000112581372892
369, 0.0646484769861, 4.46539178071e-05, 0.000119101524301
370, 0.0676053261624, 4.93639216347e-05, 0.00012597409301
371, 0.070658148313, 5.45404183722e-05, 0.000133216586653
372, 0.0738078095972, 6.02262747646e-05, 0.000140847292953
373, 0.0770550500916, 6.64679466429e-05, 0.000148885309519
374, 0.0804004764903, 7.33157445335e-05, 0.000157350574528
375, 0.0838445548604, 8.08241156205e-05, 0.00016626389829
376, 0.0873876034807, 8.90519427676e-05, 0.000175646995719
377, 0.0910297857896, 9.80628613106e-05, 0.000185522519718
378, 0.0947711034728, 0.000107925594331, 0.000195914095478
379, 0.0986113897191, 0.000118714307117, 0.000206846355722
380, 0.102550302675, 0.000130508981521, 0.000218344976882
381, 0.106587319125, 0.00014339581089, 0.000230436716233
382, 0.110721728441, 0.000157467616262, 0.000243149449977
383, 0.114952626805, 0.000172824284474, 0.000256512212298
384, 0.119278911772, 0.00018957322882, 0.000270555235379
385, 0.123699277173, 0.000207829872862, 0.000285309990398
386, 0.128212208406, 0.000227718157957, 0.000300809229498
387, 0.132815978138, 0.000249371075035, 0.000317087028729
388, 0.137508642452, 0.000272931221103, 0.000334178831979
389, 0.14228803747, 0.000298551380892, 0.000352121495873
390, 0.147151776469, 0.000326395134029, 0.000370953335649
391, 0.152097247532, 0.000356637487998, 0.000390714172007
392, 0.157121611754, 0.000389465537137, 0.000411445378918
393, 0.162221802025, 0.000425079147775, 0.000433189932397
394, 0.167394522417, 0.000463691669562, 0.000455992460222
395, 0.172636248197, 0.000505530672911, 0.000479899292586
396, 0.177943226489, 0.000550838712387, 0.000504958513682
397, 0.183311477594, 0.000599874115732, 0.000531220014194
398, 0.188736796997, 0.000652911798088, 0.000558735544681
399, 0.194214758062, 0.000710244100862, 0.000587558769834
400, 0.19974071544, 0.000772181654491, 0.000617745323593
401, 0.205309809189, 0.000839054264229, 0.000649352865081
402, 0.210916969617, 0.000911211817897, 0.000682441135355
403, 0.216556922854, 0.00098902521435, 0.000717072014921
404, 0.222224197148, 0.00107288731125, 0.000753309581995
405, 0.227913129892, 0.00116321389047, 0.00079122017148
406, 0.233617875377, 0.00126044463938, 0.000830872434606
407, 0.239332413246, 0.00136504414576, 0.000872337399213
408, 0.245050557674, 0.00147750290432, 0.00091568853062
409, 0.250765967221, 0.00159833833203, 0.000961001793041
410, 0.256472155372, 0.00172809578964, 0.0010083557115
411, 0.262162501731, 0.00186734960627, 0.0010578314342
412, 0.267830263844, 0.00201670410388, 0.00110951279528
413, 0.273468589636, 0.00217679461789, 0.00116348637786
414, 0.279070530428, 0.0023482885103, 0.00121984157749
415, 0.284629054497, 0.00253188617099, 0.00127867066563
416, 0.290137061154, 0.00272832200307, 0.00134006885342
417, 0.295587395304, 0.00293836538724, 0.00140413435546
418, 0.300972862436, 0.00316282162064, 0.00147096845353
419, 0.306286244016, 0.00340253282448, 0.00154067556036
420, 0.311520313229, 0.00365837881537, 0.0016133632831
421, 0.316667851025, 0.00393127793415, 0.00168914248662
422, 0.321721662426, 0.00422218782648, 0.00176812735642
423, 0.326674593039, 0.00453210616862, 0.00185043546114
424, 0.331519545718, 0.00486207133197, 0.00193618781454
425, 0.336249497334, 0.0052131629794, 0.0020255089368
426, 0.340857515586, 0.0055865025865, 0.0021185269151
427, 0.34533677581, 0.00598325388023, 0.00221537346342
428, 0.34968057771, 0.00640462318774, 0.00231618398128
429, 0.353882361977, 0.00685185968756, 0.00242109761145
430, 0.357935726726, 0.00732625555549, 0.00253025729651
431, 0.361834443686, 0.00782914599711, 0.00264380983398
432, 0.365572474108, 0.00836190915904, 0.00276190593011
433, 0.369143984316, 0.00892596591079, 0.00288470025205
434, 0.372543360845, 0.00952277948909, 0.0030123514783
435, 0.375765225125, 0.0101538549966, 0.00314502234732
436, 0.37880444765, 0.0108207387465, 0.00328287970414
437, 0.381656161567, 0.0115250174463, 0.00342609454483
438, 0.384315775661, 0.0122683172106, 0.00357484205873
439, 0.386778986662, 0.0130523023972, 0.00372930166815
440, 0.389041790847, 0.0138786742585, 0.00388965706557
441, 0.391100494877, 0.0147491693999, 0.00405609624801
442, 0.392951725847, 0.0156655580396, 0.00422881154856
443, 0.394592440487, 0.0166296420618, 0.00440799966474
444, 0.3960199335, 0.0176432528587, 0.00459386168376
445, 0.397231844996, 0.0187082489536, 0.00478660310418
446, 0.398226166993, 0.019826513402, 0.00498643385419
447, 0.399001248959, 0.0209999509638, 0.00519356830592
448, 0.399555802378, 0.0222304850446, 0.00540822528604
449, 0.39988890432, 0.023520054401, 0.00563062808204
450, 0.4, 0.0248706096088, 0.00586100444439
451, 0.39988890432, 0.026284109291, 0.00609958658416
452, 0.399555802378, 0.0277625161053, 0.00634661116594
453, 0.399001248959, 0.0293077924913, 0.00660231929604
454, 0.398226166993, 0.0309218961773, 0.00686695650563
455, 0.397231844996, 0.0326067754499, 0.00714077272863
456, 0.3960199335, 0.0343643641877, 0.00742402227433
457, 0.394592440487, 0.0361965766655, 0.00771696379438
458, 0.392951725847, 0.0381053021311, 0.00801986024402
459, 0.391100494877, 0.0400923991647, 0.00833297883749
460, 0.389041790847, 0.0421596898247, 0.00865659099723
461, 0.386778986662, 0.0443089535927, 0.00899097229689
462, 0.384315775661, 0.0465419211235, 0.00933640239783
463, 0.381656161567, 0.048860267816, 0.00969316497901
464, 0.37880444765, 0.051265607214, 0.0100615476601
465, 0.375765225125, 0.0537594842532, 0.0104418419177
466, 0.372543360845, 0.0563433683684, 0.0108343429942
467, 0.369143984316, 0.0590186464793, 0.0112393497997
468, 0.365572474108, 0.0617866158703, 0.0116571648062
469, 0.361834443686, 0.0646484769861, 0.0120880939341
470, 0.357935726726, 0.0676053261624, 0.0125324464317
471, 0.353882361977, 0.070658148313, 0.0129905347458
472, 0.34968057771, 0.0738078095972, 0.0134626743851
473, 0.34533677581, 0.0770550500916, 0.0139491837749
474, 0.340857515586, 0.0804004764903, 0.014450384104
475, 0.336249497334, 0.0838445548604, 0.0149665991629
476, 0.331519545718, 0.0873876034807, 0.0154981551738
477, 0.326674593039, 0.0910297857896, 0.0160453806117
478, 0.321721662426, 0.0947711034728, 0.0166086060172
479, 0.316667851025, 0.0986113897191, 0.0171881638004
480, 0.311520313229, 0.102550302675, 0.0177843880357
481, 0.306286244016, 0.106587319125, 0.0183976142484
482, 0.300972862436, 0.110721728441, 0.0190281791918
483, 0.295587395304, 0.114952626805, 0.0196764206156
484, 0.290137061154, 0.119278911772, 0.0203426770254
485, 0.284629054497, 0.123699277173, 0.0210272874328
486, 0.279070530428, 0.128212208406, 0.0217305910972
487, 0.273468589636, 0.132815978138, 0.0224529272579
488, 0.267830263844, 0.137508642452, 0.0231946348577
489, 0.262162501731, 0.14228803747, 0.0239560522575
490, 0.256472155372, 0.147151776469, 0.0247375169419
491, 0.250765967221, 0.152097247532, 0.025539365216
492, 0.245050557674, 0.157121611754, 0.026361931894
493, 0.239332413246, 0.162221802025, 0.0272055499779
494, 0.233617875377, 0.167394522417, 0.0280705503295
495, 0.227913129892, 0.172636248197, 0.0289572613324
496, 0.222224197148, 0.177943226489, 0.0298660085464
497, 0.216556922854, 0.183311477594, 0.0307971143543
498, 0.210916969617, 0.188736796997, 0.0317508975996
499, 0.205309809189, 0.194214758062, 0.032727673218
500, 0.19974071544, 0.19974071544, 0.0337277518598
501, 0.194214758062, 0.205309809189, 0.0347514395063
502, 0.188736796997, 0.210916969617, 0.0357990370784
503, 0.183311477594, 0.216556922854, 0.036870840039
504, 0.177943226489, 0.222224197148, 0.0379671379881
505, 0.172636248197, 0.227913129892, 0.0390882142528
506, 0.167394522417, 0.233617875377, 0.0402343454702
507, 0.162221802025, 0.239332413246, 0.0414058011659
508, 0.157121611754, 0.245050557674, 0.0426028433262
509, 0.152097247532, 0.250765967221, 0.0438257259665
510, 0.147151776469, 0.256472155372, 0.0450746946947
511, 0.14228803747, 0.262162501731, 0.0463499862703
512, 0.137508642452, 0.267830263844, 0.0476518281604
513, 0.132815978138, 0.273468589636, 0.0489804380923
514, 0.128212208406, 0.279070530428, 0.0503360236035
515, 0.123699277173, 0.284629054497, 0.0517187815889
516, 0.119278911772, 0.290137061154, 0.0531288978472
517, 0.114952626805, 0.295587395304, 0.0545665466248
518, 0.110721728441, 0.300972862436, 0.05603189016
519, 0.106587319125, 0.306286244016, 0.0575250782267
520, 0.102550302675, 0.311520313229, 0.0590462476778
521, 0.0986113897191, 0.316667851025, 0.0605955219902
522, 0.0947711034728, 0.321721662426, 0.0621730108114
523, 0.0910297857896, 0.326674593039, 0.0637788095071
524, 0.0873876034807, 0.331519545718, 0.065412998713
525, 0.0838445548604, 0.336249497334, 0.0670756438884
526, 0.0804004764903, 0.340857515586, 0.0687667948743
527, 0.0770550500916, 0.34533677581, 0.0704864854568
528, 0.0738078095972, 0.34968057771, 0.0722347329341
529, 0.070658148313, 0.353882361977, 0.074011537691
530, 0.0676053261624, 0.357935726726, 0.0758168827783
531, 0.0646484769861, 0.361834443686, 0.0776507335008
532, 0.0617866158703, 0.365572474108, 0.0795130370124
533, 0.0590186464793, 0.369143984316, 0.0814037219198
534, 0.0563433683684, 0.372543360845, 0.0833226978954
535, 0.0537594842532, 0.375765225125, 0.0852698553003
536, 0.051265607214, 0.37880444765, 0.0872450648181
537, 0.048860267816, 0.381656161567, 0.0892481770993
538, 0.0465419211235, 0.384315775661, 0.0912790224183
539, 0.0443089535927, 0.386778986662, 0.093337410343
540, 0.0421596898247, 0.389041790847, 0.0954231294176
541, 0.0400923991647, 0.391100494877, 0.0975359468594
542, 0.0381053021311, 0.392951725847, 0.0996756082712
543, 0.0361965766655, 0.394592440487, 0.101841837367
544, 0.0343643641877, 0.3960199335, 0.104034335719
545, 0.0326067754499, 0.397231844996, 0.10625278251
546, 0.0309218961773, 0.398226166993, 0.108496834321
547, 0.0293077924913, 0.399001248959, 0.110766124919
548, 0.0277625161053, 0.399555802378, 0.113060265075
549, 0.026284109291, 0.39988890432, 0.115378842394
550, 0.0248706096088, 0.4, 0.117721421175
551, 0.023520054401, 0.39988890432, 0.120087542278
552, 0.0222304850446, 0.399555802378, 0.122476723023
553, 0.0209999509638, 0.399001248959, 0.124888457108
554, 0.019826513402, 0.398226166993, 0.127322214544
555, 0.0187082489536, 0.397231844996, 0.12977744162
556, 0.0176432528587, 0.3960199335, 0.132253560887
557, 0.0166296420618, 0.394592440487, 0.134749971164
558, 0.0156655580396, 0.392951725847, 0.137266047577
559, 0.0147491693999, 0.391100494877, 0.139801141611
560, 0.0138786742585, 0.389041790847, 0.142354581191
561, 0.0130523023972, 0.386778986662, 0.144925670797
562, 0.0122683172106, 0.384315775661, 0.147513691587
563, 0.0115250174463, 0.381656161567, 0.150117901566
564, 0.0108207387465, 0.37880444765, 0.152737535764
565, 0.0101538549966, 0.375765225125, 0.155371806449
566, 0.00952277948909, 0.372543360845, 0.158019903371
567, 0.00892596591079, 0.369143984316, 0.160680994018
568, 0.00836190915904, 0.365572474108, 0.163354223918
569, 0.00782914599711, 0.361834443686, 0.166038716949
570, 0.00732625555549, 0.357935726726, 0.168733575694
571, 0.00685185968756, 0.353882361977, 0.171437881808
572, 0.00640462318774, 0.34968057771, 0.174150696424
573, 0.00598325388023, 0.34533677581, 0.176871060577
574, 0.0055865025865, 0.340857515586, 0.179597995662
575, 0.0052131629794, 0.336249497334, 0.182330503914
576, 0.00486207133197, 0.331519545718, 0.185067568919
577, 0.00453210616862, 0.326674593039, 0.187808156147
578, 0.00422218782648, 0.321721662426, 0.190551213517
579, 0.00393127793415, 0.316667851025, 0.19329567198
580, 0.00365837881537, 0.311520313229, 0.196040446139
581, 0.00340253282448, 0.306286244016, 0.198784434882
582, 0.00316282162064, 0.300972862436, 0.201526522048
583, 0.00293836538724, 0.295587395304, 0.204265577118
584, 0.00272832200307, 0.290137061154, 0.207000455924
585, 0.00253188617099, 0.284629054497, 0.209730001385
586, 0.0023482885103, 0.279070530428, 0.212453044267
587, 0.00217679461789, 0.273468589636, 0.215168403967
588, 0.00201670410388, 0.267830263844, 0.217874889309
589, 0.00186734960627, 0.262162501731, 0.220571299375
590, 0.00172809578964, 0.256472155372, 0.223256424343
591, 0.00159833833203, 0.250765967221, 0.225929046354
592, 0.00147750290432, 0.245050557674, 0.228587940396
593, 0.00136504414576, 0.239332413246, 0.231231875197
594, 0.00126044463938, 0.233617875377, 0.23385961415
595, 0.00116321389047, 0.227913129892, 0.236469916243
596, 0.00107288731125, 0.222224197148, 0.239061537004
597, 0.00098902521435, 0.216556922854, 0.241633229468
598, 0.000911211817897, 0.210916969617, 0.244183745152
599, 0.000839054264229, 0.205309809189, 0.24671183504
600, 0.000772181654491, 0.19974071544, 0.249216250583
601, 0.000710244100862, 0.194214758062, 0.251695744708
602, 0.000652911798088, 0.188736796997, 0.254149072837
603, 0.000599874115732, 0.183311477594, 0.256574993909
604, 0.000550838712387, 0.177943226489, 0.258972271415
605, 0.000505530672911, 0.172636248197, 0.261339674431
606, 0.000463691669562, 0.167394522417, 0.263675978666
607, 0.000425079147775, 0.162221802025, 0.2659799675
608, 0.000389465537137, 0.157121611754, 0.268250433032
609, 0.000356637487998, 0.152097247532, 0.270486177129
610, 0.000326395134029, 0.147151776469, 0.272686012469
611, 0.000298551380892, 0.14228803747, 0.274848763587
612, 0.000272931221103, 0.137508642452, 0.276973267911
613, 0.000249371075035, 0.132815978138, 0.279058376805
614, 0.000227718157957, 0.128212208406, 0.281102956592
615, 0.000207829872862, 0.123699277173, 0.283105889582
616, 0.00018957322882, 0.119278911772, 0.285066075083
617, 0.000172824284474, 0.114952626805, 0.286982430408
618, 0.000157467616262, 0.110721728441, 0.288853891866
619, 0.00014339581089, 0.106587319125, 0.290679415747
620, 0.000130508981521, 0.102550302675, 0.292457979287
621, 0.000118714307117, 0.0986113897191, 0.294188581621
622, 0.000107925594331, 0.0947711034728, 0.295870244723
623, 9.80628613106e-05, 0.0910297857896, 0.297502014322
624, 8.90519427676e-05, 0.0873876034807, 0.299082960806
625, 8.08241156205e-05, 0.0838445548604, 0.3006121801
626, 7.33157445335e-05, 0.0804004764903, 0.302088794534
627, 6.64679466429e-05, 0.0770550500916, 0.303511953672
628, 6.02262747646e-05, 0.0738078095972, 0.304880835137
629, 5.45404183722e-05, 0.070658148313, 0.306194645396
630, 4.93639216347e-05, 0.0676053261624, 0.307452620529
631, 4.46539178071e-05, 0.0646484769861, 0.308654026969
632, 4.03708792728e-05, 0.0617866158703, 0.309798162213
633, 3.64783825449e-05, 0.0590186464793, 0.31088435551
634, 3.29428875447e-05, 0.0563433683684, 0.311911968513
635, 2.97335304876e-05, 0.0537594842532, 0.312880395902
636, 2.68219297211e-05, 0.051265607214, 0.313789065985
637, 2.41820038746e-05, 0.048860267816, 0.314637441254
638, 2.17898016979e-05, 0.0465419211235, 0.315425018919
639, 1.96233429825e-05, 0.0443089535927, 0.316151331402
640, 1.76624699791e-05, 0.0421596898247, 0.3168159468
641, 1.58887087426e-05, 0.0400923991647, 0.317418469314
642, 1.42851398567e-05, 0.0381053021311, 0.317958539641
643, 1.28362780102e-05, 0.0361965766655, 0.318435835333
644, 1.15279599166e-05, 0.0343643641877, 0.318850071114
645, 1.03472400891e-05, 0.0326067754499, 0.319200999167
646, 9.28229400421e-06, 0.0309218961773, 0.319488409382
647, 8.32232820744e-06, 0.0293077924913, 0.319712129561
648, 7.45749693261e-06, 0.0277625161053, 0.319872025597
649, 6.67882482928e-06, 0.026284109291, 0.3199680016
650, 5.97813540991e-06, 0.0248706096088, 0.32
651, 5.34798484834e-06, 0.023520054401, 0.3199680016
652, 4.78160077996e-06, 0.0222304850446, 0.319872025597
653, 4.27282577191e-06, 0.0209999509638, 0.319712129561
654, 3.81606514923e-06, 0.019826513402, 0.319488409382
655, 3.40623888048e-06, 0.0187082489536, 0.319200999167
656, 3.03873724233e-06, 0.0176432528587, 0.318850071114
657, 2.70937999908e-06, 0.0166296420618, 0.318435835333
