Type,Fluorophore
Maker,"Invitrogen(Life Technologies)"
ProductName,"Rhodamine 123"
Comment,"Rhodamine 123/MeOH"
Public,1
Excitation
300,9.0788
301,9.162271
302,8.475408
303,8.033853
304,7.616828
305,7.089415
306,6.758249
307,6.451613
308,6.083651
309,5.850607
310,5.666626
311,5.433583
312,5.323194
313,5.22507
314,5.176009
315,5.151478
316,5.126947
317,5.126947
318,5.139213
319,5.176009
320,5.212805
321,5.310928
322,5.470379
323,5.838342
324,6.157243
325,6.537471
326,7.187539
327,7.690421
328,8.205568
329,8.855636
330,9.199068
331,9.321722
332,9.162271
333,8.782043
334,8.291426
335,7.494174
336,6.880903
337,6.267632
338,5.49491
339,4.992027
340,4.538207
341,3.91267
342,3.520177
343,3.18901
344,2.796517
345,2.538943
346,2.3059
347,2.03606
348,1.888875
349,1.766221
350,1.594505
351,1.520913
352,1.44732
353,1.349197
354,1.300135
355,1.287869
356,1.287869
357,1.263339
358,1.238808
359,1.251073
360,1.226542
361,1.238808
362,1.275604
363,1.300135
364,1.336931
365,1.385993
366,1.398258
367,1.435055
368,1.520913
369,1.557709
370,1.594505
371,1.680363
372,1.704894
373,1.704894
374,1.766221
375,1.790752
376,1.827548
377,1.864344
378,1.864344
379,1.864344
380,1.864344
381,1.864344
382,1.839813
383,1.815283
384,1.815283
385,1.803017
386,1.778486
387,1.717159
388,1.655832
389,1.619036
390,1.58224
391,1.557709
392,1.484116
393,1.435055
394,1.398258
395,1.373727
396,1.336931
397,1.324666
398,1.336931
399,1.3124
400,1.324666
401,1.3124
402,1.300135
403,1.275604
404,1.275604
405,1.251073
406,1.238808
407,1.238808
408,1.238808
409,1.226542
410,1.226542
411,1.238808
412,1.238808
413,1.251073
414,1.251073
415,1.238808
416,1.263339
417,1.263339
418,1.287869
419,1.3124
420,1.336931
421,1.385993
422,1.459585
423,1.508647
424,1.569974
425,1.655832
426,1.753956
427,1.852079
428,2.011529
429,2.146449
430,2.281369
431,2.489881
432,2.673862
433,2.845578
434,3.103152
435,3.311665
436,3.507911
437,3.802281
438,4.035325
439,4.256102
440,4.562737
441,4.820312
442,5.06562
443,5.384521
444,5.629829
445,5.887403
446,6.279897
447,6.574267
448,6.880903
449,7.285662
450,7.629094
451,7.984791
452,8.499939
453,8.941494
454,9.40758
455,10.10671
456,10.67092
457,11.29646
458,12.24089
459,12.98908
460,13.78634
461,14.93929
462,15.84693
463,16.80363
464,18.18962
465,19.23219
466,20.29928
467,21.78339
468,22.86275
469,23.91758
470,25.30357
471,26.27254
472,27.18018
473,28.32086
474,29.11812
475,29.84178
476,30.74942
477,31.38722
478,32.00049
479,32.83454
480,33.49687
481,34.20827
482,35.32442
483,36.25659
484,37.29916
485,38.90593
486,40.26739
487,41.80056
488,44.15553
489,46.10573
490,48.27671
491,51.53931
492,54.12732
493,56.9361
494,61.06955
495,64.23402
496,67.52116
497,72.15749
498,75.5918
499,79.03839
500,83.69925
501,86.97412
502,90.04047
503,93.79369
504,96.07507
505,97.89034
506,99.48486
507,100
508,99.85282
509,98.62627
510,96.95818
511,94.61548
512,90.39617
513,86.63069
514,82.41138
515,75.99657
516,71.0168
517,65.88985
518,58.71458
519,53.55084
520,48.64467
521,42.31571
522,38.04734
523,34.04882
524,29.03226
525,25.72059
526,22.7033
527,18.99914
528,16.61965
529,14.49773
530,11.94652
531,10.35202
532,8.941494
533,7.273396
534,6.243101
535,5.35999
536,4.317429
537,3.679627
538,3.139948
539,2.514412
540,2.146449
541,1.827548
542,1.484116
543,1.275604
544,1.103888
545,0.895376
546,0.7727217
547,0.6745983
548,0.5642095
549,0.490617
550,0.4415553
551,0.3924935
552,0.3556973
553,0.3311664
554,0.2943702
555,0.2821048
556,0.2698393
557,0.2575739
558,0.2330431
559,0.2207776
560,0.1962468
561,0.1717159
562,0.1471851
563,0.1471851
564,0.1226542
565,0.0981
566,0.0736
567,0.0491
568,0.0368
569,0.0368
570,0.0368
571,0.0491
572,0.0736
573,0.0859
574,0.0981
575,0.1226542
576,0.1349197
577,0.1471851
578,0.1839814
579,0.1962468
580,0.1962468
581,0.2085122
582,0.2085122
583,0.2207776
584,0.2207776
585,0.2207776
586,0.2085122
587,0.2085122
588,0.2085122
589,0.1962468
590,0.1717159
591,0.1471851
592,0.1349197
593,0.1349197
594,0.1349197
595,0.0981
596,0.0736
597,0.0613
598,0.0613
599,0.0613
600,0.0491
Emission
490,0.5508741
491,0.6708853
492,0.7851014
493,0.966222
494,1.196187
495,1.492965
496,1.888414
497,2.445727
498,3.061328
499,3.827235
500,4.743233
501,5.859056
502,7.168846
503,8.776179
504,10.64638
505,12.78043
506,15.49432
507,18.37582
508,21.62179
509,25.38841
510,29.3646
511,33.66403
