Type,Fluorophore
Maker,"Amalgaam/ Medical&Biological Laboratories"
ProductName,"Kusabira-Orange1"
Comment,"CoralHue Series"
Public,1
Excitation
300,13.4391534
300.5,12.8315412
301,11.9542584
301.5,11.1862093
302,10.7936508
302.5,10.3020993
303,9.7951869
303.5,9.474313
304,9.1449053
304.5,8.7096774
305,8.5884963
305.5,8.2078853
306,8.1242533
306.5,8.0252603
307,7.9484554
307.5,7.7726575
308,7.6651306
308.5,7.6344086
309,7.6651306
309.5,7.6583035
310,7.76071
310.5,7.7880184
311,7.7726575
311.5,7.9399215
312,7.9774706
312.5,7.974057
313,7.9501621
313.5,8.1276668
314,8.2778631
314.5,8.4570746
315,8.5321727
315.5,8.5202253
316,8.6653012
316.5,8.8291517
317,8.8684076
317.5,8.9964158
318,9.1261307
318.5,9.1841611
319,9.3326506
319.5,9.4452978
320,9.5289299
320.5,9.6688855
321,9.7695853
321.5,9.9590374
322,10.0631507
322.5,10.213347
323,10.3140468
323.5,10.4454685
324,10.692951
324.5,10.7663424
325,10.952381
325.5,11.150367
326,11.135006
326.5,11.1486602
327,11.4746544
327.5,11.5651135
328,11.5531661
328.5,11.6077829
329,11.5873016
329.5,11.797235
330,11.6794675
330.5,11.6504523
331,11.645332
331.5,11.7306708
332,11.3910224
332.5,11.3534733
333,11.2015702
333.5,11.2254651
334,11.1179382
334.5,10.974569
335,10.6178529
335.5,10.5086192
336,10.2799112
336.5,10.098993
337,9.9146612
337.5,9.7064345
338,9.4026284
338.5,9.3189964
339,9.0459123
339.5,8.6704216
340,8.5902031
340.5,8.3614951
341,8.1959379
341.5,7.9348012
342,7.7675371
342.5,7.4500768
343,7.3135347
343.5,7.1172555
344,7.0404506
344.5,6.7571258
345,6.5779143
345.5,6.3987029
346,6.2433862
346.5,6.0863629
347,5.9037378
347.5,5.6869773
348,5.5453149
348.5,5.4036525
349,5.3268476
349.5,5.1681174
350,5.0520567
350.5,4.8643113
351,4.813108
351.5,4.6185356
352,4.4580987
352.5,4.3591056
353,4.2328042
353.5,4.1286909
354,3.9938556
354.5,3.8180577
355,3.7770951
355.5,3.6439665
356,3.5637481
356.5,3.4186721
357,3.3043181
357.5,3.1438812
358,3.0500085
358.5,3.0295272
359,2.901519
359.5,2.8230073
360,2.7479092
360.5,2.7086534
361,2.5567503
361.5,2.4560505
362,2.3946066
362.5,2.2256358
363,2.1368834
363.5,2.0686124
364,2.0225294
364.5,1.9627923
365,1.8518519
365.5,1.8330773
366,1.8296638
366.5,1.7067759
367,1.6813449
367.5,1.6316778
368,1.5557262
368.5,1.4971838
369,1.4434204
369.5,1.4068954
370,1.3737839
370.5,1.3142174
371,1.260966
371.5,1.2321215
372,1.1534392
372.5,1.1495136
373,1.1409797
373.5,1.0508619
374,1.0204813
374.5,0.9462366
375,0.921659
375.5,0.9027138
376,0.8684076
376.5,0.806793
377,0.7811913
377.5,0.776583
378,0.7107015
378.5,0.6543779
379,0.6647892
379.5,0.6403823
380,0.6111964
380.5,0.5849121
381,0.5408773
381.5,0.5359276
