Type,Exciter
Maker,"Omega"
ProductName,"XF1074(525AF45)"
Comment,""
Public,1
wavedataset
1099.951904,-0.536413133
1099.015747,-3.237765312
1097.96167,-0.578444243
1097.024048,-2.355062723
1095.968384,0.654201865
1095.029419,-1.674902439
1093.972168,5.42129755
1093.031616,0
1091.972778,-2.579699278
1091.030884,0.303960681
1089.970337,-1.751152754
1089.026978,-1.299622297
1087.964966,2.161694527
1087.020142,-1.276713848
1085.956421,1.766563177
1085.010254,1.508304715
1083.944946,0.496183246
1082.997314,-2.843497753
1082.049072,-2.4925282
1080.981445,2.430783272
1080.031738,3.255075216
1078.962524,-0.567443073
1078.011353,-0.812687933
1076.940552,1.994713187
1075.988037,3.447541714
1075.03479,-1.9785074
1073.96167,0.37906462
1073.00708,0.366495907
1072.051758,2.382558584
1070.976318,1.524502277
1070.019653,0.993808985
1068.942505,1.102784038
1067.984497,-0.610882759
1067.025757,-1.519536734
1065.946411,-0.436739266
1064.986206,-0.7254287
1064.025391,0.84394747
1062.943726,-0.737960935
1061.981567,1.756652117
1061.018677,0.931259513
1060.055176,-0.877609134
1058.970459,1.176503539
1058.005615,0.078238428
1057.040039,-1.885153294
1055.953125,-0.332233042
1054.986206,-0.017350297
1054.018555,-0.912279427
1053.050415,0.949047983
1051.960327,0.031721883
1050.990723,0.313910604
1050.020508,0.586439133
1049.049561,0.721726894
1047.956543,-0.25753662
1046.984253,-0.071491934
1046.011353,0.483418584
1045.037842,-0.948593199
1043.941772,-0.671112835
1042.966797,0.645618677
1041.991333,-0.770535827
1041.015015,-0.443336219
1040.038208,0.193549156
1039.060669,1.032472849
1037.960205,0.356865883
1036.981445,-0.45486787
1036.001953,-0.205261007
1035.021729,0.351259172
1034.041016,-0.430920124
1033.05957,-0.233656988
1031.954712,0.85645318
1030.971924,-0.312023133
1029.988525,0.47640571
1029.004517,-0.268112332
1028.019775,-0.109269947
1027.034546,0.159171999
1026.048584,0.39922899
1024.938599,0.766815543
1023.951355,-0.170818761
1022.96344,-0.057952594
1021.974854,0.493443161
1020.985718,-0.931875706
1019.995911,-0.353569925
1019.005432,0.990358949
1018.014404,0.379152685
1017.022705,-0.095597453
1016.030396,-0.716341019
1015.037415,0.098390654
1014.043823,-0.153195366
1013.049683,0.420037925
1012.05481,0.733530581
1011.059387,-0.394262105
1009.938782,-0.442658186
1008.942017,0.443963975
1007.94458,0.374079585
1006.946594,-0.043407764
1005.947937,0.193495199
1004.948669,-0.35780257
1003.948792,-0.198932082
1002.948303,-0.164448053
1001.947205,-0.322922707
1000.945496,-0.299755782
999.9431152,0.313582003
998.9401245,-0.216266677
998.0620728,-0.116316482
997.0579224,0.377553195
996.0532227,0.123887427
995.0478516,0.072986819
994.0418701,0.05152953
993.0352783,-0.075738676
992.0281372,-0.168975771
991.0203247,-0.361690819
990.0119019,0.153915241
989.0028687,0.759183347
987.9932251,0.215780288
986.9830322,-0.34974128
985.972168,0.461560398
984.9606934,0.02551697
983.9486084,-0.014770797
983.062561,0.161364481
982.0493774,-0.187614381
981.0355835,-0.004363323
980.0211182,-0.115482032
979.0061035,-0.144493595
977.9904785,0.005532267
976.9743042,0.099090733
975.9574585,0.016236795
974.9400024,0.381587267
974.0492554,0.059029717
973.0307007,-0.128837675
972.0115967,0.176799595
970.9918213,0.206818029
